標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
信義電梯豪墅,彰化縣彰化市崙美路,0.8年,別墅/透天,76.85,76.16,4房2廳5衛,1-5樓/5樓,無車位,2,ES67987HB,2025-10-01 09:36:19
埔心署醫旁全新三房平車-502,彰化縣埔心鄉中正路二段,0.4年,華廈,31.57,21.64,3房2廳2衛,5樓/5樓,其他,888,ES67973HB,2025-10-01 09:36:19
和美近線東路輕屋齡精品美墅,彰化縣和美鎮建東路,12.1年,別墅/透天,58.95,58.95,4房3廳3衛,1-4樓/4樓,無車位,1,ES67601HB,2025-10-01 09:36:19
大城合法蛋雞舍(B),彰化縣大城鄉魚寮路,27.7年,其它,699.13,699.13,,1樓/0樓,其他,3,ES66479HB,2025-10-01 09:36:19
北斗富春居一層一戶(B),彰化縣北斗鎮文苑路一段,0.8年,華廈,33.71,23.12,2房2廳2衛,4樓/0樓,其他,1,ES65671HB,2025-10-01 09:36:19
員林浮圳路旁大面寬美田,彰化縣員林市員林市,,土地,186.41,,,0樓/0樓,無車位,488,ES65576HB,2025-10-01 09:36:19
彰馬透天,彰化縣彰化市彰馬路,48.2年,別墅/透天,25.41,25.41,4房2廳2衛,1-3樓/0樓,無車位,698,ES65560HB,2025-10-01 09:36:19
埔心-四湳路旁美田,彰化縣埔心鄉新南段,,土地,1183.35,,,0樓/0樓,無車位,1,ES65359HB,2025-10-01 09:36:19
公所百甲建地1,彰化縣伸港鄉什股一街,,土地,250.14,,,0樓/0樓,無車位,5,ES64687HB,2025-10-01 09:36:19
溪州民生路超美田,彰化縣溪州鄉新興段,,土地,935.03,,,0樓/0樓,無車位,1,ES63858HB,2025-10-01 09:36:19
花壇虎山街全新別墅(A10),彰化縣花壇鄉虎山街,0.9年,別墅/透天,43.18,43.18,4房3廳3衛,1-4樓/4樓,無車位,1,ES62776HB,2025-10-01 09:36:19
正建國北路大店面,彰化縣彰化市建國北路,31.6年,店面,408.5,408.5,,1-3樓/0樓,其他,12,ES62608HB,2025-10-01 09:36:29
埤頭方正角地合法農舍,彰化縣埤頭鄉六號巷,9.0年,其它,77.85,77.85,1房1廳1衛,1-2樓/2樓,無車位,2,ES62450HB,2025-10-01 09:36:29
埔鹽新水國小旁大建地,彰化縣埔鹽鄉新水段,,土地,253.8,,,0樓/0樓,無車位,2,ES61851HB,2025-10-01 09:36:29
永靖永北段美田,彰化縣永靖鄉優質,,土地,466.84,,,0樓/0樓,無車位,730,ES61077HB,2025-10-01 09:36:29
秀傳16套滿租雙併透天,彰化縣彰化市中山路一段,41.3年,別墅/透天,47.19,47.19,16房16衛,1-4樓/4樓,無車位,2,ES58383HB,2025-10-01 09:36:29
北斗興農路方正美田,彰化縣北斗鎮興農路二段,,土地,836.4,,,0樓/0樓,無車位,920,ES57842HB,2025-10-01 09:36:29
彰化磚磘段都市田+建地,彰化縣彰化市水尾一路,,土地,577.2,,,0樓/0樓,無車位,6,ES51413HB,2025-10-01 09:36:29
139臨路農地,彰化縣芬園鄉大彰路四段,,土地,791.93,,,0樓/0樓,無車位,698,ES46515HB,2025-10-01 09:36:29
大葉7-11旁六套房別墅,彰化縣大村鄉福興二巷,9.1年,別墅/透天,49.14,49.14,6房6衛,1-4樓/4樓,無車位,988,ES46116HB,2025-10-01 09:36:29
大竹全新電梯別墅,彰化縣彰化市竹和路,1.1年,別墅/透天,63.37,63.37,5房3廳6衛,1-4樓/4樓,其他,2,ES45819HB,2025-10-01 09:36:29
北斗中寮全新別墅(A2),彰化縣北斗鎮中寮三路,1.6年,別墅/透天,50.89,50.89,4房2廳5衛,1-3樓/0樓,無車位,1,EB05729GH,2025-10-01 09:36:29
近信義國小新墅,彰化縣彰化市崙美路,4.3年,別墅/透天,51.1,51.1,4房3廳3衛,1-4樓/4樓,其他,1,EB05468GH,2025-10-01 09:36:29
埤頭鄉大地坪透天,彰化縣埤頭鄉新庄路,34.6年,別墅/透天,54,54,4房2廳2衛,1-2樓/2樓,其他,1,EB05224GH,2025-10-01 09:36:29
田尾傳家獨棟大別墅,彰化縣田尾鄉平和,29.9年,別墅/透天,184.46,184.46,10房5廳8衛,-1-4樓/4樓,無車位,2,EB05217GH,2025-10-01 09:36:29
花壇口庄美田,彰化縣花壇鄉彰花路,,土地,652.19,,,0樓/0樓,無車位,2,EB05184GH,2025-10-01 09:36:29
溪州國小學區靜巷心動宅,彰化縣溪州鄉村市路,30.9年,別墅/透天,45.19,40.22,5房3廳3衛,1-3樓/3樓,無車位,738,EB04779GH,2025-10-01 09:36:29
近彰鹿路都計農地,彰化縣彰化市彰鹿路,,土地,667.01,,,0樓/0樓,無車位,4,EB04613GH,2025-10-01 09:36:29
社頭綠色生活雙面路角農地,彰化縣社頭鄉新埤清段,,土地,826.64,,,0樓/0樓,無車位,789,EB04419GH,2025-10-01 09:36:29
埔心都計田,彰化縣埔心鄉武英北路,,土地,961.35,,,0樓/0樓,無車位,6,EB03077GH,2025-10-01 09:36:29
彰化貓頭鷹廣場旁景觀地B,彰化縣彰化市福田段,,土地,813.13,,,0樓/0樓,無車位,680,RS85470HB,2025-10-01 09:36:29
中華西路金店面,彰化縣彰化市中華西路,56.2年,別墅/透天,38.54,38.54,4房,1-3樓/3樓,其他,1,EB04842GH,2025-10-01 09:36:40
田中尊龍鴻苑-電梯華廈,彰化縣田中鎮南北街,1.3年,華廈,28.69,18.36,3房2廳2衛,5樓/0樓,其他,905,EB05048GH,2025-10-01 09:36:40
員林近員林高中全新整理透天,彰化縣員林市員林市員大路一段,46.4年,別墅/透天,30.56,30.56,5房2廳2衛,1-2樓/0樓,其他,998,EB05154GH,2025-10-01 09:36:40
北斗中圳全新邊間別墅,彰化縣北斗鎮中圳路,2.2年,別墅/透天,52.91,52.91,4房2廳5衛,1-4樓/0樓,無車位,1,EB05402GH,2025-10-01 09:36:40
漢基旁中高樓三房美宅,彰化縣彰化市中山路一段,31.2年,大樓,35.55,28.68,3房2廳2衛,7樓/13樓,無車位,798,EB05605GH,2025-10-01 09:36:40
北斗金店舖,彰化縣北斗鎮斗苑路二段,44.8年,別墅/透天,35.55,35.55,4房1廳3衛,2樓/0樓,無車位,680,EB05606GH,2025-10-01 09:36:40
永福田地,彰化縣鹿港鎮鹿草路二段,,土地,871.2,,,0樓/0樓,無車位,1,ES43636HB,2025-10-01 09:36:40
埔心新館公園田＋建,彰化縣埔心鄉新館路,,土地,501.77,,,0樓/0樓,無車位,2,ES47603HB,2025-10-01 09:36:40
埤頭帝王座向美屋,彰化縣埤頭鄉竹圍路,31.9年,別墅/透天,42.2,42.2,3房2廳4衛,1-3樓/0樓,無車位,598,ES50364HB,2025-10-01 09:36:40
近彰興國中電梯黃金店墅,彰化縣彰化市埔西街,3.5年,店面,73.69,66.52,4房4廳6衛,1-5樓/5樓,無車位,3,ES51535HB,2025-10-01 09:36:40
埔鹽新水村農保田,彰化縣埔鹽鄉新水段,,土地,390.53,,,0樓/0樓,無車位,452,ES53519HB,2025-10-01 09:36:40
中正.秀傳雙商圈建地+金店面,彰化縣彰化市民族路,12.0年,店面,38.46,38.46,,1樓/0樓,無車位,5,ES54811HB,2025-10-01 09:36:40
家樂福輕屋齡店面M,彰化縣彰化市永安街,21.9年,店面,58.3,58.3,8房2廳5衛,1-4樓/4樓,其他,2,ES57069HB,2025-10-01 09:36:40
長國臻品,彰化縣秀水鄉三塊巷,1.9年,別墅/透天,52.24,52.24,3房3廳4衛,1-4樓/4樓,無車位,1,ES58550HB,2025-10-01 09:36:40
田尾三溪路美田,彰化縣田尾鄉三溪路二段,,土地,607.12,,,0樓/0樓,無車位,720,ES59196HB,2025-10-01 09:36:40
成功國中大面寬透天,彰化縣溪湖鎮弘農二街,31.6年,別墅/透天,54.28,54.28,6房2廳3衛,1-3樓/0樓,無車位,1,ES59233HB,2025-10-01 09:36:40
大村全新大面寬別墅,彰化縣大村鄉慶安路,2.0年,別墅/透天,48.74,48.74,3房3廳3衛,1-4樓/4樓,無車位,1,ES59524HB,2025-10-01 09:36:40
後站矽品收租5套房,彰化縣彰化市彰和路一段,43.8年,公寓,23.91,23.91,5房1廳5衛,5樓/5樓,無車位,680,ES60808HB,2025-10-01 09:36:40
延平公園輕齡12套房,彰化縣彰化市埔北街,9.8年,別墅/透天,64.1,64.1,12房12衛,1-5樓/5樓,無車位,2,ES62139HB,2025-10-01 09:36:40
大村旗田巷方正美田,彰化縣大村鄉貢旗段,,土地,164.18,,,0樓/0樓,無車位,888,ES62549HB,2025-10-01 09:36:40
田中正夜市建地A,彰化縣田中鎮中央段,,土地,28.84,,,0樓/0樓,無車位,572,ES63123HB,2025-10-01 09:36:48
員林近76全新兩房雙衛浴B,彰化縣員林市員林市溝皂街,1.7年,華廈,25.08,18.31,2房2廳2衛,3樓/5樓,無車位,810,ES63244HB,2025-10-01 09:36:48
彰鹿路一彎農保田,彰化縣福興鄉大崙街,,土地,359.37,,,0樓/0樓,無車位,499,ES63585HB,2025-10-01 09:36:48
信義國中小前院車庫別墅,彰化縣彰化市崙美路,6.6年,別墅/透天,59.03,59.03,4房3廳3衛,1-4樓/4樓,其他,2,ES63834HB,2025-10-01 09:36:48
田中高鐵旁日式洋房,彰化縣田中鎮新卓乃潭段,,土地,231.87,,,0樓/0樓,無車位,2,ES63865HB,2025-10-01 09:36:48
二水員集路倉庫+建地,彰化縣二水鄉員集路四段,40.3年,其它,79.77,79.77,,1-2樓/0樓,其他,2,ES63917HB,2025-10-01 09:36:48
田中高鐵方正良田B,彰化縣田中鎮民光段,,土地,520.91,,,0樓/0樓,無車位,1,ES64085HB,2025-10-01 09:36:48
台17線一彎農保田,彰化縣芳苑鄉太平路,,土地,368.14,,,0樓/0樓,無車位,188,ES64158HB,2025-10-01 09:36:48
潭墘平房建地,彰化縣大城鄉潭墘段,,土地,653.12,,,0樓/0樓,無車位,1,ES64828HB,2025-10-01 09:36:48
永靖近永興路廠房,彰化縣永靖鄉東寧巷,29.9年,其它,28.46,28.46,1房,1樓/0樓,無車位,15,ES64872HB,2025-10-01 09:36:48
員林百果山悠閒景觀農舍,彰化縣員林市員林市泉洲巷,42.9年,其它,63.46,63.46,4房4廳3衛,1-2樓/2樓,其他,2,ES66101HB,2025-10-01 09:36:48
馥里鑫雙車大豪墅,彰化縣彰化市中央路,14.4年,別墅/透天,81.97,73.55,5房2廳5衛,1-4樓/4樓,其他,2,ES67330HB,2025-10-01 09:36:48
埔心市區全新車墅(B1),彰化縣埔心鄉中正路一段,1.2年,別墅/透天,45.92,45.92,4房2廳6衛,1-4樓/4樓,無車位,1,ES68110HB,2025-10-01 09:36:48
員林中正福星大套房7樓,彰化縣員林市員林市中正路,29.6年,套房,9.97,6.53,1房1廳1衛,7樓/13樓,無車位,258,ES69608HB,2025-10-01 09:36:48
田尾民生路店住首選,彰化縣田尾鄉田平段,,土地,46.2,,,0樓/0樓,無車位,680,QS36402HB,2025-10-01 09:36:48
埔鹽南興段美田,彰化縣埔鹽鄉南興段,,土地,1313.76,,,0樓/0樓,無車位,1,RS26468HB,2025-10-01 09:36:48
芬園近富山國小平價美建地,彰化縣芬園鄉德興路二段,,土地,352.11,,,0樓/0樓,無車位,2,RS79353HB,2025-10-01 09:36:48
大城美豐田地,彰化縣大城鄉美豐段,,土地,1053.31,,,0樓/0樓,無車位,465,RS82350HB,2025-10-01 09:36:48
線西口厝建地,彰化縣線西鄉重興段,,土地,119.62,,,0樓/0樓,無車位,1,RS84197HB,2025-10-01 09:36:48
埔鹽近彰水路美田,彰化縣埔鹽鄉永昌段,,土地,584.73,,,0樓/0樓,無車位,905,RS84998HB,2025-10-01 09:36:48
溪湖近交流道全新美墅,彰化縣溪湖鎮湳底路,1.0年,別墅/透天,34.44,34.44,4房2廳3衛,1-3樓/0樓,無車位,1,RS85062HB,2025-10-01 09:36:58
彰化貓頭鷹廣場旁景觀地B,彰化縣彰化市福田段,,土地,813.13,,,0樓/0樓,無車位,680,RS85470HB,2025-10-01 09:36:58
二林東勢社區便宜田地,彰化縣二林鎮東勢段,,土地,926.86,,,0樓/0樓,無車位,898,MS148325HB,2025-10-01 09:36:58
忠孝10套房收租透天,彰化縣彰化市忠勢街,51.5年,別墅/透天,23.09,23.09,10房10衛,1-2樓/2樓,無車位,1,EB03417GH,2025-10-01 09:36:58
田尾優良農保田,彰化縣田尾鄉力行巷,,土地,380.55,,,0樓/0樓,無車位,350,EB03710GH,2025-10-01 09:36:58
員林中山路夢想實現透天大店面,彰化縣員林市員林市中山路一段,9.8年,店面,52.38,52.38,2廳1衛,1-2樓/2樓,無車位,4,EB04273GH,2025-10-01 09:36:58
伸港角間全新雙車別墅,彰化縣伸港鄉文工十街,1.3年,別墅/透天,42.38,39.49,4房2廳3衛,1-3樓/3樓,其他,1,EB04443GH,2025-10-01 09:36:58
員林永吉街四房透天,彰化縣員林市員林市永吉街,51.3年,別墅/透天,32.41,32.41,4房3廳2衛,1-3樓/0樓,無車位,800,EB04782GH,2025-10-01 09:36:58
埔心近全聯全新美車墅,彰化縣埔心鄉武訓路,0.7年,別墅/透天,47.63,47.63,3房3廳3衛,1-3樓/3樓,無車位,1,EB04928GH,2025-10-01 09:36:58
員林國中旁寧靜透天,彰化縣員林市員林市南潭路,50.7年,別墅/透天,42.48,42.48,4房2廳3衛,1-2樓/2樓,無車位,988,EB05110GH,2025-10-01 09:36:58
彰南商圈和風新墅,彰化縣彰化市彰南路一段,21.0年,別墅/透天,54.09,54.09,3房3廳3衛,1-4樓/4樓,其他,1,EB05737GH,2025-10-01 09:36:58
溪湖成功高中旁建地,彰化縣溪湖鎮弘農路,,土地,720.86,,,0樓/0樓,無車位,9,ES42836HB,2025-10-01 09:36:58
溪州正中山路建地,彰化縣溪州鄉信義段,,土地,133.1,,,0樓/0樓,無車位,1,ES44636HB,2025-10-01 09:36:58
社頭石頭公平坦旱地,彰化縣社頭鄉石坑二巷,,土地,2050.15,,,0樓/0樓,無車位,1,ES50902HB,2025-10-01 09:36:58
溪湖彰水路建地,彰化縣溪湖鎮光平段,,土地,34.79,,,0樓/0樓,無車位,1,ES57217HB,2025-10-01 09:36:58
曉陽路美透天(一),彰化縣彰化市曉陽路,57.6年,別墅/透天,14.88,14.88,3房3廳4衛,1樓/0樓,無車位,1,ES58296HB,2025-10-01 09:36:58
??正伸港彰新路七段大面寬田,彰化縣伸港鄉彰新路七段,,土地,1234.64,,,0樓/0樓,無車位,3,ES58881HB,2025-10-01 09:36:58
埤頭開心農場,彰化縣埤頭鄉大湖段,,土地,568.62,,,0樓/0樓,無車位,1,ES59552HB,2025-10-01 09:36:58
員林東區全新別墅A,彰化縣員林市員林市浮圳路一段,1.0年,別墅/透天,48.24,93.26,5房3廳6衛,1-4樓/0樓,其他,2,ES60504HB,2025-10-01 09:36:58
北斗全新電梯華廈,彰化縣北斗鎮西德街,3.1年,華廈,28.68,18.36,3房1廳2衛,5-6樓/0樓,無車位,1,ES60827HB,2025-10-01 09:36:58
溪湖交流道都計臨路田,彰化縣溪湖鎮大庭段,,土地,873.62,,,0樓/0樓,無車位,5,ES61490HB,2025-10-01 09:37:05
田尾-地政路旁全新美墅,彰化縣田尾鄉力行巷,1.1年,別墅/透天,42.42,42.42,4房3廳3衛,1-3樓/0樓,無車位,1,ES61746HB,2025-10-01 09:37:05
溪湖竹北路旁朝南美田,彰化縣溪湖鎮中興段,,土地,447.7,,,0樓/0樓,無車位,666,ES62633HB,2025-10-01 09:37:05
員林火車站旁2房華廈,彰化縣員林市員林市中山南路,41.4年,華廈,12.52,12.52,2房1廳1衛,5樓/8樓,無車位,398,ES63046HB,2025-10-01 09:37:05
大山牧場農地,彰化縣花壇鄉灣福路,,土地,6632.96,,,0樓/0樓,無車位,10,ES64107HB,2025-10-01 09:37:05
溪湖市區華廈建地,彰化縣溪湖鎮湖南段,,土地,267.56,,,0樓/0樓,無車位,5,ES64111HB,2025-10-01 09:37:05
頂番水五金美田,彰化縣鹿港鎮鹿鳳段,,土地,173.03,,,0樓/0樓,無車位,950,ES64382HB,2025-10-01 09:37:05
二林㊣中科角地,彰化縣二林鎮大永段,,土地,3608.27,,,0樓/0樓,無車位,13,ES64659HB,2025-10-01 09:37:05
泰和大面寬美透天,彰化縣彰化市泰和路三段,45.4年,別墅/透天,19.48,19.48,3廳3衛,1-2樓/2樓,其他,1,ES65428HB,2025-10-01 09:37:05
員林員鹿路旁別墅,彰化縣員林市員林市員鹿路,35.4年,別墅/透天,61.22,61.22,5房3廳4衛,1-4樓/4樓,其他,1,ES65973HB,2025-10-01 09:37:05
社頭山腳美農地,彰化縣社頭鄉鴻門巷,,土地,2201.92,,,0樓/0樓,無車位,1,ES66192HB,2025-10-01 09:37:05
彰南路簡樸透天,彰化縣彰化市彰南路一段,46.0年,別墅/透天,35.05,35.05,3房2廳2衛,1-2樓/0樓,無車位,698,ES66233HB,2025-10-01 09:37:05
溪州國小旁別墅,彰化縣溪州鄉登山路四段,30.9年,別墅/透天,82.27,81.03,4房2廳4衛,1-4樓/4樓,其他,798,ES66586HB,2025-10-01 09:37:05
埤頭埔尾農地,彰化縣埤頭鄉優質,,土地,587.96,,,0樓/0樓,無車位,660,ES66629HB,2025-10-01 09:37:06
花壇文德宮大面寬美墅,彰化縣花壇鄉溪北街,27.4年,別墅/透天,48.22,37.75,3房2廳3衛,1-3樓/3樓,其他,1,ES66999HB,2025-10-01 09:37:06
埔心鈺苑全新雙車墅(B1),彰化縣埔心鄉中正路一段,1.2年,別墅/透天,45.92,45.92,4房2廳6衛,1-3樓/3樓,其他,1,ES67245HB,2025-10-01 09:37:06
員林牡丹莊園2房+車位,彰化縣員林市員林市莒光路,1.5年,華廈,33.4,16.76,2房2廳1衛,2樓/10樓,其他,998,ES67753HB,2025-10-01 09:37:06
大村方正乙工,彰化縣大村鄉大智路二段,,土地,74.73,,,0樓/0樓,無車位,2,ES67838HB,2025-10-01 09:37:06
埔心永坡路旁農舍,彰化縣埔心鄉太平路,25.4年,其它,25.2,25.2,7房3廳7衛,1樓/1樓,其他,3,ES68614HB,2025-10-01 09:37:06
埔心建國路美透天,彰化縣埔心鄉建國路,47.7年,別墅/透天,22.06,22.06,3房2廳2衛,1-2樓/2樓,其他,720,ES68738HB,2025-10-01 09:37:06
虎山巖有水電農地,彰化縣花壇鄉南白沙坑段,,土地,3601.15,,,0樓/0樓,無車位,3,ES68742HB,2025-10-01 09:37:19
延和肆喜,彰化縣彰化市埔西街,3.5年,別墅/透天,66.93,66.93,4房3廳5衛,1-4樓/4樓,無車位,3,ES69504HB,2025-10-01 09:37:19
田尾南鎮國小美田,彰化縣田尾鄉富農路一段,,土地,1063.59,,,0樓/0樓,無車位,788,RS34407HB,2025-10-01 09:37:19
近溪湖國小優質美透天,彰化縣溪湖鎮華中三街,32.5年,別墅/透天,49.65,49.65,4房2廳3衛,1-3樓/0樓,無車位,1,RS83344HB,2025-10-01 09:37:19
溪湖台中商銀旁金店面,彰化縣溪湖鎮彰水路三段,48.6年,店面,49.5,49.5,3房2廳2衛,1-3樓/0樓,無車位,1,RS84758HB,2025-10-01 09:37:19
頂番婆生技廠房,彰化縣鹿港鎮彰頂路,44.8年,廠房,332.77,332.77,,1-5樓/0樓,無車位,4,RS85590HB,2025-10-01 09:37:19
溪州交流道旁美田,彰化縣溪州鄉新庄路,,土地,786.8,,,0樓/0樓,無車位,988,EB00712GH,2025-10-01 09:37:19
埤頭輕屋齡優質別墅,彰化縣埤頭鄉金安路,9.0年,別墅/透天,51.55,51.55,4房1廳5衛,1-3樓/3樓,無車位,1,EB03999GH,2025-10-01 09:37:19
近家樂福輕屋齡美墅,彰化縣和美鎮東興路,8.6年,別墅/透天,55.49,55.49,4房3廳3衛,1-4樓/4樓,其他,1,EB04502GH,2025-10-01 09:37:19
埔鹽近76美建地,彰化縣埔鹽鄉新水段,,土地,253.74,,,0樓/0樓,無車位,2,EB04522GH,2025-10-01 09:37:19
員林常春小資成家首選美宅,彰化縣員林市員林市員集路二段,50.7年,別墅/透天,26.21,26.21,2房1廳3衛,1-2樓/2樓,無車位,798,EB04781GH,2025-10-01 09:37:19
埤頭悠閒小農場,彰化縣埤頭鄉元埔段,,土地,224.15,,,0樓/0樓,無車位,218,EB04805GH,2025-10-01 09:37:19
二林近市區朝南美田,彰化縣二林鎮犁頭厝段,,土地,1100.8,,,0樓/0樓,無車位,660,ES42799HB,2025-10-01 09:37:19
信義學區電梯雙車豪墅,彰化縣彰化市向陽街,17.9年,別墅/透天,97.75,88.12,3房3廳4衛,-1-4樓/4樓,其他,2,ES46787HB,2025-10-01 09:37:19
專約-鹿港彰濱工業區廠房,彰化縣鹿港鎮彰濱工業區,3.8年,廠房,326.44,326.44,,1樓/0樓,無車位,13,ES47129HB,2025-10-01 09:37:19
秀水近國道美田(1),彰化縣秀水鄉陝西段,,土地,438.63,,,0樓/0樓,無車位,722,ES50444HB,2025-10-01 09:37:19
埔鹽近溪湖大面寬角田,彰化縣埔鹽鄉大義段,,土地,946.22,,,0樓/0樓,無車位,1,ES50543HB,2025-10-01 09:37:19
宏府凱悅2,彰化縣彰化市埔陽街,26.1年,華廈,32.43,22.7,3房2廳2衛,1-8樓/0樓,無車位,800,ES56034HB,2025-10-01 09:37:19
二林香香美田2,彰化縣二林鎮竹田路,,土地,764.72,,,0樓/0樓,無車位,568,ES56437HB,2025-10-01 09:37:19
二林㊣中科園區農地,彰化縣二林鎮東勢段,,土地,1057.24,,,0樓/0樓,無車位,1,ES57880HB,2025-10-01 09:37:19
彰草路俗透天,彰化縣和美鎮彰草路二段,45.3年,別墅/透天,28.44,28.44,2房2廳2衛,1-2樓/2樓,其他,760,ES57944HB,2025-10-01 09:37:27
溪湖成功夜市美建地,彰化縣溪湖鎮慶安街,,土地,186.95,,,0樓/0樓,無車位,4,ES62624HB,2025-10-01 09:37:27
田中好山好水景觀建地,彰化縣田中鎮文武段,,土地,793.79,,,0樓/0樓,無車位,9,ES65369HB,2025-10-01 09:37:27
彰美商圈電梯店住(1),彰化縣彰化市彰新路一段,11.5年,店面,88.45,85.08,4房4廳6衛,1-5樓/5樓,其他,4,ES66816HB,2025-10-01 09:37:27
和美鎮東路電梯美墅A,彰化縣和美鎮鎮東路,0.6年,別墅/透天,58.07,58.07,6房3廳7衛,1-4樓/4樓,其他,1,ES67035HB,2025-10-01 09:37:27
永靖北勢巷美宅,彰化縣永靖鄉北勢巷,44.7年,別墅/透天,31.56,31.56,4房2廳2衛,1-3樓/0樓,無車位,598,ES68257HB,2025-10-01 09:37:27
社頭火車站廠住合一,彰化縣社頭鄉社斗路一段,44.4年,廠房,19.87,19.87,3房2廳2衛,1-2樓/2樓,其他,1,ES68438HB,2025-10-01 09:37:27
正陽明街大面寬角店住,彰化縣彰化市陽明街,40.6年,別墅/透天,134.62,134.62,5房6廳4衛,-1-4樓/4樓,無車位,4,ES68599HB,2025-10-01 09:37:27
田中同安近東彰南路農舍,彰化縣田中鎮同安路,43.2年,其它,49.73,49.73,7房3廳4衛,1-3樓/3樓,無車位,2,ES68886HB,2025-10-01 09:37:27
(專)東山山腳路旁建地,彰化縣員林市員林市新中州段,,土地,41.74,,,0樓/0樓,無車位,980,ES69522HB,2025-10-01 09:37:27
彰化彰商旁建地(買地送屋),彰化縣彰化市南郭段南郭小段,,土地,46.28,,,0樓/0樓,無車位,1,ES69737HB,2025-10-01 09:37:27
員林四維皇潮金磚店面,彰化縣員林市員林市四維街,30.5年,店面,51.66,48.25,6房2廳4衛,1-4樓/4樓,其他,1,RS42099HB,2025-10-01 09:37:27
和美國中透天,彰化縣和美鎮和光路,33.8年,別墅/透天,43.83,43.83,4房2廳5衛,1-3樓/3樓,無車位,1,RS82850HB,2025-10-01 09:37:27
近國華教練場建地,彰化縣和美鎮和東段,,土地,237.31,,,0樓/0樓,無車位,4,RS84353HB,2025-10-01 09:37:27
竹塘五庄美田,彰化縣竹塘鄉五庄段,,土地,981.32,,,0樓/0樓,無車位,811,RS85193HB,2025-10-01 09:37:27
彰化員林交流道計畫區增值農地,彰化縣溪湖鎮大庭段,,土地,735.68,,,0樓/0樓,無車位,4,FS199253HB,2025-10-01 09:37:27
近彰鹿路美透天,彰化縣福興鄉彰鹿路六段,30.9年,別墅/透天,44.36,44.36,3房2廳3衛,1-4樓/4樓,無車位,1,OS211556HB,2025-10-01 09:37:27
北斗尊龍中華樓中樓3房,彰化縣北斗鎮西德街,3.1年,華廈,28.68,18.36,3房1廳2衛,5-6樓/6樓,無車位,1,EB01321GH,2025-10-01 09:37:27
北斗商業區建地,彰化縣北斗鎮斗苑路一段,,土地,41.64,,,0樓/0樓,無車位,900,EB02011GH,2025-10-01 09:37:27
北斗螺青溫馨透天,彰化縣北斗鎮東斗路,45.0年,別墅/透天,33.6,33.6,4房2廳3衛,1-3樓/3樓,無車位,790,EB03784GH,2025-10-01 09:37:27
鹿港學區店面,彰化縣鹿港鎮鹿草路二段,42.0年,別墅/透天,66.51,66.51,6房3衛,1-3樓/3樓,無車位,1,EB04185GH,2025-10-01 09:37:36
溪湖近全國超市美透天,彰化縣溪湖鎮尚德街,49.3年,別墅/透天,25.41,25.41,2房3廳3衛,1-3樓/3樓,無車位,888,EB04221GH,2025-10-01 09:37:36
北斗獨棟豪華別墅,彰化縣北斗鎮宮後二巷,3.4年,別墅/透天,77.84,73.1,6房2廳6衛,1-4樓/4樓,無車位,2,EB04327GH,2025-10-01 09:37:36
頂番鹿港水五金區2,彰化縣鹿港鎮鹿和路四段,,土地,173.03,,,1樓/1樓,無車位,969,EB04413GH,2025-10-01 09:37:36
師大雙臨路大地坪透天,彰化縣彰化市竹和路,53.3年,別墅/透天,50.61,50.61,7房3廳3衛,1-3樓/3樓,其他,1,EB05230GH,2025-10-01 09:37:36
公路花園全新大豪宅,彰化縣田尾鄉民族路二段,1.4年,別墅/透天,88.86,82.86,4房2廳4.5衛,-1-3樓/0樓,無車位,2,EB05260GH,2025-10-01 09:37:36
員林火車站商業區大面寬店面,彰化縣員林市員林市惠來街,31.8年,店面,27.02,27.02,1廳1衛,1樓/5樓,無車位,1,EB05401GH,2025-10-01 09:37:36
溪州投資型透天,彰化縣溪州鄉中山路二段,44.9年,別墅/透天,30.1,30.1,2房1廳2衛,1-2樓/0樓,無車位,330,EB05403GH,2025-10-01 09:37:36
秀水全新電梯別墅3,彰化縣秀水鄉通鹿巷,2.6年,別墅/透天,67.72,67.72,5房3廳6衛,1-4樓/4樓,其他,2,EB05482GH,2025-10-01 09:37:36
社頭社興段路邊田,彰化縣社頭鄉中山路三段,,土地,3741.74,,,0樓/0樓,無車位,7,ES50563HB,2025-10-01 09:37:36
田中大安路旁美田,彰化縣田中鎮大安路三段,,土地,1310.45,,,0樓/0樓,無車位,660,ES55686HB,2025-10-01 09:37:36
大城西城平房+建地,彰化縣大城鄉西城村西勢路,,土地,275.21,,,0樓/0樓,無車位,1,ES56141HB,2025-10-01 09:37:36
田尾10米路一般農業田,彰化縣田尾鄉海豐段,,土地,741.72,,,0樓/0樓,無車位,1,ES56391HB,2025-10-01 09:37:36
溪州雙面路增值角田,彰化縣溪州鄉八德段,,土地,1295.31,,,0樓/0樓,無車位,2,ES57537HB,2025-10-01 09:37:36
二林林功路旁美田,彰化縣二林鎮偉糖段,,土地,2079.99,,,0樓/0樓,無車位,3,ES58097HB,2025-10-01 09:37:36
美麗國電梯美墅,彰化縣彰化市民生南路,1.3年,別墅/透天,64.19,64.19,4房3廳4衛,1-4樓/4樓,其他,3,ES59658HB,2025-10-01 09:37:36
??近和仁國小旁美墅,彰化縣和美鎮愛新路,47.0年,別墅/透天,30.86,30.86,4房2廳3衛,1-2樓/0樓,其他,1,ES59794HB,2025-10-01 09:37:36
