標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
606-A7重劃文青學區2房車【中信王牌】,桃園市龜山區牛角坡路,0.6年,大樓,32.94,17.89,2房1廳1衛,4樓/15樓,坡道機械車位,1,2026174CT,2025-10-03 05:55:39
東勢國小大面寬透天,桃園市平鎮區華隆街,43.6年,別墅/透天,37.68,37.68,5房2廳3衛,1-3樓/3樓,無車位,768,2028565CT,2025-10-03 05:55:39
大園工業區收租雙套房,桃園市大園區自立四街,6.1年,大樓,19.2,14.75,2房2廳2衛,4樓/5樓,無車位,680,2042129CT,2025-10-03 05:55:39
桃園區君臨天下3房+車位(機械),桃園市桃園區向善街,30.3年,大樓,38.9,23.33,3房2廳2衛,1樓/13樓,坡道機械車位,1,2042903CT,2025-10-03 05:55:39
5W04經國重劃商業區,桃園市桃園區水汴頭段,,土地,367.59,,,0樓/0樓,無車位,43,2043885CT,2025-10-03 05:55:49
D004裕成南路商辦住透天厝[中信-新莊捷運加盟店],桃園市楊梅區裕成南路,28.5年,別墅/透天,57.26,56.6,4房3廳3衛,1-3樓/3樓,無車位,1,2045421CT,2025-10-03 05:55:49
【神馬】(親友)平鎮區公所旁美三房,桃園市平鎮區振興西路,30.6年,大樓,36.18,27.21,3房2廳2衛,16樓/16樓,無車位,950,2047991CT,2025-10-03 05:55:49
平鎮66鄰近南勢重劃區雙車位透天,桃園市平鎮區新光路3段,43.8年,別墅/透天,34.71,34.71,6房2廳5衛,1-2樓/2樓,無車位,1,2049217CT,2025-10-03 05:55:49
觀音桃科特定目的事業用地(幼兒園使用),桃園市龍潭區大潭段塘背小段,,土地,254.1,,,0樓/0樓,無車位,3,2050661CT,2025-10-03 05:55:49
楊梅陽光山林豪華雙拼美墅,桃園市楊梅區長青東街,30.1年,別墅/透天,64.46,60.39,4房2廳4衛,1-3樓/3樓,無車位,2,2051281CT,2025-10-03 05:55:49
台茂豪邸大四房+雙平車,桃園市蘆竹區南崁路1段,15.3年,大樓,77.87,41.58,4房2廳2衛,13樓/14樓,其他,2,2053015CT,2025-10-03 05:55:49
平鎮麒麟山莊邊間美墅,桃園市平鎮區清泉街,43.5年,別墅/透天,39.88,37.4,4房2廳2衛,1-2樓/2樓,其他,2,2057012CT,2025-10-03 05:55:49
近捷運閱美館2房車位,桃園市八德區豐田一路,11.4年,大樓,34.33,19.22,2房2廳1衛,5樓/12樓,坡道平面車位,1,2057400CT,2025-10-03 05:55:49
近平鎮高中一房一廳,桃園市平鎮區環南路3段,20.7年,大樓,12.64,8.61,1房1廳1衛,4樓/12樓,無車位,498,2057937CT,2025-10-03 05:55:49
中平特區冠桃園三房車,桃園市桃園區國際一路,27.8年,大樓,47.18,29.77,3房2廳2衛,4樓/4樓,坡道平面車位,1,2059679CT,2025-10-03 05:55:49
平鎮河美御景美兩房車,桃園市平鎮區新富路,10.7年,大樓,38.06,18.69,2房2廳1衛,3樓/14樓,坡道平面車位,1,2060936CT,2025-10-03 05:55:49
中壢商圈金店面+25收租套房,桃園市中壢區大同路,49.8年,別墅/透天,183.3,183.3,27房27衛,1-5樓/5樓,無車位,7,AS65007HB,2025-10-03 05:55:49
中壢高投報三套房,桃園市中壢區中華路二段,48.3年,公寓,31.96,31.96,3房3衛,4樓/4樓,無車位,868,BB03407GH,2025-10-03 05:55:49
楊梅乙工廠房,桃園市楊梅區中正路,50.6年,廠房,685.32,685.32,,1樓/0樓,無車位,55,BS55700HB,2025-10-03 05:55:49
八德遠雄艾菲爾高樓美三房車,桃園市八德區豐德路,12.4年,大樓,62.6,34.52,3房2廳2衛,13樓/19樓,坡道平面車位,1,CB15739GH,2025-10-03 05:55:49
龍潭-交流道美三房車,桃園市龍潭區桃園市金龍路,28.9年,公寓,38.18,23.54,3房2廳2衛,5樓/5樓,坡道平面車位,738,CB15798GH,2025-10-03 05:55:49
桃園-交流道羅丹美墅四房別墅,桃園市桃園區富國路,20.1年,別墅/透天,63.71,56.98,4房2廳2衛,-1-4樓/4樓,其他,2,CB16592GH,2025-10-03 05:55:49
市區旁農舍,桃園市龍潭區德林路,16.1年,其它,66.87,66.87,4房3廳3衛,1-2樓/0樓,其他,3,DS82634HB,2025-10-03 05:55:49
青埔漂亮建地,桃園市中壢區青商路,,土地,90.33,,,0樓/0樓,無車位,9,DS84863HB,2025-10-03 05:55:49
近交流道稀有前院別墅,桃園市龍潭區中豐路高平段,30.3年,別墅/透天,55.82,48.02,4房2廳3衛,1-4樓/4樓,其他,898,DS85004HB,2025-10-03 05:55:59
龍潭大池旁都內農(多筆),桃園市龍潭區桃園市中豐路上林段,,土地,104.68,,,0樓/0樓,無車位,921,DS85666HB,2025-10-03 05:55:59
月眉近市區美透天,桃園市大溪區信義路,32.9年,別墅/透天,44.34,39.13,3衛,1-3樓/0樓,無車位,1,DS86308HB,2025-10-03 05:55:59
近交流道大地坪合法農舍,桃園市八德區富榮街,27.0年,其它,106.19,106.19,4房3廳3衛,1樓/0樓,無車位,12,DS86442HB,2025-10-03 05:55:59
高原交流道旁建地,桃園市龍潭區桃園市高原段,,土地,94.08,,,0樓/0樓,無車位,1,DS87188HB,2025-10-03 05:55:59
百年大鎮稀有大坪數4房車,桃園市龍潭區百年路,28.3年,大樓,58.29,42.13,4房2廳2衛,6樓/18樓,其他,1,DS87683HB,2025-10-03 05:55:59
交流道美建地(耘夢莊園美建地),桃園市龍潭區桃園市雙連段,,土地,181,,,0樓/0樓,無車位,2,DS87816HB,2025-10-03 05:55:59
楊梅四維公園旁精美兩房車,桃園市楊梅區四維二路,5.0年,大樓,33.45,17.09,2房2廳1衛,4樓/14樓,其他,998,DS88950HB,2025-10-03 05:55:59
大湳大勇國小邊間超大三房,桃園市八德區忠勇街,31.3年,大樓,37.14,32.29,3房2廳2衛,3樓/7樓,無車位,1,DS89095HB,2025-10-03 05:55:59
幸福公園NO7兩房車,桃園市大溪區埔頂路一段,2.1年,大樓,33.96,16.52,2房2廳1衛,15樓/15樓,坡道平面車位,938,DS89780HB,2025-10-03 05:55:59
C33新婚最愛兩房車,桃園市桃園區文中路,12.8年,大樓,39.34,19.69,2房2廳2衛,4樓/15樓,坡道平面車位,1,OB20365GH,2025-10-03 05:55:59
A8長庚富麗邊間面寬店面,桃園市龜山區桃園市文化二路,14.5年,店面,44.5,29.24,2廳1衛,1樓/13樓,其他,3,QB01965GH,2025-10-03 05:55:59
楊梅透天,桃園市楊梅區裕成南路,29.1年,別墅/透天,58.12,48.99,4房3廳4衛,1-3樓/0樓,無車位,1,TB10592GH,2025-10-03 05:55:59
捷運A19竹風青庭高樓景觀3房,桃園市中壢區領航北路一段,8.3年,大樓,52.85,23.7,,11樓/21樓,坡道平面車位,2,VB01438GH,2025-10-03 05:55:59
復興觀音洞農地,桃園市復興區詩朗,,土地,6677.69,,,0樓/0樓,無車位,4,VS02245HB,2025-10-03 05:55:59
稀有66快速道路旁農+建地,桃園市新屋區富九段,,土地,814.45,,,0樓/0樓,無車位,5,VS02485HB,2025-10-03 05:55:59
觀音黃金三角店地,桃園市觀音區藍埔段,,土地,47.8,,,0樓/0樓,無車位,638,VS04187HB,2025-10-03 05:55:59
楊梅四湖農地,桃園市楊梅區四湖段,,土地,675.18,,,0樓/0樓,無車位,1,VS04449HB,2025-10-03 05:55:59
新屋社子鋼骨丁工廠房,桃園市新屋區中興路,28.3年,廠房,709.67,709.67,,1樓/1樓,其他,70,WS61435HB,2025-10-03 05:55:59
【獨家】新領空河景三房,桃園市蘆竹區南福街,31.3年,大樓,33.29,24.6,3房2廳2衛,7樓/13樓,無車位,1,ZB05784GH,2025-10-03 05:55:59
草漯重劃區大地坪建地,桃園市觀音區一心路,,土地,90.37,,,0樓/0樓,無車位,3,AS101573HB,2025-10-03 05:56:10
楊梅工業用地,桃園市楊梅區楊湖路一段,,土地,998.09,,,0樓/0樓,無車位,22,AS107904HB,2025-10-03 05:56:10
內壢國中低總價透天,桃園市中壢區自強四路,48.2年,別墅/透天,25.88,25.88,3房2廳2衛,1-2樓/2樓,無車位,1,AS108297HB,2025-10-03 05:56:10
正中山路金店面,桃園市中壢區桃園市中山路,50.4年,店面,134,134,,4樓/0樓,無車位,4,AS112026HB,2025-10-03 05:56:10
龍岡國中店面,桃園市中壢區桃園市龍東路,62.8年,店面,10.98,10.98,1廳1衛,1樓/1樓,無車位,2,AS116342HB,2025-10-03 05:56:10
楊梅員笨段農地,桃園市楊梅區員笨,,土地,341.87,,,0樓/0樓,無車位,2,AS117485HB,2025-10-03 05:56:10
溫州公園3房公寓,桃園市桃園區愛國街,43.2年,公寓,23.32,21.69,3房2廳1衛,4樓/5樓,無車位,598,AS119377HB,2025-10-03 05:56:10
楊明國中收租五房,桃園市楊梅區新農街,31.1年,大樓,30.06,11.79,5房2廳2衛,8樓/8樓,無車位,898,AS119538HB,2025-10-03 05:56:10
部桃龍之鄉景觀大3房+車位,桃園市桃園區龍祥街,31.3年,大樓,53.14,29.99,3房2廳2衛,10樓/12樓,其他,1,AS119998HB,2025-10-03 05:56:10
龍潭中央街透天四房,桃園市龍潭區中央街,42.6年,別墅/透天,28.71,28.71,4房2廳2衛,1-2樓/2樓,其他,958,AS120316HB,2025-10-03 05:56:10
青埔特區旁雙面路美農地,桃園市中壢區圓光路一段,,土地,484,,,0樓/0樓,無車位,1,AS123878HB,2025-10-03 05:56:10
龍潭福祿貝爾雙語小學售持分地1,桃園市龍潭區金龍路,,土地,66.18,,,0樓/0樓,無車位,148,AS124201HB,2025-10-03 05:56:10
觀音新坡育苗室(近中山路),桃園市觀音區桃園市石牌路,2.3年,土地,330.63,79.86,1衛,1樓/1樓,無車位,2,AS124442HB,2025-10-03 05:56:10
大園區璟都凱悅店面車位S3,桃園市大園區環區北路,0.7年,店面,53.71,35.5,,1樓/14樓,無車位,2,AS127244HB,2025-10-03 05:56:10
忠貞市場大面寬精緻透天,桃園市平鎮區貿東路,53.7年,別墅/透天,12,12,3房2廳1衛,1-3樓/1樓,無車位,798,AS127602HB,2025-10-03 05:56:10
永豐高中稀有RC廠房,桃園市八德區華康街,37.8年,廠房,599.54,586.64,25房8廳10衛,-1-2樓/2樓,其他,19,AS127948HB,2025-10-03 05:56:10
新屋區望間里處雙面臨路農地,桃園市新屋區十五間段十五,,土地,484,,,0樓/0樓,無車位,1,AS130556HB,2025-10-03 05:56:10
晨光§觀音高中都內農可分割8筆,桃園市觀音區桃園市新張段,,土地,7091.65,,,0樓/0樓,無車位,51,AS131075HB,2025-10-03 05:56:10
中壢低樓層整新大三房,桃園市中壢區龍和一街,31.8年,公寓,33.93,23.56,3房2廳2衛,2樓/5樓,無車位,738,AS131425HB,2025-10-03 05:56:10
平鎮自由街寬透天,桃園市平鎮區自由街,43.8年,別墅/透天,25.33,25.33,2房2廳2衛,1-2樓/2樓,無車位,890,AS131827HB,2025-10-03 05:56:10
平鎮臨時站旁馥樂超新三房車,桃園市平鎮區新富二街,0.9年,大樓,44.87,23.98,3房2廳2衛,15樓/15樓,坡道平面車位,1,AS131907HB,2025-10-03 05:56:21
專任-精忠漂亮景觀宅,桃園市中壢區精忠二街,23.0年,大樓,56.76,34,3房2廳2衛,13樓/14樓,無車位,1,AS132001HB,2025-10-03 05:56:21
楊梅富岡市區丁種工業用地,桃園市楊梅區富聯路,,土地,940.72,,,0樓/0樓,無車位,16,AS132407HB,2025-10-03 05:56:21
湖映左岸精美四房,桃園市中壢區仁福四街,20.8年,大樓,39.74,30.12,4房2廳2衛,3樓/14樓,無車位,1,AS132477HB,2025-10-03 05:56:21
龍潭市區麥當勞旁美別墅,桃園市龍潭區百福街,30.8年,別墅/透天,55.36,53.39,5房2廳4衛,1-4樓/4樓,其他,1,AS132519HB,2025-10-03 05:56:21
桃園市府旁電梯美兩房,桃園市桃園區中山路,44.3年,華廈,28,21.16,2房1廳1衛,5樓/10樓,無車位,881,AS132531HB,2025-10-03 05:56:21
龍潭交流道雙車別墅,桃園市龍潭區百福街,30.8年,別墅/透天,55.35,49.64,5房2廳4衛,1-4樓/5樓,其他,1,AS132554HB,2025-10-03 05:56:21
中壢近SOGO延平大樓3房車,桃園市中壢區延平路,43.3年,華廈,32.65,21.45,3房2廳2衛,4樓/7樓,坡道平面車位,758,AS132556HB,2025-10-03 05:56:21
晨光§富岡大面寬雙車美墅,桃園市楊梅區民有路二段,10.8年,別墅/透天,81.49,81.49,4房3廳4衛,1-5樓/5樓,其他,1,AS132761HB,2025-10-03 05:56:21
A19桃捷璟都3房車位宅,桃園市中壢區永園路,9.0年,大樓,46.24,24.52,3房2廳2衛,7樓/15樓,坡道平面車位,1,AS132926HB,2025-10-03 05:56:21
龍潭民族路優質透天,桃園市龍潭區民族路,43.5年,別墅/透天,38.12,36.3,5房2廳3衛,1-3樓/3樓,其他,1,AS133186HB,2025-10-03 05:56:21
中原小富翁美套房,桃園市中壢區大智街,36.3年,公寓,6.91,5.21,1房1衛,5樓/5樓,無車位,220,AS133759HB,2025-10-03 05:56:21
八德忠勇街全新電梯美墅(A1),桃園市八德區忠勇街,0.8年,別墅/透天,81.12,81.12,6房2廳6衛,1-4樓/4樓,無車位,3,AS133982HB,2025-10-03 05:56:21
晨光＃青埔電梯雙車景觀豪墅,桃園市中壢區民溪六路,11.3年,別墅/透天,138.4,131.22,5房3廳6衛,1-5樓/5樓,其他,3,AS134178HB,2025-10-03 05:56:21
A7遠雄新未來3景觀2房車,桃園市龜山區樂善二路,1.5年,大樓,35.13,18.07,2房2廳1衛,12樓/19樓,坡道平面車位,1,AS134195HB,2025-10-03 05:56:21
合法農舍觀音66快速路旁,桃園市觀音區快速路八段,18.5年,其它,47.92,47.92,3房2廳2衛,1-2樓/2樓,無車位,1,AS134495HB,2025-10-03 05:56:21
中壢火車站百坪雙鐵共構旁透店,桃園市中壢區中北路二段,45.3年,別墅/透天,111.22,111.22,6房2廳6衛,1-4樓/4樓,無車位,6,AS134652HB,2025-10-03 05:56:21
楊梅埔心正10米路小坪數農地,桃園市楊梅區草湳坡段埔心小段,,土地,316.72,,,0樓/0樓,無車位,3,AS134691HB,2025-10-03 05:56:21
晨光§獅子林商圈整新美透天B,桃園市平鎮區金陵路三段,44.6年,別墅/透天,30.49,30.49,4房2廳5衛,1-2樓/2樓,其他,1,AS134821HB,2025-10-03 05:56:21
龍潭三坑老街建地,桃園市龍潭區桃園市,,土地,313.35,,,0樓/0樓,無車位,4,CS146734HB,2025-10-03 05:56:21
中山南全新整理大店住,桃園市楊梅區中山南路,46.7年,店面,68.07,68.07,1房3廳2衛,1-2樓/2樓,無車位,1,CS153990HB,2025-10-03 05:56:31
葛里法美裝潢4房雙車,桃園市桃園區中正路,19.6年,大樓,108.21,65.88,4房2廳3衛,8樓/25樓,坡道平面車位,4,CS156309HB,2025-10-03 05:56:31
好市多華廈四房,桃園市觀音區桃園市富信路,29.7年,華廈,44.44,35.17,4房2廳2衛,5樓/5樓,無車位,598,CS169988HB,2025-10-03 05:56:31
觀音保障一路甲建,桃園市觀音區崙尾段,,土地,98.2,,,0樓/0樓,無車位,998,CS173006HB,2025-10-03 05:56:31
鳴暘富海雙車位別墅,桃園市楊梅區民有路二段,10.8年,別墅/透天,81.49,81.49,4房3廳4衛,1-4樓/0樓,其他,1,CS173822HB,2025-10-03 05:56:31
平鎮國中旁精美大套房,桃園市平鎮區振平街,43.6年,公寓,9.17,7.71,1房1廳1衛,3樓/5樓,無車位,488,CS174003HB,2025-10-03 05:56:31
平鎮台北商業大學稀有小坪數美田,桃園市平鎮區東金段,,土地,43.65,,,0樓/0樓,無車位,297,CS174035HB,2025-10-03 05:56:31
新屋石莊路農地,桃園市新屋區桃園市下田心子段員,,土地,1000.07,,,0樓/0樓,無車位,1,CS174964HB,2025-10-03 05:56:31
春日路大坪數景觀三房車,桃園市桃園區春日路,27.4年,大樓,46.5,29.14,3房2廳2衛,12樓/19樓,坡道平面車位,1,CS175287HB,2025-10-03 05:56:31
近楊梅市區上疊美寓,桃園市楊梅區桃園市泰圳路,29.2年,公寓,44.79,34.69,3房2廳3衛,4-5樓/5樓,其他,438,CS175377HB,2025-10-03 05:56:31
金山特區景觀兩房+車位,桃園市楊梅區金山街,11.9年,大樓,38.44,17.92,2房2廳1衛,9樓/12樓,其他,1,CS175489HB,2025-10-03 05:56:31
大園客運園區雙車全新透天,桃園市大園區文興街,1.1年,別墅/透天,60.59,60.59,4房3廳4衛,1-5樓/5樓,其他,2,CS175993HB,2025-10-03 05:56:31
楊梅近高鐵南路八段農地,桃園市楊梅區民有段,,土地,728.77,,,0樓/0樓,無車位,1,CS177161HB,2025-10-03 05:56:31
天下大觀三房車,桃園市桃園區大興西路一段,28.3年,大樓,46.2,28.29,3房2廳2衛,15樓/17樓,其他,1,CS179127HB,2025-10-03 05:56:31
自由天地雙車位4房,桃園市楊梅區梅高路二段,31.8年,別墅/透天,54.83,51.49,4房3廳3衛,1-4樓/4樓,其他,998,CS179247HB,2025-10-03 05:56:31
大有樂滿帝車位,桃園市桃園區大興路,18.1年,單售車位,0,0,,--,其他,150,CS179578HB,2025-10-03 05:56:31
高城桃園居易高樓3+1房,桃園市八德區中華路,29.2年,大樓,30.52,24.02,4房2廳2衛,13樓/17樓,無車位,1,CS179687HB,2025-10-03 05:56:31
V38稀有山莊小別墅,桃園市龜山區幸美街,30.7年,公寓,44.32,43.37,2房1廳1衛,-1樓/5樓,其他,1,OS192888HB,2025-10-03 05:56:31
JA1416 龜山幸福社區2樓,桃園市龜山區幸福二十三街,38.5年,公寓,26.29,23.56,3房2廳2衛,2樓/5樓,無車位,698,OS203108HB,2025-10-03 05:56:31
宏國甲桂林美美三房棒,桃園市桃園區國強一街,31.9年,大樓,32.75,28.28,3房2廳2衛,11樓/13樓,無車位,1,OS215654HB,2025-10-03 05:56:31
近捷運A20美田,桃園市中壢區大路段,,土地,483.79,,,0樓/0樓,無車位,2,S2607230PA,2025-10-03 05:56:40
長祥路農地廠房(2),桃園市新屋區長祥段,,土地,548.99,,,0樓/0樓,無車位,7,S2689551PA,2025-10-03 05:56:40
台北新都雅典景觀3房,桃園市楊梅區裕成南路,28.9年,大樓,30.35,20.72,3房2廳2衛,12樓/12樓,無車位,498,S2778632PA,2025-10-03 05:56:40
廈門街收租透天店面,桃園市桃園區廈門街,51.6年,別墅/透天,27.29,27.29,5房,0樓/2樓,無車位,2,S2837338PA,2025-10-03 05:56:40
信義路超優鴻禧山林,桃園市大溪區信義段,,土地,1742.56,,,0樓/0樓,無車位,399,S2846113PA,2025-10-03 05:56:40
桃園小型加工廠(乙工),桃園市桃園區桃德路,37.3年,廠房,40.23,34.54,,0樓/2樓,無車位,1,S2870670PA,2025-10-03 05:56:40
E104-體育園區透天店面,桃園市中壢區環中東路二段,35.4年,別墅/透天,80.33,68.73,7房2廳3衛,0樓/5樓,其他,3,S2881331PA,2025-10-03 05:56:40
大溪轉運站全新大地坪電梯別墅2,桃園市大溪區仁和七街,0.4年,別墅/透天,85.28,79.25,4房2廳5衛,0樓/4樓,無車位,3,S2883988PA,2025-10-03 05:56:40
楊梅住宅用地埔心市區建地,桃園市楊梅區中山北路二段,,土地,50.22,,,0樓/0樓,無車位,2,TS140080HB,2025-10-03 05:56:40
觀音近千坪土地,桃園市觀音區經建四路,36.9年,其它,152.44,149.42,,1樓/1樓,無車位,26,YS165474HB,2025-10-03 05:56:40
平鎮稀有透天住店,桃園市平鎮區南京路,32.6年,別墅/透天,64.26,63.26,4房5廳1.5衛,1-2樓/2樓,無車位,2,YS178093HB,2025-10-03 05:56:40
中工一期徵收地,桃園市桃園區八角段,,土地,180.29,,,0樓/0樓,無車位,1,1726600CT,2025-10-03 05:56:40
觀音農業設施合法廠房,桃園市觀音區石牌路,2.3年,廠房,79.86,79.86,1衛,1樓/1樓,無車位,1,1889655CT,2025-10-03 05:56:40
專任楊梅瑞原國中旁預售2房,桃園市楊梅區民有路B2,,大樓,18.16,12.19,2房2廳1衛,6樓/9樓,無車位,580,1929511CT,2025-10-03 05:56:40
新屋埔頂國小 便宜透天,桃園市新屋區中華路2段,44.9年,別墅/透天,27.23,27.23,,1-2樓/2樓,其他,598,1935769CT,2025-10-03 05:56:40
【安家】專任-體育園區大地坪雙拼透天,桃園市中壢區中山東路3段,20.4年,別墅/透天,125.07,61.97,7房3廳9衛,1-4樓/4樓,無車位,3,1940476CT,2025-10-03 05:56:40
文化國小獨棟大豪宅農舍,桃園市平鎮區復旦路2段,9.7年,其它,104.05,92.21,,1-2樓/2樓,無車位,12,1942577CT,2025-10-03 05:56:40
中壢民權路大地坪透天,桃園市中壢區民權路2段,25.6年,別墅/透天,47.86,47.86,5房3廳4衛,1-3樓/3樓,無車位,2,1946921CT,2025-10-03 05:56:40
平鎮山仔頂整新透天,桃園市平鎮區學園街,46.1年,別墅/透天,23.96,23.96,4房2廳4衛,1-3樓/2樓,其他,998,1949000CT,2025-10-03 05:56:40
楊梅萬大路老厝,桃園市楊梅區萬大路,45.8年,別墅/透天,36.24,36.24,4房2廳2衛,1-2樓/2樓,無車位,1,1953209CT,2025-10-03 05:56:40
【安家】富台國小透天,桃園市中壢區中山東路3段,45.3年,別墅/透天,27.23,27.23,6房3廳4衛,1-2樓/2樓,無車位,1,1965578CT,2025-10-03 05:56:50
楊梅大台北美三房車,桃園市楊梅區瑞坪路,28.7年,大樓,38.02,22.06,3房2廳2衛,4樓/8樓,坡道平面車位,798,1975296CT,2025-10-03 05:56:50
【新世紀】楊梅水美國小透天,桃園市楊梅區楊新路2段,45.7年,別墅/透天,32.42,32.42,2房2廳2衛,1-2樓/2樓,無車位,898,1979818CT,2025-10-03 05:56:50
龍岡圓環華隆街農地,桃園市平鎮區建安段,,土地,855.23,,,0樓/0樓,無車位,3,1995663CT,2025-10-03 05:56:50
南勢重劃區稀有一樓美三房+前院停車,桃園市平鎮區中豐路南勢二段,43.8年,公寓,26.36,18.57,3房1廳1衛,1樓/5樓,無車位,738,1997981CT,2025-10-03 05:56:50
青埔特區三房+平面車位,桃園市中壢區永能路,12.3年,大樓,53.44,27.71,3房2廳2衛,3樓/12樓,坡道平面車位,2,1999454CT,2025-10-03 05:56:50
中壢A22捷運站旁電梯套房,桃園市中壢區中央西路1段,43.8年,大樓,8.85,6.1,1房1廳1衛,12樓/12樓,無車位,498,2005204CT,2025-10-03 05:56:50
【安家】民權極景4房車位,桃園市中壢區民權路,17.0年,大樓,61.78,37.42,4房2廳2衛,14樓/15樓,坡道平面車位,2,2015252CT,2025-10-03 05:56:50
近八德G06捷運3房美寓,桃園市八德區介壽路1段,45.1年,公寓,26.65,26.65,3房2廳2衛,2樓/4樓,無車位,888,2016761CT,2025-10-03 05:56:50
龍潭區漂亮農+建,桃園市龍潭區龍源段,,土地,3783.98,,,0樓/0樓,無車位,3,2018943CT,2025-10-03 05:56:50
【神馬】台茂高樓河景4房+車,桃園市蘆竹區南山路1段,30.1年,大樓,52.44,29.76,4房2廳2衛,13樓/20樓,坡道平面車位,1,2020112CT,2025-10-03 05:56:50
【安家】法國之星三房車,桃園市中壢區環西路2段,14.3年,大樓,34.1,19.37,3房2廳2衛,7樓/15樓,坡道平面車位,1,2021227CT,2025-10-03 05:56:50
龍潭大池美農地,桃園市龍潭區上林段,,土地,49.55,,,0樓/0樓,無車位,980,2028034CT,2025-10-03 05:56:50
中壢龍岡森林公園透天,桃園市中壢區龍岡路3段,52.4年,別墅/透天,14.63,14.63,4房2廳2衛,1-2樓/2樓,無車位,858,2029911CT,2025-10-03 05:56:50
平鎮特力屋全新整理3房,桃園市平鎮區環南路2段,26.2年,大樓,32.63,24.52,3房2廳1衛,4樓/18樓,無車位,1,2034368CT,2025-10-03 05:56:50
平鎮近66丁建店面廠房,桃園市平鎮區關爺西路,11.2年,廠房,103.26,64.73,,1樓/1樓,其他,9,2039019CT,2025-10-03 05:56:50
草漯市區便宜透天,桃園市觀音區成功路1段,30.3年,別墅/透天,38.78,38.78,4房2廳3衛,1-3樓/3樓,無車位,1,2039405CT,2025-10-03 05:56:50
遠雄龍岡無敵景觀3+1房車,桃園市平鎮區中正三路,10.4年,大樓,68.31,39.66,3房2廳2衛,19樓/20樓,其他,2,2040827CT,2025-10-03 05:56:50
【星鑽】平鎮副都心 大面寬一般農,桃園市平鎮區關爺段,,土地,1846.87,,,0樓/0樓,無車位,23,2043580CT,2025-10-03 05:56:50
大溪烏塗窟持分丙建地,桃園市大溪區烏塗段,,土地,27.1,,,0樓/0樓,無車位,98,2058893CT,2025-10-03 05:56:50
新屋埔頂國小旁整新美透天,桃園市新屋區中華南路二段,44.9年,別墅/透天,24.48,24.48,3房2廳4衛,1-2樓/2樓,無車位,838,2062094CT,2025-10-03 05:57:01
八德國中陽光大境美3房車,桃園市八德區豐吉路,7.8年,華廈,52.5,26.38,3房1廳2衛,6樓/6樓,無車位,1,AB02258GH,2025-10-03 05:57:01
大園興光大道三房車,桃園市大園區中興路二段,2.0年,華廈,53.27,25.88,3房2廳2衛,2樓/10樓,無車位,1,AB02302GH,2025-10-03 05:57:01
*中壢福祥路農地(8),桃園市中壢區桃園市興崙段,,土地,355.61,,,0樓/0樓,無車位,1,AS77107HB,2025-10-03 05:57:01
新屋田中路漂亮農舍,桃園市新屋區田中路,14.0年,其它,30.2,30.2,5房3廳3衛,1-2樓/2樓,無車位,3,AS94904HB,2025-10-03 05:57:01
大溪正臨路4千坪優美景觀丙建,桃園市大溪區桃園大溪,,土地,4229.15,,,0樓/0樓,無車位,20,BS44859HB,2025-10-03 05:57:01
桃園大溪市區華廈,桃園市大溪區勝利街,30.7年,華廈,46.42,30.62,3房2廳2衛,7樓/7樓,坡道平面車位,798,BS47504HB,2025-10-03 05:57:01
龍潭方正農地,桃園市龍潭區健行段,,土地,181.4,,,0樓/0樓,無車位,1,BS47991HB,2025-10-03 05:57:01
G8-市區商圈1+1房498萬,桃園市桃園區朝陽街,32.4年,華廈,16.05,8.57,2房1廳1衛,9樓/9樓,無車位,498,CB13362GH,2025-10-03 05:57:01
八德茄苳國小旁正永豐路都內農地,桃園市八德區永豐路,31.6年,其它,99.01,94.43,4房3廳3衛,1-3樓/3樓,無車位,27,CB15505GH,2025-10-03 05:57:01
平鎮-霄裡湖景翻新一樓住店,桃園市平鎮區龍南路,45.5年,公寓,25.39,25.39,2房1廳1衛,1樓/4樓,無車位,798,CB16373GH,2025-10-03 05:57:01
航空城福海段30坪土地,桃園市大園區桃園市福海段,,土地,30.25,,,0樓/0樓,無車位,1,CB16474GH,2025-10-03 05:57:01
楊梅-幼獅工業區溫馨2+1房,桃園市楊梅區青山二街,30.8年,華廈,23.67,21.14,2房2廳1衛,3樓/6樓,無車位,566,CB16588GH,2025-10-03 05:57:01
中壢-湖景寶宸之春三房車,桃園市中壢區桃園市內厝五路,4.2年,大樓,49.86,27.87,3房2廳2衛,8樓/11樓,坡道平面車位,1,CB16619GH,2025-10-03 05:57:01
中壢-內壢前站精美公寓,桃園市中壢區成章一街,42.0年,公寓,15.52,15.52,2房1廳1衛,4樓/5樓,無車位,558,CB16743GH,2025-10-03 05:57:01
蘆竹-航空城安置街廓建地,桃園市蘆竹區富華段,,土地,36.3,,,0樓/0樓,無車位,1,CB16763GH,2025-10-03 05:57:01
員樹林整新透天,桃園市大溪區三元二街,44.7年,別墅/透天,28.6,28.6,5房2廳5衛,1-2樓/2樓,無車位,988,DB03060GH,2025-10-03 05:57:01
八德正建國路一般農地,桃園市八德區大庄段,,土地,594.7,,,0樓/0樓,無車位,7,DB03610GH,2025-10-03 05:57:01
八米路透天,桃園市龍潭區中興路,47.0年,別墅/透天,21.59,21.59,3房2廳2衛,1-2樓/2樓,其他,798,DS81279HB,2025-10-03 05:57:01
