標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
八股景觀田,南投縣埔里鎮雙吉路,,土地,1420.82,,,0樓/0樓,無車位,2,2020306CT,2025-10-01 10:45:55
南投草屯淨水廠旁都內田,南投縣草屯鎮頂園段,,土地,524.08,,,0樓/0樓,無車位,1,ES63550HB,2025-10-01 10:45:55
草屯正16米路住店雙效別墅,南投縣草屯鎮登輝路,3.0年,別墅/透天,56.05,56.05,4房3廳3衛,1-3樓/3樓,無車位,1,JS96572HB,2025-10-01 10:45:55
永豐百坪建地,南投縣南投市彰南路三段,,土地,133.45,,,0樓/0樓,無車位,1,JS96663HB,2025-10-01 10:45:55
中寮平林段1.47甲農地,南投縣中寮鄉永平路,,土地,4463.99,,,0樓/0樓,無車位,518,RS67123HB,2025-10-01 10:45:55
建國路大面寬300坪建地,南投縣竹山鎮仁德段,,土地,313.48,,,1樓/0樓,無車位,3,RS76124HB,2025-10-01 10:45:55
後寮段8.6分景觀農地,南投縣中寮鄉後寮段,,土地,2616.02,,,0樓/0樓,無車位,1,RS79245HB,2025-10-01 10:45:55
專任重劃區透天,南投縣埔里鎮振興巷,46.5年,別墅/透天,39.44,39.44,4房3廳2衛,1-3樓/0樓,無車位,900,RS80906HB,2025-10-01 10:45:55
竹山國小31坪住宅區建地,南投縣竹山鎮安定段,,土地,31.7,,,1樓/0樓,無車位,146,RS81190HB,2025-10-01 10:45:55
鎮寶店面,南投縣埔里鎮忠孝路,29.6年,其它,63.19,61.33,3房2廳3衛,1-3樓/3樓,無車位,928,2013986CT,2025-10-01 10:45:55
中正路旁農地,南投縣埔里鎮中正路,,土地,729.58,,,0樓/0樓,無車位,2,2022958CT,2025-10-01 10:45:55
南投小陽明山大地坪電梯別墅,南投縣南投市嶺興路,6.5年,別墅/透天,59.23,59.23,4房3廳4衛,1-3樓/3樓,其他,2,JS95685HB,2025-10-01 10:45:55
埔城青山綠水美農舍,南投縣埔里鎮永豐路,16.8年,其它,132.69,132.69,6房2廳6衛,1-2樓/2樓,無車位,2,RS54238HB,2025-10-01 10:45:55
急售竹山超大地坪透天,南投縣竹山鎮鹿山路,45.0年,別墅/透天,27.19,27.19,5房2廳3衛,1-2樓/2樓,無車位,530,RS73851HB,2025-10-01 10:45:55
近南投市區8年新廠辦,南投縣南投市千秋路,8.1年,廠房,753.71,753.71,,1-4樓/4樓,無車位,16,RS74119HB,2025-10-01 10:45:55
文教區旁美透天,南投縣埔里鎮水頭路,32.7年,別墅/透天,41.26,41.26,5房4廳3衛,1-4樓/0樓,無車位,886,RS76375HB,2025-10-01 10:45:55
集集民宿旁果園,南投縣集集鎮柴橋頭段北勢坑小段,,土地,3428.62,,,0樓/0樓,無車位,2,RS80122HB,2025-10-01 10:46:02
南投草屯鎮北投國小美農地,南投縣草屯鎮史館路,,土地,315.21,,,0樓/0樓,無車位,850,AS123395HB,2025-10-01 10:46:02
近溫泉區美田,南投縣埔里鎮公館路,,土地,786.5,,,0樓/0樓,無車位,1,1998536CT,2025-10-01 10:46:02
北投翡翠之星2房A,南投縣草屯鎮史館路,0.8年,大樓,23.05,17.57,2房1廳2衛,1樓/4樓,無車位,798,2000625CT,2025-10-01 10:46:02
南投中寮農地-1,南投縣中寮鄉八杞仙段,,土地,4544.16,,,0樓/0樓,無車位,2,2051056CT,2025-10-01 10:46:02
南投鹿谷一分農地,南投縣鹿谷鄉新和巷,,土地,305.32,,,0樓/0樓,無車位,398,GB00366GH,2025-10-01 10:46:02
魚池都計内雙併透天建地,南投縣魚池鄉福興巷,31.9年,別墅/透天,284.93,88.47,6房2廳3衛,1-4樓/4樓,無車位,3,JS36895HB,2025-10-01 10:46:02
山野美地庭園渡假屋,南投縣埔里鎮桃米坑段,,土地,997.65,,4房3廳2衛,1-2樓/2樓,無車位,2,JS96316HB,2025-10-01 10:46:02
專任麒麟小農地,南投縣埔里鎮東埔段,,土地,476.99,,,0樓/0樓,無車位,588,JS96498HB,2025-10-01 10:46:02
東光面寬美甲建,南投縣魚池鄉東光段,,土地,139.47,,,0樓/0樓,無車位,1,JS97306HB,2025-10-01 10:46:02
共和4分7檳榔園,南投縣魚池鄉平和段,,土地,1389.98,,,0樓/0樓,無車位,695,JS97370HB,2025-10-01 10:46:02
新街靜巷5房透天,南投縣名間鄉田寮巷,44.8年,別墅/透天,29.02,29.02,5房3廳2衛,1-2樓/0樓,無車位,460,JS97562HB,2025-10-01 10:46:02
草屯富頂匯金店住B,南投縣草屯鎮富頂路一段,3.8年,店面,67.15,67.11,4房3廳6衛,1-4樓/4樓,其他,1,JS97572HB,2025-10-01 10:46:02
近日月潭世外桃源養生建地,南投縣魚池鄉協力巷,,土地,161.74,,,0樓/0樓,無車位,1,RB03101GH,2025-10-01 10:46:02
安湳5分美田,南投縣埔里鎮西安路一段,,土地,1526.07,,,0樓/0樓,無車位,3,RS60303HB,2025-10-01 10:46:02
竹山大坑段買地送屋,南投縣竹山鎮光林巷,,土地,209.43,,4房1廳1衛,1-2樓/2樓,無車位,545,RS67154HB,2025-10-01 10:46:02
國姓中正路買地送屋,南投縣國姓鄉中正路二段,,土地,55.96,,3房2廳2衛,0樓/0樓,無車位,898,RS75613HB,2025-10-01 10:46:02
草屯成功路店住,南投縣草屯鎮成功路一段,45.3年,店面,62.32,62.32,5房2廳3衛,1-3樓/4樓,其他,1,RS76037HB,2025-10-01 10:46:02
優勝美地,南投縣南投市新小半山段,,土地,723.68,,,0樓/0樓,無車位,3,RS76076HB,2025-10-01 10:46:02
竹山國中旁精選透天店面,南投縣竹山鎮鯉南路,65.8年,別墅/透天,47.69,47.69,1房5廳1衛,1-2樓/0樓,無車位,853,RS76132HB,2025-10-01 10:46:02
平山生財金雞母,南投縣南投市平山一路一街,1.9年,廠房,72.63,72.63,,1樓/1樓,無車位,7,RS78246HB,2025-10-01 10:46:11
南投南崗工業區鋼構雙廠房,南投縣南投市工業北五路,24.8年,廠房,444.52,444.52,4衛,1-2樓/2樓,無車位,19,FS194981HB,2025-10-01 10:46:11
埔里鬧區都計土地,南投縣埔里鎮信義路,,土地,1057.82,,,0樓/0樓,無車位,12,MS116741HB,2025-10-01 10:46:11
南投國姓渡假山莊,南投縣國姓鄉中西巷,10.2年,土地,820.11,,,1-2樓/2樓,無車位,2,MS133588HB,2025-10-01 10:46:11
驚喜價南開科大旁大建地,南投縣草屯鎮隘寮段,,土地,235.57,,,0樓/0樓,無車位,4,MS146633HB,2025-10-01 10:46:11
南投竹山輕屋齡電梯全新豪墅,南投縣竹山鎮鹿山路,2.9年,別墅/透天,66.87,62.07,4房2廳5衛,0樓/0樓,無車位,1,S2857727PA,2025-10-01 10:46:11
仁愛街市中心3房華廈,南投縣草屯鎮仁愛街,30.9年,華廈,31.52,20.49,3房2廳2衛,3樓/7樓,無車位,598,S2883566PA,2025-10-01 10:46:11
市區精裝大三房附車位,南投縣草屯鎮中正路,30.2年,大樓,41.2,29.16,3房2廳2衛,4樓/8樓,升降機械車位,888,2005566CT,2025-10-01 10:46:11
鹿山匯旁200坪大面寬方正建地,南投縣竹山鎮鹿山段,,土地,203.01,,,1樓/0樓,無車位,1,JS95943HB,2025-10-01 10:46:11
名間全新四套房高級別墅,南投縣名間鄉華山街,1.1年,別墅/透天,63.89,63.89,4房3廳5衛,1-4樓/4樓,其他,1,JS97456HB,2025-10-01 10:46:11
文教區美透天,南投縣埔里鎮長春路,31.3年,別墅/透天,64.6,59.66,4房3廳3衛,-1-4樓/4樓,無車位,998,RS75637HB,2025-10-01 10:46:11
竹山臨路賺錢金店面,南投縣竹山鎮集山路三段,9.1年,店面,60.54,60.54,5房2廳4衛,1-4樓/4樓,無車位,1,RS85926HB,2025-10-01 10:46:11
南投北投段持分地,南投縣草屯鎮北投段,,土地,940.43,,,0樓/0樓,無車位,2,CS163712HB,2025-10-01 10:46:11
小埔社美地,南投縣埔里鎮西安路3段,,土地,815.13,,,0樓/0樓,無車位,1,2023971CT,2025-10-01 10:46:11
富宇博愛苑平車2房,南投縣草屯鎮博愛路,0.9年,大樓,34.99,16.03,2房1廳1衛,5樓/15樓,其他,988,2040702CT,2025-10-01 10:46:11
草屯投資必勝建地,南投縣草屯鎮玉屏路,,土地,157.39,,,0樓/0樓,無車位,1,EB04279GH,2025-10-01 10:46:11
埔里建+田雙車休閒別墅,南投縣埔里鎮大湳路,23.5年,別墅/透天,32.29,32.29,7房3廳2衛,1-2樓/2樓,無車位,1,ES61597HB,2025-10-01 10:46:11
南投中興路漂亮建地,南投縣南投市中興路,,土地,441.19,,,0樓/0樓,無車位,13,JS95400HB,2025-10-01 10:46:11
南投交流道附近都計農地,南投縣南投市順溪南路,,土地,339.39,,,0樓/0樓,其他,2,JS96175HB,2025-10-01 10:46:11
碧山路旁雙面臨路方正美農地A,南投縣草屯鎮史館路,,土地,869.99,,,0樓/0樓,無車位,2,JS97599HB,2025-10-01 10:46:11
水頭綠意田+建,南投縣埔里鎮慈恩段,,土地,1108.69,,,0樓/0樓,無車位,4,RS64805HB,2025-10-01 10:46:20
超低總價隨摘隨賺黃金檸檬園,南投縣竹山鎮鹿山路,,土地,775.16,,,1樓/0樓,無車位,488,RS73172HB,2025-10-01 10:46:20
水里大灣小農地,南投縣水里鄉大灣路,,土地,508.2,,,0樓/0樓,無車位,298,RS74788HB,2025-10-01 10:46:20
公園旁4房電梯公寓,南投縣南投市竹林路一街,33.3年,其它,30.72,27.41,4房2廳1衛,5樓/2樓,無車位,498,RS76486HB,2025-10-01 10:46:20
草屯現代眼科三房電梯華廈,南投縣草屯鎮中正路,30.2年,華廈,41.91,29.37,3房2廳2衛,3樓/8樓,其他,698,RS77899HB,2025-10-01 10:46:20
草屯乙工廠房,南投縣草屯鎮富林路三段,11.1年,廠房,76.85,76.85,,1-2樓/2樓,無車位,18,MS112526HB,2025-10-01 10:46:20
南投鹿谷鹿過星境露營區,南投縣鹿谷鄉初鄉段,,土地,1364.28,,,0樓/0樓,無車位,9,FB05573GH,2025-10-01 10:46:20
近市區鹿山路大面寬透天別墅,南投縣竹山鎮鹿山路,36.1年,別墅/透天,39.55,39.55,4房2廳3衛,1-2樓/2樓,其他,598,HS63210HB,2025-10-01 10:46:20
國姓鄉眺望雲海倘洋銀河露營區,南投縣國姓鄉北山坑段,,土地,14017.55,,,0樓/0樓,無車位,15,HS81770HB,2025-10-01 10:46:20
溪頭旁度假莊園農場,南投縣鹿谷鄉田頭巷,0.4年,土地,480.75,68.55,1房1廳1衛,1樓/1樓,其他,2,JB07296GH,2025-10-01 10:46:20
和新街大面寬首選千坪建地,南投縣竹山鎮吉祥段,,土地,1286.77,,,1樓/0樓,無車位,11,JS95053HB,2025-10-01 10:46:20
幸福起點190,南投縣南投市營盤路,2.8年,華廈,34.56,22.71,3房2廳2衛,2樓/5樓,其他,968,JS96582HB,2025-10-01 10:46:20
震後雙車別墅(三銳和風),南投縣南投市彰南路三段,10.4年,別墅/透天,51.14,51.14,4房3廳4衛,1-3樓/3樓,其他,1,JS97769HB,2025-10-01 10:46:20
梅子路全新電梯美透天,南投縣埔里鎮梅子路,0.9年,別墅/透天,52.83,52.83,5房1廳6衛,1-4樓/4樓,無車位,1,JS97822HB,2025-10-01 10:46:20
中寮爽文段農地,南投縣中寮鄉爽文段,,土地,588.97,,,0樓/0樓,無車位,688,RS78152HB,2025-10-01 10:46:20
南投南崗仁和建地,南投縣南投市仁和路,,土地,25.1,,,0樓/0樓,無車位,480,RS78427HB,2025-10-01 10:46:20
正鄰竹山國小全新整理美透天,南投縣竹山鎮大義街,45.1年,別墅/透天,33.24,33.24,4房4廳3衛,1-2樓/0樓,無車位,666,RS80756HB,2025-10-01 10:46:20
竹山集山路二段臨路大地坪透天,南投縣竹山鎮集山路二段,49.0年,別墅/透天,49.47,49.47,3房2廳2衛,1-2樓/2樓,無車位,888,JS96514HB,2025-10-01 10:46:20
籃城小田+小農舍,南投縣埔里鎮籃城段,,土地,188.23,,,0樓/0樓,無車位,638,JS97181HB,2025-10-01 10:46:20
巧花園小透天,南投縣埔里鎮恒吉巷,8.6年,別墅/透天,16.89,16.89,1房2廳1.5衛,1-2樓/2樓,無車位,780,JS97702HB,2025-10-01 10:46:20
竹山和育巷超低總價邊間透天,南投縣竹山鎮和育巷,45.8年,別墅/透天,30.56,30.56,,1-2樓/0樓,無車位,358,RS74255HB,2025-10-01 10:46:31
市區面寬建地,南投縣埔里鎮埔里段信義小段,,土地,53.24,,,0樓/0樓,無車位,1,RS74944HB,2025-10-01 10:46:31
松柏嶺低總價平坦農地,南投縣名間鄉新弓鞋段,,土地,273.63,,,0樓/0樓,無車位,168,RS83931HB,2025-10-01 10:46:31
竹山1.1甲林業用地,南投縣竹山鎮內寮林道,,土地,3315.17,,,0樓/0樓,無車位,160,S2724805PA,2025-10-01 10:46:31
草屯都計內美田,南投縣草屯鎮頂園段,,土地,524.08,,,0樓/0樓,無車位,1,S2847568PA,2025-10-01 10:46:31
溫馨大四房車位景觀華廈,南投縣草屯鎮碧山路,34.0年,華廈,42.18,29.15,4房2廳2衛,10樓/10樓,其他,768,S2873805PA,2025-10-01 10:46:31
鄉村美農舍,南投縣埔里鎮中正路,17.9年,其它,70.01,36.63,5房1廳3衛,1-2樓/2樓,無車位,2,1898171CT,2025-10-01 10:46:31
(凡爾賽宮)草屯南開大學獨棟花園美墅,南投縣草屯鎮富春路,36.3年,別墅/透天,63.72,63.72,6房4廳5衛,1-2樓/2樓,無車位,2,1939684CT,2025-10-01 10:46:31
集集市區輕屋齡大面寬透天,南投縣集集鎮集賢街,3.0年,別墅/透天,58.51,58.51,4房3廳4衛,1-3樓/0樓,無車位,1,JS94992HB,2025-10-01 10:46:31
國姓南港152建地,南投縣國姓鄉北山坑段,,土地,152.46,,,0樓/0樓,無車位,750,JS95529HB,2025-10-01 10:46:31
東興大面寬民宿,南投縣埔里鎮東興二街,38.7年,別墅/透天,37.07,37.07,4房3廳3衛,1-3樓/0樓,無車位,1,JS95727HB,2025-10-01 10:46:31
中寮景觀菁仔園,南投縣中寮鄉永樂路,,土地,4201.73,,,0樓/0樓,無車位,840,JS96061HB,2025-10-01 10:46:31
大雁自然生態美地,南投縣魚池鄉大雁段,,土地,932.61,,,0樓/0樓,無車位,4,JS96291HB,2025-10-01 10:46:31
豐璽好收納二房+平車,南投縣埔里鎮中山路三段,4.3年,大樓,34.83,18.91,2房1廳1衛,6樓/12樓,無車位,930,JS96314HB,2025-10-01 10:46:31
名間寬闊庭院農舍,南投縣名間鄉大老巷,40.6年,其它,21.71,21.71,3房2廳3衛,1樓/0樓,其他,2,JS97792HB,2025-10-01 10:46:31
雙學區2房優質華廈,南投縣竹山鎮瑞竹巷,29.4年,華廈,26.66,18.03,2房2廳2衛,1樓/0樓,無車位,398,RS74370HB,2025-10-01 10:46:31
交流道全新大地坪店面,南投縣名間鄉彰南路,1.5年,店面,72.19,72.19,4房3廳5衛,1-3樓/3樓,其他,1,RS77768HB,2025-10-01 10:46:31
埔里建地200坪+農地合售,南投縣埔里鎮枇杷路,,土地,6331.79,,,0樓/0樓,無車位,12,RS81599HB,2025-10-01 10:46:31
北山超值農舍,南投縣國姓鄉北山坑口段,,土地,915.37,,,0樓/0樓,無車位,780,1881689CT,2025-10-01 10:46:31
中興新村全新完工別墅B,南投縣南投市中興路,2.1年,別墅/透天,55.28,55.28,4房3廳5衛,1-4樓/3樓,其他,2,1996598CT,2025-10-01 10:46:31
竹山市區旁全新整理邊間透天,南投縣竹山鎮集山路3段,42.9年,別墅/透天,36.8,36.8,5房2廳3衛,1-2樓/2樓,其他,888,2035279CT,2025-10-01 10:46:39
中興優質輕奢宅,南投縣南投市南新路,5.5年,大樓,33.9,21.1,2房2廳2衛,5樓/7樓,其他,898,JS95441HB,2025-10-01 10:46:39
新庄全新雙車位電梯別墅C,南投縣草屯鎮新庄一路,1.1年,別墅/透天,78.67,78.67,6房3廳6衛,1-5樓/5樓,無車位,2,JS95511HB,2025-10-01 10:46:39
雲林新村全新整理邊間透天,南投縣竹山鎮雲林新村一路,45.3年,別墅/透天,68.76,68.76,7房4廳5衛,1樓/0樓,無車位,988,JS95679HB,2025-10-01 10:46:39
鹿谷休閒渡假首選全新套房,南投縣鹿谷鄉中寮路,0.7年,套房,11.21,7.86,1房1廳1衛,3樓/0樓,無車位,398,JS97171HB,2025-10-01 10:46:39
中興南新路社區型透天墅,南投縣南投市南新路,31.7年,別墅/透天,56.04,53.97,5房3廳3衛,1-4樓/4樓,無車位,1,JS97401HB,2025-10-01 10:46:39
南投烏心石松柏園平坡農墅農建地,南投縣中寮鄉仙鹿巷,18.9年,土地,5293,63.3,5房2廳2衛,1樓/1樓,無車位,2,RS33844HB,2025-10-01 10:46:39
近三光國中平坦美農地,南投縣名間鄉大廈巷,,土地,827.46,,,0樓/0樓,無車位,688,RS49482HB,2025-10-01 10:46:39
近郊好利用田+建地,南投縣埔里鎮東潤路,,土地,588.99,,,0樓/0樓,無車位,1,RS54516HB,2025-10-01 10:46:39
南投埔里東潤路農地,南投縣埔里鎮東潤路,,土地,1640.22,,,0樓/0樓,無車位,2,RS56229HB,2025-10-01 10:46:39
水頭景緻農舍3,南投縣埔里鎮水頭路,11.9年,其它,13.83,13.83,1房,1樓/1樓,無車位,1,RS75745HB,2025-10-01 10:46:39
交流道旁948面寬美田,南投縣埔里鎮安湳段,,土地,948.32,,,0樓/0樓,無車位,2,RS78450HB,2025-10-01 10:46:39
臨18米御富路店墅~ 輕屋齡,南投縣草屯鎮御富路,1.5年,店面,72.53,67.92,4房2廳6衛,1-4樓/0樓,無車位,2,RS79950HB,2025-10-01 10:46:39
草屯都計內農地附合法農舍,南投縣草屯鎮新富仁段,6.7年,土地,756.25,13.7,,0樓/0樓,無車位,6,RS80445HB,2025-10-01 10:46:39
鹿谷石馬公園附近景觀農地(可申請合法建照),南投縣鹿谷鄉文昌段,,土地,812.64,,,0樓/0樓,無車位,1,RS84720HB,2025-10-01 10:46:39
中寮合法莊園農舍+農地,南投縣中寮鄉鄉林巷,10.9年,別墅/透天,150.07,150.07,4房3廳3衛,1樓/1樓,其他,5,FS194034HB,2025-10-01 10:46:39
8.4米大面寬🍎獨棟歐式庭園輕屋齡三車美別墅,南投縣南投市同源路十街,11.4年,別墅/透天,54.45,54.45,4房2廳3衛,1-3樓/3樓,無車位,1,2060991CT,2025-10-01 10:46:39
南投花園別墅用地,南投縣南投市吉利路,47.8年,別墅/透天,62.53,62.53,5房2廳3衛,1樓/1樓,無車位,2,ES58574HB,2025-10-01 10:46:39
集山路主幹道42坪住宅區建地,南投縣竹山鎮吉祥段,,土地,42.86,,,1樓/0樓,無車位,979,JS94930HB,2025-10-01 10:46:39
北中寮龍南路旁平坦農地,南投縣中寮鄉先驅段,,土地,484,,,0樓/0樓,無車位,398,JS97337HB,2025-10-01 10:46:39
埔里重劃區大面寬方正建地,南投縣埔里鎮中峰段湳興小段,,土地,134.01,,,0樓/0樓,無車位,2,JS97376HB,2025-10-01 10:46:48
名間臨路大面寬地形方正建地,南投縣名間鄉新厝段,,土地,117.57,,,0樓/0樓,無車位,673,JS97623HB,2025-10-01 10:46:48
埔里重劃區地標角地,南投縣埔里鎮虎仔耳段,,土地,51.94,,,0樓/0樓,無車位,1,JS97806HB,2025-10-01 10:46:48
藝文中心旁美3房+平車,南投縣埔里鎮中華路,29.9年,大樓,39.23,31.99,3房2廳2衛,11樓/12樓,無車位,598,JS97853HB,2025-10-01 10:46:48
近日月潭綠景民宿,南投縣魚池鄉大雁巷,12.0年,其它,86.77,86.77,11房3廳7衛,1-2樓/2樓,無車位,3,RS79510HB,2025-10-01 10:46:48
南投埔里合法休閒度假民宿,南投縣埔里鎮西安路三段,34.8年,其它,87.24,87.24,7房3廳7衛,1樓/1樓,無車位,3,RS81441HB,2025-10-01 10:46:48
D071近體育場優質透天店面,南投縣南投市南崗一路,34.3年,別墅/透天,64.49,64.49,,1-4樓/4樓,無車位,1,OS215336HB,2025-10-01 10:46:48
名間★雙面臨路★平坦休閒農地,南投縣名間鄉大老巷,,土地,830.95,,,0樓/0樓,無車位,1,S2482668PA,2025-10-01 10:46:48
南投鼠灣-95鄉道建地,南投縣鹿谷鄉內樹皮段,,土地,104.67,,,0樓/0樓,無車位,5,2040834CT,2025-10-01 10:46:48
國六旁中原國小朝南新墅,南投縣草屯鎮中和路,0.7年,別墅/透天,45.21,45.21,4房2廳3衛,1-3樓/3樓,其他,1,2054594CT,2025-10-01 10:46:48
專簽草屯臨中正路店住,南投縣草屯鎮中正路,49.8年,別墅/透天,32.96,32.96,3房2廳2衛,1-2樓/2樓,無車位,688,JS96501HB,2025-10-01 10:46:48
中興首區多車位豪宅止觀.月藏B,南投縣南投市學府二街,1.5年,別墅/透天,95.25,95.25,5房3廳6衛,1-5樓/5樓,其他,4,JS97236HB,2025-10-01 10:46:48
專✨埔里隆生路孝親透天,南投縣埔里鎮隆生路,43.3年,別墅/透天,28.49,28.49,3房3廳2衛,1-2樓/2樓,無車位,698,JS97803HB,2025-10-01 10:46:48
竹山國小附近8米面寬方正建地,南投縣竹山鎮大和街,,土地,51.2,,,1樓/0樓,無車位,888,RS68534HB,2025-10-01 10:46:48
近南崗工業區店住,南投縣南投市彰南路三段,45.5年,別墅/透天,29.12,29.12,3房4廳2衛,1-2樓/0樓,無車位,1,RS76594HB,2025-10-01 10:46:48
南投名間田野農地,南投縣名間鄉大廈巷,,土地,840.34,,,0樓/0樓,無車位,758,RS78140HB,2025-10-01 10:46:48
市區全新華廈精裝二房E,南投縣埔里鎮水裡巷,1.0年,華廈,20.32,13.23,2房2廳1衛,3樓/7樓,無車位,682,RS81087HB,2025-10-01 10:46:48
南投市㊣復興路金店面,南投縣南投市復興路,49.4年,店面,96.26,96.26,6房3廳4衛,0樓/4樓,其他,1,S2856733PA,2025-10-01 10:46:48
日月潭伊達邵12米面寬住宅區建地A,南投縣魚池鄉水社段,,土地,94.68,,,0樓/0樓,無車位,7,1967811CT,2025-10-01 10:46:48
景觀獨棟別墅,南投縣埔里鎮永興路,9.8年,別墅/透天,72.21,72.21,4房3廳4衛,1-3樓/3樓,無車位,3,2010655CT,2025-10-01 10:46:48
竹山都計內臨路建地,南投縣竹山鎮雲林段,,土地,46.28,,,0樓/0樓,無車位,690,2031254CT,2025-10-01 10:46:58
埔里人文透天別墅10,南投縣埔里鎮青田三街,16.7年,別墅/透天,62.25,59.7,5房2廳4衛,1-5樓/5樓,其他,1,BS52739HB,2025-10-01 10:46:58
竹山交流道全新整理5米面寬透天,南投縣竹山鎮南雲一路,47.2年,別墅/透天,51.55,51.55,4房2廳3衛,1-2樓/0樓,無車位,798,JS95227HB,2025-10-01 10:46:58
南投市八卦路旁農地,南投縣南投市八卦路,,土地,131.09,,,0樓/0樓,無車位,488,JS95386HB,2025-10-01 10:46:58
鹿谷必經道上黃金丙建送保存建物,南投縣竹山鎮東鄉路,47.8年,土地,259.77,23.21,,1樓/0樓,無車位,3,JS97372HB,2025-10-01 10:46:58
南投休息站附近庭園透天,南投縣中寮鄉永嘉新村,31.0年,別墅/透天,40.49,37.17,3房2廳3衛,1-3樓/3樓,其他,498,JS97410HB,2025-10-01 10:46:58
永興段農地,南投縣南投市南崗三路,,土地,838.95,,,0樓/0樓,無車位,3,MS94298HB,2025-10-01 10:46:58
南崗全新電梯別墅,南投縣南投市南崗二路,2.9年,別墅/透天,62.37,62.33,5房3廳5衛,1-4樓/4樓,其他,2,RS61793HB,2025-10-01 10:46:58
省府路旁農地,南投縣草屯鎮省府路,,土地,290.4,,,0樓/0樓,無車位,2,RS66622HB,2025-10-01 10:46:58
仁愛公園旁美店面,南投縣埔里鎮中山路三段,44.8年,店面,51.1,51.1,9房3廳5衛,1-4樓/0樓,無車位,1,RS77407HB,2025-10-01 10:46:58
復興路店面,南投縣南投市復興路,46.3年,店面,90.79,90.79,6房3廳3衛,1-4樓/4樓,其他,1,RS80099HB,2025-10-01 10:46:58
草屯重劃區優質建地,南投縣草屯鎮信洋東街,,土地,38.9,,,0樓/0樓,無車位,1,RS80105HB,2025-10-01 10:46:58
南投市微熱山丘旁農地,南投縣南投市鳳山段,,土地,545.34,,,0樓/0樓,無車位,198,FS182123HB,2025-10-01 10:46:58
南投市成功三街稀有行情建地,南投縣南投市成功段,,土地,24.7,,,0樓/0樓,無車位,428,GS136510HB,2025-10-01 10:46:58
竹山大鞍露營用地,南投縣竹山鎮大鞍段,,土地,5406.58,,,0樓/0樓,無車位,3,MS124954HB,2025-10-01 10:46:58
埔里酒廠震後透天店面,南投縣埔里鎮大城路,24.2年,店面,55.06,55.06,5房3廳3衛,1-3樓/3樓,無車位,1,MS147795HB,2025-10-01 10:46:58
埔里歐洲電梯庄園別墅 贈三分農地,南投縣埔里鎮大湳路,5.1年,別墅/透天,197.59,197.59,6房4廳7衛,0樓/3樓,其他,10,S2876285PA,2025-10-01 10:46:58
維多莉亞華廈,南投縣埔里鎮信義路路,30.9年,大樓,37.48,28.88,3房2廳2衛,7樓/12樓,無車位,598,2038979CT,2025-10-01 10:46:58
南投中寮農地-3,南投縣中寮鄉八杞仙段,,土地,756.25,,,0樓/0樓,無車位,390,2051128CT,2025-10-01 10:46:58
中寮廣福國小旁農地,南投縣中寮鄉內城巷,,土地,1076.9,,,0樓/0樓,無車位,395,JS95316HB,2025-10-01 10:46:58
名間南雲路精緻農地,南投縣名間鄉南雲路,,土地,295.06,,,0樓/0樓,無車位,380,JS96401HB,2025-10-01 10:47:05
肯德基41坪雙面臨路建地-送屋,南投縣竹山鎮雲林段,,土地,41.75,,,1樓/0樓,無車位,750,JS96971HB,2025-10-01 10:47:05
名間全聯旁建地B,南投縣名間鄉彰南路,,土地,78.44,,,0樓/0樓,無車位,850,RS73621HB,2025-10-01 10:47:05
近鹿谷市區超美農地送合法資材室,南投縣鹿谷鄉竹山鎮菩提段,,土地,413.58,,,1樓/0樓,無車位,1,RS74648HB,2025-10-01 10:47:05
龍眼林段大面寬農牧用地,南投縣中寮鄉龍眼林段,,土地,1185.8,,,0樓/0樓,無車位,350,RS75789HB,2025-10-01 10:47:05
日月潭伊達邵碼頭建地1,南投縣魚池鄉水社,,土地,96.5,,,0樓/0樓,無車位,7,RS78437HB,2025-10-01 10:47:05
南投千秋萬世廠辦,南投縣南投市千秋路,8.1年,廠房,753.73,753.73,4房2衛,1-4樓/4樓,無車位,15,RS80488HB,2025-10-01 10:47:05
新街雙車全新美墅,南投縣名間鄉華山街,1.1年,別墅/透天,63.89,63.89,4房3廳5衛,1-4樓/4樓,其他,1,RS80584HB,2025-10-01 10:47:05
市區旁休閒農舍,南投縣埔里鎮梅子路,22.3年,其它,38.15,38.15,3房2廳2衛,1樓/1樓,無車位,3,RS80740HB,2025-10-01 10:47:05
專任中台綠藝美建地,南投縣埔里鎮史港坑段,,土地,97.1,,,0樓/0樓,無車位,998,GS135268HB,2025-10-01 10:47:05
鹿谷開心農場,南投縣鹿谷鄉初鄉段,,土地,864.85,,,0樓/0樓,無車位,1,MS129285HB,2025-10-01 10:47:05
南投埔里臨路透天可營登,南投縣埔里鎮四維路,51.5年,別墅/透天,27.53,27.53,4房2廳3衛,1-2樓/2樓,其他,798,MS146472HB,2025-10-01 10:47:05
南投高收益土地,南投縣國姓鄉國信鄉長石巷北山坑段,,土地,6095.98,,,0樓/0樓,無車位,1,S2859336PA,2025-10-01 10:47:05
南投康壽國小旁首富京采邊間店住,南投縣南投市藍田街,0.9年,別墅/透天,52.64,48.11,5房3廳4衛,0樓/4樓,其他,1,S2890516PA,2025-10-01 10:47:05
日月潭商業地,南投縣魚池鄉水社段,,土地,22.69,,,0樓/0樓,無車位,1,2042071CT,2025-10-01 10:47:05
