標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
烏崁如意農地4,澎湖縣馬公市烏崁新,,土地,215.84,,,0樓/0樓,無車位,215,LS19643HB,2025-09-29 16:49:19
澎湖‧尖山便宜農地,澎湖縣湖西鄉尖山村尖山路,,土地,387.2,,,0樓/0樓,無車位,212,668609CT,2025-09-29 16:49:19
澎湖‧龍門臨路漂亮農地,澎湖縣湖西鄉龍門村龍門路,,土地,225.65,,,0樓/0樓,無車位,270,542773CT,2025-09-29 16:49:19
澎湖.白沙建地透天,澎湖縣白沙鄉大赤崁路,38.6年,別墅/透天,78.71,39.32,3房1廳4衛,1-3樓/3樓,無車位,1,1567724CT,2025-09-29 16:49:19
澎湖白沙區港子新農地,澎湖縣白沙鄉港子新段,,土地,509.62,,,0樓/0樓,無車位,857,2009461CT,2025-09-29 16:49:19
澎湖.南寮興旺美農地,澎湖縣湖西鄉南寮南段,,土地,252.9,,,0樓/0樓,無車位,250,1130427CT,2025-09-29 16:49:19
澎湖.東衛南歐風格海景透天,澎湖縣馬公市東衛路,11.2年,其它,142.94,142.94,,1-3樓/3樓,無車位,3,1406288CT,2025-09-29 16:49:19
澎湖-赤崁南段199地號,澎湖縣白沙鄉赤崁南段,,土地,396.86,,,0樓/0樓,無車位,595,1991846CT,2025-09-29 16:49:19
澎湖.馬公黃金住店,澎湖縣馬公市民權路,39.8年,其它,81.12,81.12,,1-5樓/5樓,無車位,2,1421901CT,2025-09-29 16:49:19
澎湖.安宅優質農地,澎湖縣馬公市安宅段,,土地,294.72,,,0樓/0樓,無車位,736,1172149CT,2025-09-29 16:49:19
烏崁如意農地3,澎湖縣馬公市烏崁新,,土地,141.23,,,0樓/0樓,無車位,141,LS19638HB,2025-09-29 16:49:19
烏崁農地1,澎湖縣馬公市烏崁新段,,土地,102.84,,,0樓/0樓,無車位,102,LS20083HB,2025-09-29 16:49:19
澎湖‧小池角大馬路農地,澎湖縣西嶼鄉大池村,,土地,453.75,,,0樓/0樓,無車位,486,458902CT,2025-09-29 16:49:19
