標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
黃金海岸邊間海景渡假宅,宜蘭縣頭城鎮大坑路,9.4年,大樓,25.7,14.41,1房1廳1衛,7樓/17樓,無車位,748,WS15487HB,2025-09-25 04:00:24
藍海A棟海景車位渡假套房,宜蘭縣頭城鎮大坑路,11.3年,華廈,26.38,11.93,1房1廳1衛,5樓/10樓,坡道機械車位,778,WS24458HB,2025-09-25 04:00:36
三星大洲安農溪電梯農舍,宜蘭縣三星鄉尾塹二路,1.7年,其它,89.86,89.86,4房2廳5衛,1-3樓/3樓,無車位,3,WS25226HB,2025-09-25 04:00:36
大進5126農地,宜蘭縣冬山鄉大進二路,,土地,5126.07,,,0樓/0樓,無車位,7,WS28680HB,2025-09-25 04:00:36
中興文創省道店面,宜蘭縣五結鄉中正路二段,48.9年,店面,34.1,34.1,3房2廳2衛,1-2樓/0樓,無車位,990,WS37799HB,2025-09-25 04:00:36
礁溪交流道三多利店面農舍,宜蘭縣礁溪鄉興農路,12.0年,其它,55.48,51.6,,1-3樓/3樓,其他,1,XS62035HB,2025-09-25 04:00:36
冬山低總價好成家透天,宜蘭縣冬山鄉香城路,30.4年,別墅/透天,49.71,49.71,4房3廳3衛,1-3樓/3樓,無車位,688,XS131941HB,2025-09-25 04:00:36
蘇澳有錢賺店住,宜蘭縣蘇澳鎮蘇濱路二段,29.9年,店面,58.64,56.89,,1-3樓/3樓,無車位,880,XS135013HB,2025-09-25 04:00:36
羅東運動公園恬野農地,宜蘭縣羅東鎮復興路三段,,土地,1083.74,,,0樓/0樓,無車位,2,XS136355HB,2025-09-25 04:00:36
近高速公路大面寬田園農舍,宜蘭縣礁溪鄉瑪僯路,0.4年,別墅/透天,94.28,90.74,4房2廳5衛,1-2樓/2樓,無車位,3,XS136861HB,2025-09-25 04:00:36
礁溪近國五豪華農舍,宜蘭縣礁溪鄉踏踏八路,1.1年,其它,93.76,93.76,4房2廳5衛,1-2樓/2樓,無車位,3,VS00987HB,2025-09-25 04:00:36
宜市黎明雙併別墅,宜蘭縣宜蘭市黎明三路,16.8年,別墅/透天,75.81,73.47,4房2廳3衛,1-3樓/3樓,其他,2,WB00948GH,2025-09-25 04:00:36
正復興商圈金店面B059,宜蘭縣宜蘭市XX路二段,19.9年,店面,55.86,43.27,9房1廳10衛,1-3樓/3樓,無車位,3,WS03527HB,2025-09-25 04:00:36
近宜蘭交流道雙面路農地,宜蘭縣壯圍鄉大福路三段,,土地,285.56,,,0樓/0樓,無車位,660,WS13923HB,2025-09-25 04:00:36
廣興國小邊間透天A001,宜蘭縣冬山鄉XX路,44.3年,別墅/透天,32.43,32.43,4房2廳2衛,1-2樓/2樓,無車位,668,WS24894HB,2025-09-25 04:00:36
近冬山交流道小農地,宜蘭縣冬山鄉三香路,,土地,260.98,,,0樓/0樓,無車位,835,WS30692HB,2025-09-25 04:00:36
三星45米大面寬足坪農地,宜蘭縣三星鄉拱照六路,,土地,1089,,,0樓/0樓,無車位,970,WS31268HB,2025-09-25 04:00:36
交流道靠山面海方正農建地,宜蘭縣礁溪鄉份尾一路,,土地,176.66,,,0樓/0樓,無車位,3,WS32306HB,2025-09-25 04:00:36
五結仁愛電梯農舍,宜蘭縣五結鄉仁愛路二段,1.6年,其它,90.08,87.27,4房2廳5衛,1-3樓/3樓,無車位,2,WS34773HB,2025-09-25 04:00:36
湯本源超值2房溫馨溫泉宅含車位,宜蘭縣礁溪鄉健康路,10.6年,大樓,21.34,11.79,2房2廳2衛,3樓/12樓,坡道平面車位,1,WS42215HB,2025-09-25 04:00:36
烏石港重劃區住宅建地,宜蘭縣頭城鎮烏石港段,,土地,243.88,,,0樓/0樓,無車位,5,WS56981HB,2025-09-25 04:00:36
礁溪光景寬敞雙房華廈,宜蘭縣礁溪鄉玉龍路一段,9.3年,華廈,46.86,33.99,2房2廳3衛,3樓/4樓,無車位,948,XB09151GH,2025-09-25 04:00:44
近國五靜悠大面寬雙拼別墅,宜蘭縣壯圍鄉中興五路,29.9年,別墅/透天,53.24,49.57,4房3廳2衛,1-3樓/3樓,無車位,768,XS133348HB,2025-09-25 04:00:44
新生河畔新整修收租屋,宜蘭縣宜蘭市大福路,47.2年,別墅/透天,34.74,34.74,4房4衛,1-2樓/0樓,無車位,1,XS133560HB,2025-09-25 04:00:44
蘇澳市區~超低總價大地坪透天,宜蘭縣蘇澳鎮冷泉路,48.9年,別墅/透天,28.28,28.28,6房2廳2衛,1-2樓/0樓,無車位,428,XS134830HB,2025-09-25 04:00:44
湯院子休閒湯屋,宜蘭縣頭城鎮文雅路,8.1年,套房,20.63,11.53,1房1衛,5樓/15樓,無車位,588,XS135052HB,2025-09-25 04:00:44
五結國中雙面路農地,宜蘭縣五結鄉大吉三路,,土地,1514.58,,,0樓/0樓,無車位,1,XS136498HB,2025-09-25 04:00:44
國華全新電梯別墅(A),宜蘭縣羅東鎮光明街,1.4年,別墅/透天,64.72,60.98,4房2廳5衛,1-4樓/4樓,其他,2,XS136680HB,2025-09-25 04:00:44
宜蘭大學高樓層景觀溫馨華廈,宜蘭縣宜蘭市農權路,13.8年,華廈,22.68,11.88,1房1廳2衛,9樓/10樓,無車位,790,XS137914HB,2025-09-25 04:00:44
華德福百萬精裝五套房,宜蘭縣冬山鄉三全路,3.0年,別墅/透天,57.71,54.67,5房2廳6衛,1-3樓/3樓,無車位,1,XS138508HB,2025-09-25 04:00:44
專簽~礁溪溫泉世家六期,宜蘭縣礁溪鄉大忠路,26.1年,華廈,19.77,13.07,1房1廳1衛,7樓/9樓,坡道平面車位,540,RS85520HB,2025-09-25 04:00:44
礁溪溫馨三房電梯華廈,宜蘭縣礁溪鄉礁溪路四段,28.3年,華廈,36.09,23.77,3房2廳2衛,4樓/7樓,無車位,680,WB00918GH,2025-09-25 04:00:44
礁溪雙面路養殖溫馨小屋,宜蘭縣礁溪鄉大塭路,3.0年,其它,13.59,13.59,1房1廳1衛,1樓/1樓,其他,1,WS06065HB,2025-09-25 04:00:44
五結三興129建地,宜蘭縣五結鄉復興六路,,土地,129.45,,,0樓/0樓,無車位,907,WS30398HB,2025-09-25 04:00:44
興東路全新電梯店面,宜蘭縣羅東鎮興東路,1.3年,店面,130.73,130.73,10房1廳11衛,1-4樓/4樓,其他,9,WS33730HB,2025-09-25 04:00:44
羅運五房重疊,宜蘭縣羅東鎮竹林街,31.4年,公寓,54.91,51.34,5房2廳2衛,3-5樓/5樓,無車位,580,WS37201HB,2025-09-25 04:00:44
礁溪龍潭都計內農地E022,宜蘭縣礁溪鄉龍泉段,,土地,717.1,,,0樓/0樓,無車位,1,WS39077HB,2025-09-25 04:00:44
宜蘭員山鄉農地,宜蘭縣員山鄉深洲段,,土地,920.55,,,1樓/1樓,無車位,1,OS209772HB,2025-09-25 04:00:44
近191精美透天A119,宜蘭縣頭城鎮XX路,25.8年,別墅/透天,70.5,62.35,4房2廳3衛,1-3樓/3樓,無車位,1,XS131654HB,2025-09-25 04:00:44
壯圍近交流道高鐵特區增值農地,宜蘭縣壯圍鄉古結段,,土地,579.29,,,0樓/0樓,無車位,2,XS131810HB,2025-09-25 04:00:44
藍海第一線無敵海景美屋,宜蘭縣頭城鎮大坑路,11.3年,華廈,20.83,13.36,1房1廳1衛,5樓/10樓,無車位,738,XS134766HB,2025-09-25 04:00:44
員山大湖超值農地,宜蘭縣員山鄉大湖十路,,土地,352.57,,,0樓/0樓,無車位,588,XS134949HB,2025-09-25 04:00:54
文創竹林雙車位別墅,宜蘭縣五結鄉福德路,24.7年,別墅/透天,60.17,60.17,4房2廳4衛,1-3樓/0樓,無車位,1,XS135534HB,2025-09-25 04:00:54
頭城低總價農地+養殖地E020,宜蘭縣頭城鎮新打馬煙段,,土地,1370.59,,,0樓/0樓,無車位,822,XS137947HB,2025-09-25 04:00:54
羅東三角窗三車位店住,宜蘭縣羅東鎮新興街,45.9年,店面,75.2,75.2,5房3廳3衛,1-3樓/3樓,無車位,1,WS22616HB,2025-09-25 04:00:54
五結傳藝大眾美農地,宜蘭縣五結鄉大眾一路,,土地,1475.13,,,0樓/0樓,無車位,1,WS35069HB,2025-09-25 04:00:54
藏金閣景觀A戶,宜蘭縣宜蘭市農權路三段,6.4年,大樓,64.21,34.12,4房2廳2衛,10樓/13樓,坡道平面車位,2,WS39451HB,2025-09-25 04:00:54
五結成功收租優質透天,宜蘭縣五結鄉成功路,7.2年,別墅/透天,40.77,39.39,4房2廳4衛,1-2樓/2樓,無車位,798,XB09030GH,2025-09-25 04:00:54
礁溪溫泉公園頂級溫泉美宅,宜蘭縣礁溪鄉公園路,8.1年,大樓,25.93,13.28,1房1廳1衛,5樓/14樓,坡道平面車位,1,XS130788HB,2025-09-25 04:00:54
員山大面寬老農農地E010,宜蘭縣員山鄉深惠段,,土地,630.82,,,0樓/0樓,無車位,1,XS130986HB,2025-09-25 04:00:54
冬山匠築全新電梯農舍,宜蘭縣冬山鄉寶德路,0.7年,其它,116.8,105.89,6房2廳7衛,1-3樓/3樓,無車位,2,XS131498HB,2025-09-25 04:00:54
宜蘭縣政高鐵建地,宜蘭縣宜蘭市建業段,,土地,106.96,,,0樓/0樓,無車位,2,XS131943HB,2025-09-25 04:00:54
近宜市大地坪美田,宜蘭縣員山鄉金古一路,,土地,1312.79,,,1樓/0樓,無車位,3,XS132696HB,2025-09-25 04:00:54
宜蘭交流道美美電梯農舍,宜蘭縣壯圍鄉美功路,,土地,503.66,83.62,4房4廳5衛,1-3樓/0樓,無車位,3,XS133492HB,2025-09-25 04:00:54
壯圍方正大面寬建地F009,宜蘭縣壯圍鄉XX路三段,,土地,220.14,,,0樓/0樓,無車位,2,XS133956HB,2025-09-25 04:00:54
宜蘭新生大三房電梯華廈,宜蘭縣宜蘭市大坡路一段,31.1年,華廈,33.21,25.38,3房2廳2衛,3樓/12樓,無車位,888,XS138206HB,2025-09-25 04:00:54
礁溪近玉田國小平整農地,宜蘭縣礁溪鄉玉民路一段,,土地,822.5,,,0樓/0樓,無車位,1,TB06571GH,2025-09-25 04:00:54
礁溪溫泉區店住,宜蘭縣礁溪鄉信義路,53.7年,別墅/透天,29.55,29.55,3房3廳3衛,1-2樓/2樓,其他,1,WB00834GH,2025-09-25 04:00:54
大進秘境農地,宜蘭縣冬山鄉大進段,,土地,3929.53,,,0樓/0樓,無車位,3,WS25833HB,2025-09-25 04:00:54
三星河岸美景休閒度假屋,宜蘭縣三星鄉大排二路,1.1年,其它,48.47,48.47,3房2廳3衛,1樓/1樓,無車位,1,WS40720HB,2025-09-25 04:00:54
宜蘭特定農業區農地,宜蘭縣壯圍鄉壯志段,,土地,341.83,,,0樓/0樓,無車位,550,XB09033GH,2025-09-25 04:00:54
蘇澳優質別墅三A148,宜蘭縣蘇澳鎮XX路,8.8年,別墅/透天,59.31,56.51,1廳3衛,1-3樓/3樓,其他,950,YS92837HB,2025-09-25 04:01:02
宜蘭歐風城心城邑電梯別墅,宜蘭縣五結鄉國民南路,6.1年,別墅/透天,70.1,70.09,4房3廳5衛,1-3樓/3樓,無車位,2,CS174255HB,2025-09-25 04:01:02
三星新日興段1115農地,宜蘭縣三星鄉新日興段,,土地,1115.94,,,0樓/0樓,無車位,2,XS131835HB,2025-09-25 04:01:02
宜蘭大學旁車位美套房C005,宜蘭縣宜蘭市女中路二段,30.2年,套房,17.97,6.65,1房1廳1衛,8樓/8樓,其他,420,XS132474HB,2025-09-25 04:01:02
近宜市32米寬老農地E009,宜蘭縣員山鄉XX路,,土地,423.95,,,0樓/0樓,無車位,2,XS135689HB,2025-09-25 04:01:02
龍潭市區透天(專)A003,宜蘭縣宜蘭市梅洲一路,47.2年,別墅/透天,29.36,29.36,2房2廳2衛,1-2樓/2樓,無車位,758,XS136094HB,2025-09-25 04:01:02
壯圍沐光庭院宅,宜蘭縣壯圍鄉古結路,0.4年,其它,84.24,84.24,6房2廳6衛,1-3樓/0樓,無車位,2,XS136807HB,2025-09-25 04:01:02
員山尚惠雙面路大地坪透天,宜蘭縣員山鄉尚惠路,16.0年,別墅/透天,76,68.14,3房2廳2衛,1-2樓/2樓,無車位,1,XS138196HB,2025-09-25 04:01:02
礁溪高速公路平原線渡假屋,宜蘭縣礁溪鄉瑪僯路,0.2年,土地,302.5,13.59,,1樓/0樓,無車位,1,XS138480HB,2025-09-25 04:01:02
冬山河畔自然城家2房華廈B1,宜蘭縣冬山鄉茄苳路,1.4年,華廈,22.37,18.26,2房2廳1衛,1樓/4樓,無車位,558,WS37931HB,2025-09-25 04:01:02
宜蘭愜意餐廳 溫馨民宿,宜蘭縣三星鄉尚健三路二段,54.2年,其它,18.12,18.12,2房4廳2衛,1樓/1樓,無車位,1,WS39186HB,2025-09-25 04:01:02
礁溪正溫泉區2房車,宜蘭縣礁溪鄉德陽路,16.0年,大樓,23.96,11.31,2房1廳2衛,13樓/13樓,其他,968,XS93305HB,2025-09-25 04:01:02
河景裝潢收租渡假美宅,宜蘭縣五結鄉季水路,4.0年,華廈,42.25,18.57,1房1廳1衛,2樓/4樓,坡道平面車位,1,CS176081HB,2025-09-25 04:01:02
905BO礁溪特定農業八米路,宜蘭縣礁溪鄉十六結新段,,土地,460.55,,,0樓/0樓,無車位,1,TS134533HB,2025-09-25 04:01:02
D022礁溪住宅區道路用地,宜蘭縣礁溪鄉忠義段,,土地,15.39,,,0樓/0樓,無車位,298,TS136552HB,2025-09-25 04:01:02
古典風面海溫泉2房｜山那邊社區,宜蘭縣礁溪鄉信義路,16.7年,大樓,20.11,8.95,2房1廳1衛,12樓/13樓,坡道平面車位,698,XS102413HB,2025-09-25 04:01:02
羅東近高速公路足坪農地,宜蘭縣羅東鎮新群五路,,土地,890.62,,,0樓/0樓,無車位,2,XS131105HB,2025-09-25 04:01:02
羅東可申請民宿電梯農舍,宜蘭縣羅東鎮新群一路,0.6年,其它,33.06,33.06,5房1廳6衛,1-3樓/3樓,無車位,2,XS132348HB,2025-09-25 04:01:02
大宇稀有車位華廈,宜蘭縣羅東鎮天津路,29.6年,華廈,41.03,24.79,2房2廳2衛,3樓/6樓,其他,998,XS132813HB,2025-09-25 04:01:02
壯圍新福段足坪農地E041,宜蘭縣壯圍鄉新福段,,土地,985.85,,,0樓/0樓,無車位,3,XS133550HB,2025-09-25 04:01:02
羅高一品3房大樓,宜蘭縣羅東鎮公正路,29.8年,大樓,42.87,37.02,3房2廳2衛,11樓/12樓,無車位,988,XS133690HB,2025-09-25 04:01:10
烏石港雙面路角地住宅建地,宜蘭縣頭城鎮烏石港段,,土地,124.88,,,0樓/0樓,無車位,2,XS133844HB,2025-09-25 04:01:10
外澳衝浪獨棟電梯店住,宜蘭縣頭城鎮濱海路二段,1.5年,店面,72.27,72.27,5房2廳6衛,1-3樓/0樓,無車位,3,XS134542HB,2025-09-25 04:01:10
員山深洲大道全新電梯農舍,宜蘭縣員山鄉深洲路,0.4年,其它,96.79,96.79,5房3廳6衛,1-3樓/3樓,無車位,3,XS135902HB,2025-09-25 04:01:10
壯圍655・輕啟田圓夢,宜蘭縣壯圍鄉五權段,,土地,655.82,,,0樓/0樓,無車位,578,XS135953HB,2025-09-25 04:01:10
礁溪大中路溫馨套房C001,宜蘭縣礁溪鄉XX路,31.9年,套房,15.51,8.87,1房1廳1衛,4樓/7樓,無車位,328,XS136589HB,2025-09-25 04:01:10
雙面採光角間店面,宜蘭縣宜蘭市中山路,32.4年,店面,36.54,21.8,,1樓/0樓,其他,698,XS136897HB,2025-09-25 04:01:10
新月廣場旁三角窗建地,宜蘭縣宜蘭市坤門二段,,土地,40.57,,,0樓/0樓,無車位,1,XS137178HB,2025-09-25 04:01:10
河岸景觀電梯農舍,宜蘭縣冬山鄉太和路,0.8年,其它,93.06,86.09,5房2廳6衛,1-3樓/3樓,無車位,2,XS137825HB,2025-09-25 04:01:10
頭城下埔生機勃勃生生不息農地,宜蘭縣頭城鎮下埔路,,土地,2313,,,1樓/0樓,無車位,1,XS138526HB,2025-09-25 04:01:10
礁溪晏京精品美湯屋,宜蘭縣礁溪鄉仁愛路,13.7年,華廈,27.79,14.01,3房1廳2衛,9樓/10樓,其他,1,WS09618HB,2025-09-25 04:01:10
礁溪精緻奢華電梯別墅,宜蘭縣礁溪鄉大忠路,4.0年,別墅/透天,66.3,59.3,5房3廳6衛,1-4樓/4樓,其他,3,WS09620HB,2025-09-25 04:01:10
南屏一樓3房平面車位,宜蘭縣宜蘭市金六結路,31.6年,華廈,34.7,19.8,3房2廳1衛,1樓/0樓,其他,688,WS16017HB,2025-09-25 04:01:10
宜市夜市電梯透天A020,宜蘭縣宜蘭市XX路二段,7.3年,別墅/透天,70.29,65.84,5房2廳4衛,1-3樓/3樓,無車位,2,WS16069HB,2025-09-25 04:01:10
宜蘭市公所旁金店面B012,宜蘭縣宜蘭市中山路二段,50.9年,店面,74.7,74.7,6房2廳4衛,1-4樓/4樓,無車位,2,WS17047HB,2025-09-25 04:01:10
縣政住三地形方正建地,宜蘭縣宜蘭市--段,,土地,95.55,,,0樓/0樓,無車位,2,WS27330HB,2025-09-25 04:01:10
壯志永美917農地,宜蘭縣壯圍鄉大福路二段,,土地,917.48,,,0樓/0樓,無車位,1,WS28914HB,2025-09-25 04:01:10
宜市大面寬金三角店面,宜蘭縣宜蘭市西門路,25.2年,店面,31.91,31.91,2衛,1-2樓/2樓,無車位,1,WS29528HB,2025-09-25 04:01:10
羅莊方正大面寬美農地,宜蘭縣羅東鎮十六份新段,,土地,1376.28,,,0樓/0樓,無車位,3,WS40488HB,2025-09-25 04:01:10
近礁溪市區稀有農糧加工室,宜蘭縣礁溪鄉淇武蘭路,2.3年,別墅/透天,122.81,13.6,1房1廳1衛,1樓/1樓,無車位,790,XB08964GH,2025-09-25 04:01:10
蘇澳商業透天店面B036,宜蘭縣蘇澳鎮XX路,8.8年,別墅/透天,65.52,56.24,6房1廳3衛,1-3樓/3樓,無車位,950,YS92770HB,2025-09-25 04:01:19
宜蘭清溝路大農地,宜蘭縣冬山鄉義成八段,,土地,191.06,,,0樓/0樓,無車位,1,CS129815HB,2025-09-25 04:01:19
159力行國小透天,宜蘭縣宜蘭市同興街,50.7年,別墅/透天,28.66,28.66,5房2廳3衛,1-3樓/3樓,無車位,680,OS206784HB,2025-09-25 04:01:19
佛光大學林尾路旁足坪農地,宜蘭縣礁溪鄉十六結段,,土地,926.88,,,0樓/0樓,無車位,2,XS100277HB,2025-09-25 04:01:19
宜蘭市優美農舍D010,宜蘭縣宜蘭市XX路,15.9年,其它,46.85,45.74,5房2廳6衛,1-2樓/2樓,無車位,2,XS131668HB,2025-09-25 04:01:19
專)宜蘭市中心。無敵便宜大套房,宜蘭縣宜蘭市崇聖街,29.8年,華廈,13.79,10.41,1房1廳1衛,6樓/8樓,無車位,338,XS132415HB,2025-09-25 04:01:19
冬山河國道旁雙面路極美農地,宜蘭縣冬山鄉補城一段,,土地,1428.92,,,0樓/0樓,無車位,1,XS133138HB,2025-09-25 04:01:19
員山便宜工作室,宜蘭縣員山鄉大湖十二路,,土地,196.78,12.97,,1樓/0樓,無車位,998,XS133528HB,2025-09-25 04:01:19
近宜大全新田園美景別墅A017,宜蘭縣宜蘭市進士一路,0.8年,別墅/透天,60.21,55.69,4房2廳4衛,1-3樓/3樓,無車位,1,XS133868HB,2025-09-25 04:01:19
近光復國小清水模電梯農舍,宜蘭縣宜蘭市民權路三段,3.5年,其它,90.88,83.32,4房3廳5衛,1-3樓/0樓,無車位,3,XS133972HB,2025-09-25 04:01:19
羅東站前大坪數華廈,宜蘭縣羅東鎮安平路,31.2年,大樓,39.78,27.59,2房2廳2衛,8樓/13樓,無車位,1,XS134857HB,2025-09-25 04:01:19
礁溪玉泉交流道大面寬農地,宜蘭縣礁溪鄉玉泉段,,土地,463.43,,,0樓/0樓,無車位,998,XS136144HB,2025-09-25 04:01:19
宜蘭市黃金電梯店住A,宜蘭縣宜蘭市宜興路二段,7.3年,店面,97.45,90.52,4房2廳5衛,1-4樓/4樓,其他,3,XS136518HB,2025-09-25 04:01:19
宜蘭冬山大自然渡假民宿,宜蘭縣冬山鄉中城路,31.7年,其它,192.78,192.78,5房3廳7衛,1-2樓/2樓,其他,7,WB00835GH,2025-09-25 04:01:19
蘇澳省道乙工(A),宜蘭縣蘇澳鎮新城南路,,土地,642.11,,,0樓/0樓,無車位,5,WS34887HB,2025-09-25 04:01:19
壯濱省道農建地,宜蘭縣壯圍鄉壯濱一段,,土地,159.33,,,0樓/0樓,無車位,1,WS36249HB,2025-09-25 04:01:19
冬山寧靜美廈I,宜蘭縣冬山鄉富農路一段,1.1年,華廈,29.21,20.63,2房2廳2衛,2樓/0樓,無車位,638,WS39937HB,2025-09-25 04:01:19
親友專任宜蘭礁溪傳家寶農地一,宜蘭縣礁溪鄉白玉段,,土地,482.79,,,0樓/0樓,無車位,1,WS47747HB,2025-09-25 04:01:19
壯圍新福足坪農地,宜蘭縣壯圍鄉--路,,土地,871.81,,,0樓/0樓,無車位,1,XS81530HB,2025-09-25 04:01:19
五結中東風海景獨棟別墅,宜蘭縣五結鄉季水路,13.4年,華廈,149.14,140.95,6房2廳7衛,1-3樓/3樓,其他,4,XS130341HB,2025-09-25 04:01:19
臨安農溪科林老農地E112,宜蘭縣冬山鄉XX路,,土地,521.42,,,0樓/0樓,無車位,1,XS130661HB,2025-09-25 04:01:28
羅東北成建地43坪店面,宜蘭縣羅東鎮中山路,81.1年,店面,22.08,22.08,3房1廳2衛,1樓/1樓,無車位,1,XS131348HB,2025-09-25 04:01:28
頭城臨20米大路旁建地F006,宜蘭縣頭城鎮新打馬煙段,,土地,302.55,,,0樓/0樓,無車位,2,XS131458HB,2025-09-25 04:01:28
礁溪公共設施保留地,宜蘭縣礁溪鄉五峰段,,土地,10.46,,,0樓/0樓,無車位,288,XS131530HB,2025-09-25 04:01:28
近交流道典雅渡假屋,宜蘭縣壯圍鄉順和路,0.9年,其它,21.92,21.92,1房1廳1衛,1樓/0樓,無車位,1,XS131554HB,2025-09-25 04:01:28
壯圍交流道好停車多功能景觀透天,宜蘭縣壯圍鄉大福路三段,44.6年,別墅/透天,35.88,35.88,4房2廳2衛,1-2樓/0樓,無車位,828,XS131576HB,2025-09-25 04:01:28
珍珠段農地,宜蘭縣宜蘭市珍珠段,,土地,302.5,,,0樓/0樓,無車位,1,XS131679HB,2025-09-25 04:01:28
縣政靜巷大三房別墅,宜蘭縣宜蘭市縣政一街,3.6年,別墅/透天,55.99,51.38,3房3廳3衛,1-3樓/3樓,無車位,2,XS132547HB,2025-09-25 04:01:28
陽光田園大面寬足坪農地,宜蘭縣三星鄉紅柴林段,,土地,1283.68,,,0樓/0樓,無車位,1,XS133120HB,2025-09-25 04:01:28
新生雙語國小3房華廈,宜蘭縣宜蘭市大坡路,31.1年,華廈,33.22,27.46,3房2廳2衛,3樓/0樓,無車位,888,XS135850HB,2025-09-25 04:01:28
礁溪麥當勞的鄰居美透天A013,宜蘭縣礁溪鄉礁溪路四段,41.5年,別墅/透天,54.57,54.57,6房6衛,1-3樓/3樓,無車位,1,XS136043HB,2025-09-25 04:01:28
景觀雙併別墅,宜蘭縣五結鄉大眾一路,25.9年,別墅/透天,59.67,50.03,4房2廳3衛,1-3樓/3樓,無車位,999,XS136877HB,2025-09-25 04:01:28
冬山足坪大面寬行情農地,宜蘭縣冬山鄉水源段,,土地,1151.56,,,0樓/0樓,無車位,1,XS138312HB,2025-09-25 04:01:28
冬山河岸高樓美景車位3房,宜蘭縣五結鄉利澤西路,30.0年,大樓,29.56,20.22,3房2廳2衛,11樓/12樓,坡道平面車位,460,WS03622HB,2025-09-25 04:01:28
近夜市黃金店面,宜蘭縣宜蘭市新興路,43.9年,店面,45.92,45.92,4房2廳4衛,1-4樓/4樓,無車位,1,WS05982HB,2025-09-25 04:01:28
冬山龍泉三面路農地,宜蘭縣冬山鄉鹿安,,土地,549.81,,,0樓/0樓,無車位,1,WS20314HB,2025-09-25 04:01:28
建地,宜蘭縣頭城鎮協天路,,土地,161.56,,,0樓/0樓,無車位,1,WS26005HB,2025-09-25 04:01:28
壯圍美城雙面路附建造農地,宜蘭縣壯圍鄉美城段,,土地,350.3,,,0樓/0樓,無車位,620,WS38206HB,2025-09-25 04:01:28
礁溪大坪數建地,宜蘭縣礁溪鄉玉田,,土地,1443.83,,,0樓/0樓,無車位,9,WS38921HB,2025-09-25 04:01:28
獨棟雙併面河別墅,宜蘭縣五結鄉季水路,2.5年,別墅/透天,217.64,200.13,9房1廳9衛,4樓/4樓,無車位,5,WS39521HB,2025-09-25 04:01:28
羅東交流道旁店面農舍A,宜蘭縣羅東鎮中山路一段,11.1年,其它,53.11,53.11,6房1廳8衛,1-3樓/0樓,無車位,2,WS39676HB,2025-09-25 04:01:37
壯圍交流道旁重疊美寓,宜蘭縣壯圍鄉永美路二段,28.3年,公寓,44.76,35.06,6房1廳3衛,1-2樓/2樓,其他,1,WS40537HB,2025-09-25 04:01:37
礁溪別府溫泉樓中樓兩房,宜蘭縣礁溪鄉德陽路,30.8年,大樓,17.6,11.51,2房1廳1衛,5樓/14樓,無車位,468,XB09251GH,2025-09-25 04:01:37
中道中學附近便宜農舍,宜蘭縣壯圍鄉順和路,31.2年,其它,44.43,44.43,4房2廳4衛,1-2樓/2樓,其他,580,XS48526HB,2025-09-25 04:01:37
宜市凱旋一段高鐵特區農地,宜蘭縣宜蘭市--段,,土地,658.45,,,0樓/0樓,無車位,4,XS98346HB,2025-09-25 04:01:37
頭城復興路稀有超值建地,宜蘭縣頭城鎮拔雅林三段,,土地,322.1,,,0樓/0樓,無車位,5,XS130832HB,2025-09-25 04:01:37
五結全新時尚設計感農舍,宜蘭縣五結鄉錦草三路,1.0年,其它,82.96,79.52,5房2廳6衛,1-3樓/3樓,無車位,2,XS132939HB,2025-09-25 04:01:37
三民濕地低總價山景農舍,宜蘭縣礁溪鄉十六結路,0.5年,其它,68.84,68.84,4房2廳4衛,1-3樓/3樓,無車位,2,XS133006HB,2025-09-25 04:01:37
礁溪市區有陽台美套房,宜蘭縣礁溪鄉公園路,42.6年,套房,14.07,9.36,1房1廳1衛,7樓/7樓,無車位,450,XS135751HB,2025-09-25 04:01:37
羅東運動公園旁美農地E003,宜蘭縣羅東鎮仁愛一段,,土地,854.48,,,0樓/0樓,無車位,2,XS136003HB,2025-09-25 04:01:37
礁溪轉運站旁店住+農地B002,宜蘭縣礁溪鄉XX路六段,46.6年,店面,39.93,39.93,2衛,1-2樓/2樓,無車位,1,XS136624HB,2025-09-25 04:01:37
羅高羅運旁住宅29建地,宜蘭縣羅東鎮豐年路,,土地,29.65,,,0樓/0樓,無車位,636,XS136781HB,2025-09-25 04:01:37
順安都計永安路農地,宜蘭縣冬山鄉義成四段,,土地,516.88,,,0樓/0樓,無車位,1,XS137097HB,2025-09-25 04:01:37
稀有宜蘭市中心農地,宜蘭縣宜蘭市延平路,,土地,814.03,,,0樓/0樓,無車位,3,YS171271HB,2025-09-25 04:01:37
宜蘭低總價創意別墅,宜蘭縣三星鄉尚健三路二段,54.2年,別墅/透天,18.12,18.12,4房3廳3衛,1-2樓/2樓,其他,1,BS54075HB,2025-09-25 04:01:37
宜蘭員山開心農場II,宜蘭縣員山鄉隘界路,,土地,2892.92,,,0樓/0樓,無車位,4,TB08549GH,2025-09-25 04:01:37
自然湧泉養殖用地,宜蘭縣冬山鄉丸山二路,,土地,2953.83,,,0樓/0樓,無車位,5,TB10749GH,2025-09-25 04:01:37
裸艷高樓精緻山景美湯屋,宜蘭縣礁溪鄉德陽路,9.0年,大樓,25.19,12.58,2房1廳1衛,11樓/16樓,其他,1,WS06927HB,2025-09-25 04:01:37
