標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
清心簡約平車華廈,花蓮縣吉安鄉東里九街,5.8年,其它,39.83,23.09,2房2廳2衛,4樓/5樓,一樓平面車位,1,XS136438HB,2025-10-02 17:04:36
花市輕屋齡別墅,花蓮縣花蓮市仁和街,19.9年,別墅/透天,67.22,60.34,5房2廳6衛,1-4樓/4樓,無車位,1,XS137474HB,2025-10-02 17:04:36
吉安福興有水源農地,花蓮縣吉安鄉福南段,,土地,953.14,,,0樓/0樓,無車位,1,XS126870HB,2025-10-02 17:04:36
壽豐建地,花蓮縣壽豐鄉光榮段,,土地,144.99,,,0樓/0樓,無車位,898,XS130176HB,2025-10-02 17:04:36
美崙全新電梯別墅,花蓮縣花蓮市華安街,0.8年,大樓,84.07,77.72,4房3廳5衛,1-4樓/4樓,無車位,2,XS130755HB,2025-10-02 17:04:36
美崙全新有裝潢華廈,花蓮縣花蓮市華廈街,1.3年,其它,26.44,14.14,2房1廳1衛,2樓/7樓,無車位,868,XS132201HB,2025-10-02 17:04:36
磯崎未來旅館用地(核准),花蓮縣豐濱鄉浴海段,,土地,679.71,,,0樓/0樓,無車位,4,ZS181425HB,2025-10-02 17:04:36
花蓮鳳林農地,花蓮縣鳳林鎮大成街,,土地,1008.2,,,0樓/0樓,無車位,1,WS38929HB,2025-10-02 17:04:36
站前｜全新方正店住,花蓮縣花蓮市國民九街,1.0年,其它,76.82,73.17,5房2廳6衛,1-4樓/4樓,無車位,3,XS127883HB,2025-10-02 17:04:36
慶悠居苑,花蓮縣吉安鄉慶北二街,0.6年,別墅/透天,49.31,49.31,4房2廳6衛,1-4樓/4樓,無車位,1,XS131871HB,2025-10-02 17:04:36
吉安天璽華廈,花蓮縣吉安鄉民治路,8.7年,其它,36.3,20.69,2房1廳1衛,5樓/7樓,其他,1,XS133874HB,2025-10-02 17:04:36
文創園區店住,花蓮縣花蓮市仁愛街,51.1年,其它,40.32,40.32,3房2廳2衛,1-2樓/2樓,無車位,2,XS136015HB,2025-10-02 17:04:36
吉安好地小坪數有農電土地,花蓮縣吉安鄉福吉段,,土地,478.99,,,0樓/0樓,無車位,862,XS136607HB,2025-10-02 17:04:36
〔153萬〕就能擁有自己的窩,花蓮縣花蓮市國民七街,30.9年,其它,8.08,5.49,1房1衛,3樓/12樓,無車位,153,XS137653HB,2025-10-02 17:04:36
市區店住,花蓮縣花蓮市富強路,47.5年,其它,44.4,44.4,4房2廳2衛,1-3樓/3樓,無車位,1,XS137986HB,2025-10-02 17:04:44
壽豐水源充沛美農地,花蓮縣壽豐鄉豐坪段,,土地,914.46,,,0樓/0樓,無車位,502,XS138575HB,2025-10-02 17:04:44
花蓮玉里招財寶地,花蓮縣玉里鎮民南段,,土地,2402.27,,,0樓/0樓,無車位,933,QB03596GH,2025-10-02 17:04:44
志學45套房民宿,花蓮縣壽豐鄉中正路,20.8年,別墅/透天,612.95,565.22,45房1廳46衛,1-4樓/0樓,無車位,8,XS102783HB,2025-10-02 17:04:44
站前｜全新電梯精品店住,花蓮縣花蓮市國民九街,1.0年,其它,82.54,79.89,5房2廳6衛,1-4樓/4樓,無車位,3,XS127892HB,2025-10-02 17:04:44
慶悠居苑,花蓮縣吉安鄉慶豐二街,0.9年,別墅/透天,48.64,48.64,4房2廳5衛,1-3樓/3樓,無車位,1,XS131859HB,2025-10-02 17:04:44
23777獨棟全新電梯農舍．稀有釋出,花蓮縣吉安鄉吉興二街,1.4年,其它,105.34,98.75,6房2廳7衛,1-4樓/4樓,無車位,3,XS136049HB,2025-10-02 17:04:44
光復開心農場超值農地(專),花蓮縣光復鄉富豐段,,土地,1647.03,,,0樓/0樓,無車位,388,XS136087HB,2025-10-02 17:04:44
北埔有車庫透天,花蓮縣新城鄉民有二街,44.8年,其它,24.68,24.68,3房2廳2衛,1-2樓/2樓,無車位,498,XS137387HB,2025-10-02 17:04:44
透天別墅山町宛C,花蓮縣花蓮市建華路,2.9年,別墅/透天,51.98,51.98,4房2廳5衛,1-4樓/4樓,其他,1,WS47758HB,2025-10-02 17:04:44
千坪田園宜耕宜居,花蓮縣玉里鎮樂合段,,土地,5012.43,,,0樓/0樓,無車位,1,XS128961HB,2025-10-02 17:04:44
田園靜靜小筆農地,花蓮縣壽豐鄉萬豐,,土地,293.33,,,0樓/0樓,無車位,293,XS130531HB,2025-10-02 17:04:44
近池上夢幻家園,花蓮縣富里鄉三台,40.7年,其它,42.79,42.79,3房3廳4衛,1樓/0樓,無車位,1,XS131705HB,2025-10-02 17:04:44
花蓮山海交界都內農地,花蓮縣新城鄉草林段,,土地,598.94,,,0樓/0樓,無車位,826,XS132574HB,2025-10-02 17:04:44
全聯吉安自強店面,花蓮縣吉安鄉自強路,35.6年,別墅/透天,66.68,66.68,5房1廳3衛,1-3樓/0樓,無車位,1,XS125179HB,2025-10-02 17:04:44
北埔車庫別墅,花蓮縣新城鄉光復路,18.0年,別墅/透天,54.05,46.28,5房2廳5衛,1-3樓/3樓,無車位,1,XS128400HB,2025-10-02 17:04:44
前站輕屋齡平面車位華廈,花蓮縣花蓮市國盛五街,3.3年,其它,27.4,17.12,2房2廳2衛,4樓/5樓,一樓平面車位,998,XS132238HB,2025-10-02 17:04:44
北昌前後路6房金店面,花蓮縣花蓮市自立路,45.7年,店面,53.29,53.29,6房2廳4衛,1-3樓/3樓,無車位,1,XS135436HB,2025-10-02 17:04:44
台九丙旁農舍,花蓮縣壽豐鄉中山路五段,10.3年,其它,109.84,109.84,9房1廳9衛,1-3樓/3樓,無車位,1,XS135484HB,2025-10-02 17:04:44
北昌雙車位別墅,花蓮縣花蓮市北昌五街,36.1年,別墅/透天,77.73,72.98,6房3廳5衛,1-3樓/3樓,其他,2,XS135872HB,2025-10-02 17:04:44
北濱海景第一線角間三房透天,花蓮縣花蓮市北濱街,11.3年,其它,70.6,63.85,3房2廳4衛,1-4樓/4樓,無車位,2,XS136895HB,2025-10-02 17:04:52
市區車站唯美/有陽台套房,花蓮縣花蓮市國盛八街,31.8年,華廈,9,7.37,1房1衛,4樓/5樓,無車位,245,XS137450HB,2025-10-02 17:04:52
A3359花蓮聚賢樓3樓,花蓮縣花蓮市中原路,36.3年,華廈,27.13,22.09,3房2廳2衛,3樓/4樓,無車位,480,ZS197503HB,2025-10-02 17:04:52
瑞穗小綠葉蟬茶園A,花蓮縣瑞穗鄉舞鶴東段,,土地,2514.88,,,0樓/0樓,無車位,960,GS138972HB,2025-10-02 17:04:52
花蓮鶴岡2.6甲農地惜售,花蓮縣瑞穗鄉鶴岡段,,土地,7740.98,,,0樓/0樓,無車位,10,GS141551HB,2025-10-02 17:04:52
市區福安建地,花蓮縣花蓮市福安,,土地,62.01,,,0樓/0樓,無車位,1,XS125852HB,2025-10-02 17:04:52
美崙人氣電梯收租店面,花蓮縣花蓮市府前路,10.3年,其它,156.55,143.34,6房2廳7衛,1-4樓/4樓,無車位,3,XS130052HB,2025-10-02 17:04:52
花蓮市山景低公設三房華廈《嶼山,花蓮縣花蓮市福光街,1.1年,華廈,31.09,23.38,3房2廳,4樓/0樓,無車位,798,XS130852HB,2025-10-02 17:04:52
細長型農地投資自耕首選,花蓮縣瑞穗鄉興南段,,土地,1058.82,,,0樓/0樓,無車位,680,XS130929HB,2025-10-02 17:04:52
北埔輕齡別墅,花蓮縣新城鄉自助街,18.4年,別墅/透天,55.14,48.55,4房2廳5衛,1-3樓/3樓,無車位,1,XS135558HB,2025-10-02 17:04:52
光華雙面路有水源農地,花蓮縣吉安鄉光英段,,土地,1000.01,,,0樓/0樓,無車位,980,XS138811HB,2025-10-02 17:04:52
壽豐山邊方正農地｜雙面臨路,花蓮縣壽豐鄉豐山段,,土地,1496.26,,,0樓/0樓,無車位,1,XS138851HB,2025-10-02 17:04:52
透天別墅山町宛E,花蓮縣花蓮市建華路,2.9年,別墅/透天,54.36,54.36,4房2廳5衛,1-4樓/4樓,其他,1,WS47760HB,2025-10-02 17:04:52
專任兆豐低總價雙面路足坪方正農,花蓮縣鳳林鎮榮昌段,,土地,760.18,,,0樓/0樓,無車位,308,XS135552HB,2025-10-02 17:04:52
市區國安郵局前後路8,花蓮縣花蓮市明心街,35.2年,其它,65.41,57.84,8房2廳9衛,1-4樓/4樓,無車位,2,XS137377HB,2025-10-02 17:04:52
全新透天,花蓮縣吉安鄉中正路二段,1.6年,其它,39.8,33.19,3房2廳4衛,1-4樓/4樓,無車位,1,XS125269HB,2025-10-02 17:04:52
吉安山景不離城農舍,花蓮縣吉安鄉永昌街,41.5年,其它,50.74,50.74,1衛,1樓/0樓,無車位,3,XS128727HB,2025-10-02 17:04:52
壽豐肥沃農地 #急售,花蓮縣壽豐鄉壽農段,,土地,800.11,,,0樓/0樓,無車位,528,XS131424HB,2025-10-02 17:04:52
新城農業資材室,花蓮縣新城鄉北三棧,1.5年,其它,6.05,6.05,,1樓/1樓,無車位,788,XS138488HB,2025-10-02 17:04:52
D009瑞穗莊園民宿會館,花蓮縣瑞穗鄉五福路,10.6年,其它,147.14,147.14,18房3廳18衛,1-2樓/2樓,無車位,8,QS41861HB,2025-10-02 17:04:52
繁忙大道旁的田園,花蓮縣花蓮市中央路四段,18.6年,其它,15.81,15.81,1廳1衛,1樓/1樓,無車位,5,XS124287HB,2025-10-02 17:05:00
稻香芋田夢想田居,花蓮縣吉安鄉光英,,土地,1125.73,,,0樓/0樓,無車位,1,XS129184HB,2025-10-02 17:05:00
新城美透天,花蓮縣新城鄉民有二街,44.8年,別墅/透天,20.5,20.5,4房2廳,1-2樓/0樓,無車位,888,XS130705HB,2025-10-02 17:05:00
新城康樂全新整理有孝親3套房,花蓮縣新城鄉康樂三街,43.9年,其它,30.28,30.28,4房2廳5衛,1-2樓/2樓,無車位,888,XS134815HB,2025-10-02 17:05:00
金三角商業區4房店面,花蓮縣花蓮市中華路,52.8年,其它,65.72,65.72,4房3廳4衛,1-3樓/3樓,無車位,3,XS136664HB,2025-10-02 17:05:00
永興全新別墅,花蓮縣吉安鄉永興七街,0.1年,別墅/透天,63.87,57.93,4房2廳5衛,1-3樓/3樓,無車位,1,XS137991HB,2025-10-02 17:05:00
花蓮市雙套房華廈,花蓮縣花蓮市和平路,31.6年,其它,25.46,19.68,2房2廳2衛,5樓/12樓,無車位,568,XS138832HB,2025-10-02 17:05:00
美崙全新整理有車位3華廈,花蓮縣花蓮市民權九街,32.7年,華廈,42.39,28.19,3房2廳2衛,5樓/0樓,坡道平面車位,1,XS127686HB,2025-10-02 17:05:00
慶悠居苑,花蓮縣吉安鄉慶北二街,0.6年,別墅/透天,56,56,4房2廳6衛,1-4樓/4樓,無車位,1,XS131863HB,2025-10-02 17:05:00
吉安黃金地段有孝親透天,花蓮縣吉安鄉吉祥七街,47.8年,其它,32.28,32.28,3房2廳4衛,1-2樓/2樓,無車位,1,XS133238HB,2025-10-02 17:05:00
吉安5房透天,花蓮縣吉安鄉南海四街,44.3年,其它,25.99,25.99,5房3廳3衛,1-2樓/2樓,無車位,838,XS133466HB,2025-10-02 17:05:00
花蓮吉安鄉慶豐大空間透天,花蓮縣吉安鄉慶豐十一街,32.0年,別墅/透天,46.08,43.01,5房2廳4衛,1-2樓/2樓,其他,1,YS187925HB,2025-10-02 17:05:00
花蓮縣稀有方正丁種戶工業廠房,花蓮縣新城鄉大德街,16.4年,廠房,474.9,474.9,,1樓/1樓,無車位,16,ZS195842HB,2025-10-02 17:05:00
EZ04瑞穗溫泉民宿,花蓮縣瑞穗鄉五福路,10.6年,其它,147.14,147.14,,1-2樓/2樓,無車位,8,2006001CT,2025-10-02 17:05:00
近光復車站商圈農地,花蓮縣光復鄉中山路二段,,土地,2152.94,,,0樓/0樓,無車位,760,XS124554HB,2025-10-02 17:05:00
低總價別墅,花蓮縣吉安鄉東里十二街,30.7年,別墅/透天,46.17,41.46,4房2廳2衛,1-3樓/3樓,無車位,920,XS129025HB,2025-10-02 17:05:00
北埔孝親別墅,花蓮縣新城鄉大德街,39.1年,別墅/透天,22.16,20.85,4房2廳2衛,1-2樓/2樓,無車位,798,XS129092HB,2025-10-02 17:05:00
大面寬稀有透天厝,花蓮縣光復鄉民治路,27.9年,其它,54.23,48.88,4房2廳2衛,1-3樓/3樓,無車位,498,XS130390HB,2025-10-02 17:05:00
壽豐行政區都內農地,花蓮縣壽豐鄉沼田段,,土地,566.87,,,0樓/0樓,無車位,398,XS132522HB,2025-10-02 17:05:00
孝親房車庫透天,花蓮縣新城鄉樹林街,40.7年,其它,28.76,28.76,4房2廳3衛,1-2樓/2樓,無車位,798,XS137866HB,2025-10-02 17:05:00
G060花蓮崇德土地,花蓮縣秀林鄉下崇德段,,土地,61.96,,,0樓/0樓,無車位,238,QS40226HB,2025-10-02 17:05:10
鄉間小屋,花蓮縣玉里鎮水源,,土地,791.04,,,0樓/0樓,無車位,450,XS122903HB,2025-10-02 17:05:10
吳全都內農地,花蓮縣壽豐鄉吳全段,,土地,1435.44,,,0樓/0樓,無車位,1,XS130203HB,2025-10-02 17:05:10
依山而築一甲天地30間靜謐套房莊園農,花蓮縣壽豐鄉和平街,25.4年,其它,188.91,154.53,30房2廳31衛,1-3樓/3樓,無車位,6,XS130460HB,2025-10-02 17:05:10
花蓮站前豪門華店,花蓮縣花蓮市國盛六街,31.5年,其它,41.06,29.72,1房2廳2衛,1樓/6樓,無車位,698,XS138224HB,2025-10-02 17:05:10
C9獨家花蓮全新海景房呦,花蓮縣花蓮市中興路,1.8年,華廈,32.27,19.7,2房2廳1衛,7樓/10樓,無車位,1,WS42571HB,2025-10-02 17:05:10
花蓮鳳林全新別墅_山禾苑,花蓮縣鳳林鎮民治路,0.7年,別墅/透天,49.82,44.62,3房2廳4衛,1-3樓/0樓,無車位,1,XS130696HB,2025-10-02 17:05:10
吉安近化仁海堤足坪農地,花蓮縣吉安鄉海濱,,土地,762.76,,,0樓/0樓,無車位,1,XS134719HB,2025-10-02 17:05:10
民國路透店,花蓮縣花蓮市民國路,45.6年,店面,160.8,160.8,,0樓/0樓,無車位,5,S2861377PA,2025-10-02 17:05:10
雙店合售大地坪店面,花蓮縣吉安鄉吉興路一段,34.3年,其它,179.05,172.36,18房2廳18衛,1-4樓/4樓,無車位,2,XS135543HB,2025-10-02 17:05:10
嘉新大地坪大面寬車庫透天承租權,花蓮縣新城鄉嘉新段,,土地,89.54,,,0樓/0樓,無車位,320,XS136532HB,2025-10-02 17:05:10
北昌慈濟商圈店住,花蓮縣花蓮市國富十三街,46.4年,其它,31.56,31.56,5房2廳3衛,1-2樓/2樓,無車位,1,XS137949HB,2025-10-02 17:05:10
市區小坪數農地,花蓮縣花蓮市四維段,,土地,224.52,,,0樓/0樓,無車位,601,XS138498HB,2025-10-02 17:05:10
專.吉安千坪都內農地,花蓮縣吉安鄉吉興三街,,土地,1249.02,,,0樓/0樓,無車位,3,ZS193869HB,2025-10-02 17:05:10
近吉安車站稀有透天釋出,花蓮縣吉安鄉昌隆七街,45.5年,別墅/透天,32.36,32.36,5房2廳3衛,1-2樓/0樓,無車位,1,ZS197407HB,2025-10-02 17:05:10
花蓮北昌五街別墅,花蓮縣花蓮市北昌五街,36.1年,別墅/透天,77.72,72.98,6房2廳3衛,1-3樓/3樓,其他,2,WS25646HB,2025-10-02 17:05:10
富里田園豪華民宿,花蓮縣富里鄉源和,9.3年,別墅/透天,171.71,146.52,8房2廳8衛,1-3樓/3樓,無車位,3,XS125086HB,2025-10-02 17:05:10
鳥語花香屋新田園農舍,花蓮縣吉安鄉吉安路6段,9.2年,其它,99.33,94.33,8房3廳9衛,1-3樓/3樓,其他,3,XS130429HB,2025-10-02 17:05:10
正市區德安美食街原味3房,花蓮縣花蓮市中原路,36.3年,公寓,27.12,22.09,3房2廳2衛,3樓/0樓,無車位,480,XS131374HB,2025-10-02 17:05:10
吉安全新華廈,花蓮縣吉安鄉吉祥一街,1.3年,其它,39.02,25.42,3房2廳2衛,5樓/14樓,無車位,1,XS133480HB,2025-10-02 17:05:10
新城分局低總價方正都內原保農地,花蓮縣秀林鄉德布克段,,土地,813.36,,,0樓/0樓,無車位,348,XS135883HB,2025-10-02 17:05:19
市區山景溪畔全新2房華廈,花蓮縣花蓮市國盛七街,1.7年,其它,28.97,17.81,2房2廳2衛,4樓/5樓,無車位,798,XS136891HB,2025-10-02 17:05:19
北昌稀有華店,花蓮縣花蓮市北昌五街,40.6年,其它,42.6,39.26,2廳2衛,1樓/5樓,無車位,958,XS138576HB,2025-10-02 17:05:19
花蓮站前透天民宿,花蓮縣花蓮市國興二街,44.5年,別墅/透天,84.49,69.34,6房1廳7衛,1-4樓/4樓,無車位,2,ZS155876HB,2025-10-02 17:05:19
花蓮市餐廳整棟出售,花蓮縣花蓮市正義街,25.3年,店面,485.09,472.18,4廳4衛,-1-4樓/4樓,無車位,9,ZS180453HB,2025-10-02 17:05:19
吉安平面車位華廈,花蓮縣吉安鄉永吉一街,1.7年,其它,29.21,15.03,2房2廳2衛,6樓/6樓,其他,688,XS129843HB,2025-10-02 17:05:19
福興全新2房低總價華廈,花蓮縣吉安鄉福興二街,1.3年,其它,23.75,15.48,2房2廳2衛,5樓/5樓,無車位,688,XS134584HB,2025-10-02 17:05:19
鯉魚潭風景區池南住宅土地,花蓮縣壽豐鄉池南段,,土地,141.12,,,0樓/0樓,無車位,1,ZS181463HB,2025-10-02 17:05:19
甜蜜家庭平面車位新裝潢3房華廈,花蓮縣吉安鄉昌隆三街,31.8年,其它,40.34,23.84,3房2廳2衛,5樓/6樓,坡道平面車位,798,XS133382HB,2025-10-02 17:05:19
後站中山路店面,花蓮縣花蓮市中山路,38.2年,其它,72.29,68.59,5房2廳6衛,1-3樓/3樓,無車位,2,XS135059HB,2025-10-02 17:05:19
吉安方正美景農地D,花蓮縣吉安鄉太昌段,,土地,80.16,,,0樓/0樓,無車位,375,XS136280HB,2025-10-02 17:05:19
市區山景溪畔全新2房華廈,花蓮縣花蓮市國盛七街,1.7年,其它,28.97,17.81,2房2廳2衛,5樓/5樓,無車位,858,XS136889HB,2025-10-02 17:05:19
專任京品2房陽台華廈7年飯店式,花蓮縣花蓮市南京街,7.4年,其它,24.45,14.49,2房2廳2衛,9樓/12樓,無車位,858,XS138569HB,2025-10-02 17:05:19
花蓮兆豐民宿+餐廳(租可談),花蓮縣鳳林鎮林榮路,21.7年,土地,2295.96,110.69,10房2廳9衛,1-3樓/3樓,無車位,6,YS186174HB,2025-10-02 17:05:19
花東新城壯闊面寬農地,花蓮縣新城鄉廣安段,,土地,1065.08,,,0樓/0樓,無車位,1,XS127346HB,2025-10-02 17:05:19
壽豐都內美農地,花蓮縣壽豐鄉四區,,土地,331.1,,,0樓/0樓,無車位,328,XS127688HB,2025-10-02 17:05:19
吉安太昌臨住宅都內農地,花蓮縣吉安鄉永昌街,,土地,108.19,,,0樓/0樓,無車位,375,XS128729HB,2025-10-02 17:05:19
吉安土地大寬敞農舍,花蓮縣吉安鄉光華六街,9.4年,其它,83.25,80.02,4房3廳5衛,1-3樓/3樓,無車位,3,XS130721HB,2025-10-02 17:05:19
鳳林近市區平房_專任,花蓮縣鳳林鎮中正路二段,46.8年,其它,24.51,24.51,,1樓/0樓,無車位,320,XS132588HB,2025-10-02 17:05:19
稻香7米大面寬4房民宿風美別墅,花蓮縣吉安鄉吉昌一街,24.4年,別墅/透天,41.49,34.9,4房2廳3衛,1-3樓/3樓,其他,1,XS137372HB,2025-10-02 17:05:19
站前陽台套房,花蓮縣花蓮市國聯五路,32.3年,其它,9.31,5.41,1房1衛,7樓/7樓,無車位,258,XS137864HB,2025-10-02 17:05:28
極美車庫別墅,花蓮縣吉安鄉東里七街,30.6年,別墅/透天,46.36,41.28,3房3廳4衛,1-3樓/3樓,無車位,1,XS138643HB,2025-10-02 17:05:28
【新世紀】花蓮光復大安段建地,花蓮縣光復鄉大安段,,土地,241.09,,,0樓/0樓,無車位,1,2033506CT,2025-10-02 17:05:28
專任-壽豐車站旁美建地,花蓮縣壽豐鄉壽農段,,土地,78.08,,,0樓/0樓,無車位,780,AS93917HB,2025-10-02 17:05:28
市八市場稀有大地坪獨棟別,花蓮縣花蓮市國富十二街,41.2年,別墅/透天,53.17,53.17,5房3廳2衛,1-2樓/0樓,無車位,1,XS99662HB,2025-10-02 17:05:28
吉安面寬孝親工業宅,花蓮縣吉安鄉華工六路,9.6年,別墅/透天,71.34,66.84,5房2廳5衛,1-3樓/3樓,其他,1,XS120887HB,2025-10-02 17:05:28
大禹臨路農+建,花蓮縣玉里鎮大禹,,土地,1743.19,,,0樓/0樓,無車位,1,XS130345HB,2025-10-02 17:05:28
低總價別墅,花蓮縣新城鄉嘉里三街,19.0年,別墅/透天,58.04,49.65,3房2廳4衛,1-3樓/3樓,無車位,1,XS133444HB,2025-10-02 17:05:28
上毅大鎮車位全新裝潢雙陽台華廈,花蓮縣花蓮市中正路,30.5年,其它,32.38,23.01,2房2廳2衛,6樓/14樓,其他,798,XS136838HB,2025-10-02 17:05:28
23856吉安福興邊間透天,花蓮縣吉安鄉福興二街,47.8年,其它,26.85,26.85,4房2廳2衛,1-2樓/2樓,無車位,468,XS137526HB,2025-10-02 17:05:28
花蓮壽豐鄉農地,花蓮縣壽豐鄉豐坪路三段,,土地,2434.75,,,0樓/0樓,無車位,2,WS23864HB,2025-10-02 17:05:28
美崙3房華廈,花蓮縣花蓮市中美一街,32.4年,其它,33.65,22.09,3房2廳2衛,2樓/7樓,無車位,788,XS125297HB,2025-10-02 17:05:28
後站車位華廈,花蓮縣花蓮市富強路,30.3年,其它,32.28,17.96,2房1廳1衛,4樓/7樓,其他,728,XS133468HB,2025-10-02 17:05:28
稀有正市區商業區大面寬精華建地,花蓮縣花蓮市北濱段,,土地,143.69,,,0樓/0樓,無車位,12,XS135585HB,2025-10-02 17:05:28
美崙華德全新電梯工業宅別墅,花蓮縣花蓮市華德街,1.6年,其它,70.64,63.48,3房3廳4衛,1-4樓/4樓,無車位,1,XS136075HB,2025-10-02 17:05:28
吉安農舍,花蓮縣吉安鄉光華三街,31.2年,其它,62.62,57.86,4房2廳4衛,1-2樓/2樓,無車位,1,XS137476HB,2025-10-02 17:05:28
壽豐米棧承租權平房,花蓮縣壽豐鄉草鼻,,土地,4199.94,,,0樓/0樓,無車位,1,XS120949HB,2025-10-02 17:05:28
歐風大庭院農舍,花蓮縣新城鄉中山路,8.1年,其它,199.68,199.68,19房2廳20衛,1-4樓/4樓,無車位,4,XS135517HB,2025-10-02 17:05:28
美崙雙面路面寬12套,花蓮縣花蓮市北興路,31.2年,其它,73.36,67.27,12房2廳12衛,1-4樓/4樓,無車位,1,XS136291HB,2025-10-02 17:05:28
鶴岡5.4甲地可光電碳權,花蓮縣瑞穗鄉鶴岡段,,土地,15908.48,,,0樓/0樓,無車位,20,GS141549HB,2025-10-02 17:05:28
吉安太昌山景美農舍,花蓮縣吉安鄉明義三街,19.5年,其它,102.06,87.98,6房2廳7衛,1-3樓/3樓,無車位,3,XS107784HB,2025-10-02 17:05:35
23724後站富裕電梯別墅,花蓮縣花蓮市富裕三街,9.2年,大樓,98.89,91.17,6房1廳6衛,1-4樓/4樓,無車位,2,XS135310HB,2025-10-02 17:05:35
花市孝親面寬透天,花蓮縣花蓮市中強路,40.2年,其它,39.95,37.22,3房2廳3衛,1-2樓/2樓,無車位,1,XS136829HB,2025-10-02 17:05:35
北林方正百坪建地,花蓮縣鳳林鎮北林段,,土地,218.79,,,0樓/0樓,無車位,1,XS138482HB,2025-10-02 17:05:35
太魯閣近海景觀獨棟民宿,花蓮縣新城鄉北三棧,10.3年,其它,76.98,69.82,6房2廳6衛,1-3樓/3樓,無車位,3,YS190377HB,2025-10-02 17:05:35
花蓮月眉山步道旁世外桃源,花蓮縣壽豐鄉米棧段,,土地,39452.66,,,0樓/0樓,無車位,8,KS175153HB,2025-10-02 17:05:35
C226商業區透天厝買地送屋,花蓮縣花蓮市博愛街,58.9年,別墅/透天,15.62,15.62,,1-2樓/2樓,無車位,258,TS139750HB,2025-10-02 17:05:35
海濱農舍,花蓮縣吉安鄉南濱路一段,13.1年,其它,114.96,109.44,5房3廳5衛,0樓/3樓,無車位,3,XS114699HB,2025-10-02 17:05:35
後站生活圈．超值四房公寓,花蓮縣花蓮市富裕六街,33.4年,公寓,27.08,20.15,4房1廳2衛,2樓/5樓,無車位,498,XS129729HB,2025-10-02 17:05:35
市區大坪數華廈,花蓮縣花蓮市國盛二街,31.9年,其它,45.42,33.14,2房2廳2衛,7樓/10樓,無車位,858,XS131421HB,2025-10-02 17:05:35
鳳林樂活有排水溝渠優質農地,花蓮縣鳳林鎮鳳凰段,,土地,970.12,,,0樓/0樓,無車位,466,XS133666HB,2025-10-02 17:05:35
壽豐農墾莊園,花蓮縣壽豐鄉忠孝,,土地,91.39,,,0樓/0樓,無車位,88,XS136018HB,2025-10-02 17:05:35
透天別墅山町宛G,花蓮縣花蓮市建華路,2.9年,別墅/透天,55.24,55.24,4房2廳5衛,1-4樓/4樓,其他,1,WS47761HB,2025-10-02 17:05:35
家樂福低總價4套房別墅,花蓮縣新城鄉嘉里三路,0.9年,別墅/透天,42.75,39.24,4房2廳5衛,1-4樓/0樓,無車位,1,XS133661HB,2025-10-02 17:05:35
專任光隆博物館康康樂國小足坪農,花蓮縣新城鄉廣安段,,土地,757.16,,,0樓/0樓,無車位,681,XS135584HB,2025-10-02 17:05:35
新城近海低總價方正臨路都內農地,花蓮縣新城鄉興海段,,土地,108.35,,,0樓/0樓,無車位,158,XS137426HB,2025-10-02 17:05:35
鳳林高投報收租透天,花蓮縣鳳林鎮民治路,31.8年,其它,55.47,52.29,6房6衛,1-3樓/3樓,無車位,698,XS137753HB,2025-10-02 17:05:35
花蓮市美崙歐風別墅,花蓮縣花蓮市民權九街,11.5年,別墅/透天,75.1,75.1,5房2廳5衛,1-4樓/4樓,其他,3,GS134132HB,2025-10-02 17:05:35
吉安山嵐悠靜全新車庫別墅2,花蓮縣吉安鄉慶豐十五街,1.8年,別墅/透天,50.88,45.88,3房2廳4衛,1-3樓/0樓,無車位,1,XS126662HB,2025-10-02 17:05:35
獨棟花園別墅,花蓮縣吉安鄉南華五街,13.2年,別墅/透天,95.37,95.37,5房3廳6衛,1-2樓/2樓,無車位,2,XS133458HB,2025-10-02 17:05:35
商區邊間大地坪店住型透天,花蓮縣吉安鄉自強路,30.2年,其它,85.55,78.1,5房2廳4衛,1-4樓/4樓,無車位,2,XS135871HB,2025-10-02 17:05:42
慈濟大學有陽台/事故屋套房,花蓮縣花蓮市中央路三段,30.1年,大樓,11.57,7.54,1房1衛,7樓/11樓,無車位,180,XS137970HB,2025-10-02 17:05:42
國聯前站公寓三樓小資族套房,花蓮縣花蓮市國聯五路,39.2年,其它,8.55,6.32,1房1衛,3樓/5樓,無車位,198,XS136611HB,2025-10-02 17:05:42
吉安福興都內小筆農地,花蓮縣吉安鄉福興段,,土地,209.63,,,0樓/0樓,無車位,625,XS137106HB,2025-10-02 17:05:42
美崙可購平面車位全新3房華廈,花蓮縣花蓮市華廈街,1.3年,其它,52.52,29.35,2房2廳2衛,5樓/7樓,無車位,1,XS137505HB,2025-10-02 17:05:42
景美加灣鄰台九線方正大面寬農地,花蓮縣新城鄉山廣段,,土地,1119.25,,,0樓/0樓,無車位,2,XS138149HB,2025-10-02 17:05:42
花蓮火車站附近土地,花蓮縣花蓮市富國段,,土地,58.69,,,0樓/0樓,無車位,2,TS139958HB,2025-10-02 17:05:42
北埔門口可停車透天,花蓮縣新城鄉大德街,41.3年,其它,23.89,23.89,3房2廳3衛,1-2樓/2樓,無車位,838,XS128208HB,2025-10-02 17:05:42
