標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
新崛江整新景觀大套房,高雄市新興區五福二路,46.0年,套房,11.78,11.78,1房1衛,11樓/12樓,無車位,398,FS197298HB,2025-10-01 16:05:17
悦讀悦禾全新2+1景觀房平車專,高雄市鳳山區保安二街,0.7年,大樓,42.88,22.71,2房2廳2衛,15樓/15樓,坡道平面車位,1,FS203417HB,2025-10-01 16:05:17
茄萣臨15米路店面透天,高雄市茄萣區金鑾路,33.8年,別墅/透天,47.07,42.33,4房3廳3衛,1-3樓/0樓,其他,1,GS123050HB,2025-10-01 16:05:17
高雄大寮中庄三房+大平車,高雄市大寮區八德路,2.1年,大樓,49.23,27.35,3房2廳2衛,2樓/15樓,坡道平面車位,1,GS131232HB,2025-10-01 16:05:17
高雄小城大地坪三車電梯豪墅,高雄市路竹區復興路,10.8年,別墅/透天,157.03,157.03,4房3廳6衛,1-3樓/3樓,其他,5,GS137540HB,2025-10-01 16:05:17
五福國中商辦大樓,高雄市苓雅區光華一路,33.3年,辦公,217.53,146.22,5房1廳,21樓/25樓,坡道機械車位,5,KS126075HB,2025-10-01 16:05:17
福山學區臨路金店,高雄市左營區大中二路,18.7年,店面,34.28,26.14,2衛,1樓/15樓,無車位,1,KS159114HB,2025-10-01 16:05:17
衛武營翻新透天,高雄市苓雅區武仁街,54.1年,別墅/透天,17.81,17.81,2房2廳2衛,1-2樓/2樓,無車位,758,KS162381HB,2025-10-01 16:05:17
美濃超優質車墅2,高雄市美濃區中山路一段,3.9年,別墅/透天,48.26,48.26,4房2廳3衛,1-3樓/3樓,無車位,1,KS167379HB,2025-10-01 16:05:17
民族一路~臨路邊間透店,高雄市三民區民族一路,41.0年,店面,57.32,57.32,6房2廳3衛,1-4樓/4樓,無車位,3,KS168760HB,2025-10-01 16:05:17
鳥松大同路都內美農地A5,高雄市鳥松區高雄市,,土地,97.31,,,0樓/0樓,無車位,1,KS174929HB,2025-10-01 16:05:17
鳥松大同路都內美農地A8,高雄市鳥松區高雄市,,土地,129.09,,,0樓/0樓,無車位,1,KS175043HB,2025-10-01 16:05:17
橋頭近高雄大學優質農地,高雄市橋頭區復興西路,,土地,399.3,,,0樓/0樓,無車位,1,KS175311HB,2025-10-01 16:05:17
R14巨蛋商圈景觀3+1房車位,高雄市左營區保靖街,34.6年,華廈,47.37,35.01,4房1廳2衛,3樓/10樓,其他,1,KS175458HB,2025-10-01 16:05:17
岡山竹圍國小旁建地,高雄市岡山區下竹圍段,,土地,50.69,,,0樓/0樓,無車位,2,KS175559HB,2025-10-01 16:05:17
仁武漂亮渡假莊園可停4車,高雄市仁武區觀音湖段,,土地,117.2,,,0樓/0樓,無車位,1,KS176005HB,2025-10-01 16:05:17
民族車站收租6大套房,高雄市三民區建國二路,45.2年,大樓,67.2,50.56,6房6衛,12樓/12樓,無車位,1,KS176083HB,2025-10-01 16:05:17
★近凹子底捷運店面平車,高雄市左營區至聖路,35.0年,店面,107.06,81.05,6房2廳4衛,1-4樓/24樓,坡道平面車位,4,KS176152HB,2025-10-01 16:05:17
美術館車站前別墅住五建地,高雄市鼓山區青海段,,土地,45.69,,,0樓/0樓,無車位,5,KS177250HB,2025-10-01 16:05:17
高醫灣仔內商圈便宜整新透天,高雄市三民區孝順街,56.1年,別墅/透天,20.82,20.82,4房2廳3衛,1-5樓/2樓,無車位,1,KS177351HB,2025-10-01 16:05:17
★鼎山輕軌站旁溫馨3+1房讚,高雄市三民區和順街,33.2年,大樓,45.96,32.66,3房2廳2衛,13樓/19樓,無車位,998,KS178258HB,2025-10-01 16:05:26
日光景觀2+1房平車,高雄市楠梓區鳳楠路,11.9年,大樓,41.99,24.37,3房2廳2衛,15樓/15樓,坡道平面車位,1,KS178718HB,2025-10-01 16:05:26
高大特區精緻明亮大兩房,高雄市楠梓區大學六十二街,8.0年,大樓,28.47,16.38,2房2廳1衛,2樓/15樓,無車位,1,KS178747HB,2025-10-01 16:05:26
楠梓四季春小資族首選兩房,高雄市楠梓區經建路,5.9年,大樓,25.36,15.03,3房1廳1衛,5樓/14樓,無車位,798,KS179889HB,2025-10-01 16:05:26
文藻商圈賺錢翻新金收租透店,高雄市三民區天祥一路,46.1年,店面,63.57,63.57,3房1廳7衛,1-4樓/4樓,無車位,3,KS183361HB,2025-10-01 16:05:26
★近捷運｜公園質感亮兩房,高雄市鹽埕區府北路,43.7年,大樓,17.69,14.18,2房2廳1衛,5樓/12樓,無車位,588,KS183962HB,2025-10-01 16:05:26
中正高中翻新時尚公寓,高雄市前鎮區溫江街,43.2年,公寓,23.5,23.5,3房2廳2衛,4樓/5樓,無車位,658,KS184472HB,2025-10-01 16:05:26
楠梓高科大稀有雙車透天,高雄市楠梓區卓越路,20.5年,別墅/透天,50.51,50.51,5房2廳3衛,1-4樓/4樓,其他,2,KS184679HB,2025-10-01 16:05:26
楠梓全新美兩房車,高雄市楠梓區大學十九街,1.1年,大樓,24.41,14.25,2房1廳1衛,7樓/15樓,坡道機械車位,938,KS185303HB,2025-10-01 16:05:26
近輕軌灣仔內站精美一樓店舖,高雄市三民區鼎山街,37.0年,店面,18.91,12.51,1廳1衛,1樓/7樓,無車位,598,KS186062HB,2025-10-01 16:05:26
亞洲新灣區景觀大套房,高雄市苓雅區自強三路,17.0年,大樓,17.68,10.45,1房1廳1衛,9樓/13樓,無車位,680,KS186327HB,2025-10-01 16:05:26
六龜山景透天,高雄市六龜區中庄,29.8年,別墅/透天,37.48,32.67,4房2廳2衛,1-2樓/2樓,無車位,328,KS186337HB,2025-10-01 16:05:26
仁武天車工業廠房,高雄市仁武區永宏巷,32.6年,廠房,97.3,97.3,,1樓/1樓,無車位,5,KS186559HB,2025-10-01 16:05:26
旗山中洲全新車墅(A1),高雄市旗山區中洲路,0.9年,別墅/透天,47.37,47.37,3房2廳3衛,1-3樓/3樓,其他,1,KS187026HB,2025-10-01 16:05:26
林園公設保留地(綠地)農地,高雄市林園區龍潭段,,土地,274.56,,,0樓/0樓,無車位,1,LS128391HB,2025-10-01 16:05:26
大社中山商圈臨路透天店面,高雄市大社區大吉路,48.9年,別墅/透天,28.8,28.8,2房2廳2衛,1-2樓/2樓,無車位,1,LS128945HB,2025-10-01 16:05:26
中正一路五塊厝捷運輕齡2房,高雄市苓雅區中正一路,2.9年,大樓,25,16.27,2房1廳1.5衛,6樓/15樓,無車位,1,LS132505HB,2025-10-01 16:05:26
科工館建工商圈精美四房,高雄市三民區正興路,32.9年,大樓,44.81,35.57,4房2廳2衛,3樓/17樓,無車位,1,LS132961HB,2025-10-01 16:05:26
大東公園永信三房平車,高雄市鳳山區瑞興路,28.0年,大樓,41.12,25.98,3房2廳2衛,6樓/14樓,坡道平面車位,1,LS134581HB,2025-10-01 16:05:26
鳳山車站清幽邊間透天,高雄市鳳山區鳳仁路,54.8年,別墅/透天,21.67,21.67,4房1廳3衛,1-2樓/2樓,無車位,798,LS135057HB,2025-10-01 16:05:26
大樹近車站電梯大三房,高雄市大樹區九大路,30.2年,大樓,32.07,24.9,3房2廳2衛,2樓/12樓,無車位,628,LS136087HB,2025-10-01 16:05:34
文化中心旁公寓一樓,高雄市苓雅區和平一路,45.7年,公寓,21.57,21.57,2房1廳2衛,1樓/5樓,無車位,880,LS136287HB,2025-10-01 16:05:34
戀戀life高樓美三房平車,高雄市三民區覺民路,10.1年,大樓,47.4,24.4,3房2廳2衛,15樓/15樓,坡道平面車位,1,LS136425HB,2025-10-01 16:05:34
售大寮全新廠房(4),高雄市大寮區赤崁段潮州寮小段,,土地,111.13,,,0樓/0樓,無車位,1,LS138286HB,2025-10-01 16:05:34
瑞隆商圈邊間質感3大房,高雄市前鎮區瑞泰街,40.0年,公寓,35.89,29.63,3房2廳2衛,3樓/5樓,無車位,798,LS138483HB,2025-10-01 16:05:34
大社商圈全新智能宅三房,高雄市大社區中正路,1.1年,大樓,30.77,23.14,3房1廳2衛,5樓/6樓,無車位,1,LS139272HB,2025-10-01 16:05:34
鳳山國中高質感三房平車,高雄市鳳山區鳳埤街,30.6年,華廈,45.18,28.73,3房2廳2衛,3樓/0樓,其他,1,LS140134HB,2025-10-01 16:05:34
文化中心稀有美寓,高雄市苓雅區和平一路,50.7年,公寓,22.37,22.37,2房2廳2衛,2樓/4樓,無車位,738,LS140456HB,2025-10-01 16:05:34
中正高工美公寓,高雄市前鎮區溫江街,43.2年,公寓,23.5,23.5,3房2廳2衛,4樓/5樓,無車位,658,LS140625HB,2025-10-01 16:05:34
義大醫院都內農地-6,高雄市燕巢區鳳旗路,,土地,139.27,,,0樓/0樓,無車位,1,LS140658HB,2025-10-01 16:05:34
科工館輕軌店住1+2+3樓,高雄市苓雅區憲政路,41.3年,公寓,71.88,71.88,8房8衛,1-3樓/5樓,其他,2,LS140884HB,2025-10-01 16:05:34
鳳山國中捷運翻新車庫透天,高雄市鳳山區中山東路,54.7年,別墅/透天,20.21,20.21,4房2廳3衛,1-2樓/2樓,無車位,1,PS101170HB,2025-10-01 16:05:34
道明中學全新整理景觀3+1房,高雄市三民區建國一路,43.9年,公寓,37.26,28.88,3房2廳2衛,7樓/7樓,無車位,1,PS111130HB,2025-10-01 16:05:34
科工館精美採光3+1房,高雄市三民區正興路,32.9年,大樓,44.81,35.57,4房2廳2衛,3樓/17樓,無車位,1,PS111815HB,2025-10-01 16:05:34
左營大路精緻3房公寓,高雄市左營區左營大路,41.2年,公寓,31.98,27.77,3房2廳2衛,5樓/5樓,無車位,498,PS112035HB,2025-10-01 16:05:34
美麗島站大地坪金店面,高雄市前金區中正四路,77.3年,別墅/透天,71.24,71.24,,1-3樓/3樓,無車位,5,PS115493HB,2025-10-01 16:05:34
苓雅市場透天店住,高雄市苓雅區苓雅二路,58.3年,店面,28.94,28.94,5房2廳4衛,1-2樓/2樓,其他,2,PS116318HB,2025-10-01 16:05:34
高醫商圈日系翻新四樓公寓,高雄市三民區十全一路,47.6年,公寓,22.73,22.73,3房2廳2衛,4樓/4樓,無車位,798,PS116490HB,2025-10-01 16:05:34
梓官低價要整理騎樓透天,高雄市梓官區赤崁南路樹人巷,46.0年,店面,25.92,25.92,5房1廳3衛,1-2樓/2樓,無車位,698,PS117818HB,2025-10-01 16:05:34
文山景觀樓中樓獨戶美宅,高雄市鳳山區文湖街,35.5年,大樓,78.09,58.71,4房2廳4衛,9-10樓/13樓,坡道平面車位,2,PS118328HB,2025-10-01 16:05:34
文山首排公園▲店面雙平車,高雄市三民區文安南街,11.3年,店面,83.8,51.73,,1樓/15樓,坡道平面車位,5,PS119210HB,2025-10-01 16:05:43
和發工業區旁全新廠房C,高雄市大寮區頂寮段,,土地,114.66,,,0樓/0樓,無車位,1,PS120207HB,2025-10-01 16:05:43
阿蓮三角窗農地,高雄市阿蓮區中山路,,土地,808.58,,,0樓/0樓,無車位,2,PS120443HB,2025-10-01 16:05:43
正30米和發路高CP建地,高雄市大寮區上寮南段,,土地,82.6,,,1樓/0樓,無車位,2,PS120449HB,2025-10-01 16:05:43
中正高中整新公寓,高雄市前鎮區光華段,43.2年,公寓,23.5,23.5,3房2廳2衛,4樓/5樓,無車位,658,PS120907HB,2025-10-01 16:05:43
忠孝夜市低總價透天,高雄市苓雅區忠孝二路,59.4年,別墅/透天,21.76,21.76,,1-2樓/2樓,無車位,798,PS121998HB,2025-10-01 16:05:43
市中一路 高樓層景觀宅,高雄市前金區市中一路,33.5年,大樓,43.9,33.71,5房1廳2衛,7樓/0樓,無車位,1,PS122097HB,2025-10-01 16:05:43
六合夜市美麗島全新溫馨整理2房,高雄市前金區新盛二街,33.4年,華廈,17.66,11.08,2房1廳1衛,7樓/7樓,無車位,598,PS122258HB,2025-10-01 16:05:43
仁武觀音湖段都內農地A,高雄市仁武區橫山二巷,,土地,113.84,,,0樓/0樓,無車位,1,PS123549HB,2025-10-01 16:05:43
高雄美濃800坪方正美農地,高雄市美濃區美濃段二小段,,土地,800.11,,,0樓/0樓,無車位,950,2017197CT,2025-10-01 16:05:43
義大樹德圈超低價騎樓正透,高雄市燕巢區大仁路,49.8年,別墅/透天,23.96,23.96,4房2廳2衛,1-4樓/2樓,無車位,598,PS71190HB,2025-10-01 16:05:43
瑞豐夜市高租金面寬三角窗,高雄市鼓山區裕誠路,22.1年,店面,71.76,57.87,2房2廳3衛,1-2樓/13樓,無車位,13,PS97473HB,2025-10-01 16:05:43
美術館三角窗金透店,高雄市鼓山區裕誠路,20.4年,店面,103.78,101.85,,1-5樓/0樓,無車位,8,SS59635HB,2025-10-01 16:05:43
文化中心景觀氣派樓中樓,高雄市苓雅區青年一路,28.4年,大樓,201.43,131.16,6房3廳7衛,27-28樓/28樓,坡道平面車位,4,SS64306HB,2025-10-01 16:05:43
民生綠園 邊間美寓,高雄市新興區民生一路,37.2年,公寓,28.33,28.33,3房2廳2衛,3樓/5樓,無車位,768,SS64978HB,2025-10-01 16:05:43
捷運中央公園堀江商圈正三房,高雄市新興區文化路,39.7年,華廈,31.6,26.72,3房2廳2衛,2樓/7樓,無車位,988,SS65815HB,2025-10-01 16:05:43
內門神仙戀戀農地,高雄市內門區永吉段,,土地,1410.48,,,0樓/0樓,無車位,696,GS103144HB,2025-10-01 16:05:43
阿蓮中正路大地坪店住+建地,高雄市阿蓮區中正路,52.3年,店面,16.56,16.56,1房2廳3衛,1樓/1樓,無車位,5,GS130671HB,2025-10-01 16:05:43
旗山半部段1198農地,高雄市旗山區半?段,,土地,1198.19,,,0樓/0樓,無車位,1,GS140247HB,2025-10-01 16:05:43
中央公園傳家金店面,高雄市新興區玉竹二街,60.3年,店面,28.31,28.31,,1-2樓/2樓,無車位,1,KS155678HB,2025-10-01 16:05:43
R14捷運大坪數5房平車,高雄市左營區正心街,26.2年,大樓,107.02,73.48,5房2廳3衛,3樓/29樓,其他,3,KS168724HB,2025-10-01 16:05:51
三多捷運商圈收租11套房,高雄市前鎮區復興三路,34.8年,華廈,82.92,55.8,11房11衛,6樓/7樓,無車位,1,KS173237HB,2025-10-01 16:05:51
岡山新後協和悠靜3車墅,高雄市岡山區友愛巷,36.9年,別墅/透天,34.33,34.33,6房2廳3衛,1-2樓/2樓,無車位,1,KS178220HB,2025-10-01 16:05:51
美濃都計內小農地,高雄市美濃區美光段,,土地,152.7,,,0樓/0樓,無車位,80,KS178859HB,2025-10-01 16:05:51
三多商圈整新1+1優質套房,高雄市前鎮區一心二路,30.6年,大樓,10.36,7.5,1房1廳1衛,6樓/12樓,無車位,398,KS181138HB,2025-10-01 16:05:51
★文藻商圈高樓成家三房平車,高雄市三民區天祥一路,11.6年,大樓,51.57,28.75,3房2廳2衛,7樓/15樓,坡道平面車位,1,KS183238HB,2025-10-01 16:05:51
河堤公園首排景觀樓中樓五房,高雄市三民區河堤路,27.8年,大樓,53,39.91,5房2廳2衛,6樓/14樓,其他,1,KS183588HB,2025-10-01 16:05:51
林園中芸近20米臨路都內農地,高雄市林園區中汕段,,土地,268.92,,,0樓/0樓,無車位,1,KS184084HB,2025-10-01 16:05:51
★公園景觀近捷運漂亮兩房,高雄市鹽埕區府北路,43.9年,大樓,13.8,11.26,2房2廳1衛,5樓/12樓,無車位,458,KS185100HB,2025-10-01 16:05:51
省鳳商活巷三房車庫公寓,高雄市鳳山區建國路三段,46.3年,公寓,21.14,21.14,3房2廳2衛,1樓/5樓,無車位,938,KS185233HB,2025-10-01 16:05:51
大坪頂特定區建地出售,高雄市大寮區新厝南段,,土地,1911.6,,,0樓/0樓,無車位,22,KS185801HB,2025-10-01 16:05:51
中正愛河畔首排店面,高雄市鹽埕區河西路,44.9年,店面,49.58,45.71,,1-2樓/12樓,無車位,2,KS187030HB,2025-10-01 16:05:51
捷運青埔站旁兩房兩衛有車位,高雄市橋頭區經武路,6.8年,大樓,29.84,16.47,2房2廳2衛,16樓/24樓,坡道機械車位,1,KS187126HB,2025-10-01 16:05:51
大業北路店住,高雄市小港區大業北路,30.4年,店面,33.13,31.83,3房2廳3衛,1-2樓/12樓,無車位,898,KS187208HB,2025-10-01 16:05:51
美麗島捷運三房,高雄市前金區中山橫路,40.3年,大樓,30.04,24.35,3房2廳2衛,2樓/12樓,無車位,660,KS187438HB,2025-10-01 16:05:51
圓山獨棟庭園電梯豪墅,高雄市鳥松區圓山路,26.7年,別墅/透天,214.27,86.42,8房5廳6衛,-2-3樓/3樓,坡道平面車位,7,LS110957HB,2025-10-01 16:05:51
榮總區段徵收都內農地,高雄市仁武區澄觀路,,土地,913.28,,,0樓/0樓,無車位,14,LS113661HB,2025-10-01 16:05:51
中央公園捷運透天4樓,高雄市新興區玉竹一街,60.6年,別墅/透天,23.89,23.89,5房2廳3衛,1-2樓/2樓,無車位,1,LS120129HB,2025-10-01 16:05:51
大寮和春翻新雙套房車庫透天,高雄市大寮區四維路,50.7年,別墅/透天,27.01,27.01,4房2廳4衛,1-2樓/2樓,無車位,1,LS125248HB,2025-10-01 16:05:51
義華大昌商圈高樓層四房平車,高雄市三民區大昌二路,35.2年,大樓,65.86,45.19,4房2廳2衛,17樓/18樓,坡道平面車位,1,LS133335HB,2025-10-01 16:05:51
桂林商圈挑高精美店面,高雄市小港區中安路,31.3年,店面,59.23,47.76,3房3廳4衛,1-3樓/19樓,無車位,1,LS133425HB,2025-10-01 16:06:00
科工館低樓層漂亮2樓公寓,高雄市三民區平等路,44.7年,公寓,21.74,21.74,2房2廳2衛,2樓/5樓,無車位,798,LS133431HB,2025-10-01 16:06:00
瑞隆商圈絕美溫馨美公寓,高雄市前鎮區精忠街,46.3年,公寓,23.55,21.86,3房2廳2衛,3樓/5樓,無車位,598,LS135130HB,2025-10-01 16:06:00
澄清湖仁慈公園輕奢雙車墅,高雄市仁武區新生路,33.1年,別墅/透天,42.02,42.02,5房2廳4衛,1-3樓/3樓,無車位,2,LS136626HB,2025-10-01 16:06:00
美麗島捷運站設計師打造精緻宅,高雄市新興區七賢二路,43.0年,大樓,14.37,11.81,1房1廳1衛,4樓/12樓,無車位,538,LS137735HB,2025-10-01 16:06:00
鳥松近水管路都內農地Ｃ,高雄市鳥松區崎子&#33050;段,,土地,97.31,,,0樓/0樓,無車位,1,LS137978HB,2025-10-01 16:06:00
小港收租公寓一樓,高雄市小港區東高街,50.0年,公寓,14.2,14.2,4房1廳4衛,1樓/4樓,無車位,498,LS138047HB,2025-10-01 16:06:00
中正三路美麗島站捷運辦公,高雄市新興區仁愛一街,35.7年,辦公,138.87,109.68,,3樓/7樓,無車位,2,LS138308HB,2025-10-01 16:06:00
高大特區2+1房平車景觀宅,高雄市楠梓區大學三十五街,2.0年,大樓,37.75,20.15,2房1廳2衛,9樓/14樓,坡道平面車位,1,LS139064HB,2025-10-01 16:06:00
旗山中洲全新採光車庫透天,高雄市旗山區中洲路,0.9年,別墅/透天,47.37,47.37,3房2廳3衛,1-3樓/3樓,無車位,1,LS140477HB,2025-10-01 16:06:00
近高科大地坪雙車別墅,高雄市楠梓區芎林二街,13.0年,別墅/透天,106.84,106.84,5房2廳6衛,1-3樓/3樓,無車位,5,LS141093HB,2025-10-01 16:06:00
5342-鳳林一路臨路透天住店,高雄市大寮區鳳林一路,36.5年,別墅/透天,48.66,43.41,4房2廳3衛,1-3樓/3樓,無車位,738,PS107208HB,2025-10-01 16:06:00
大樹興山社區大面寬建地,高雄市大樹區興山路,,土地,166.08,,,0樓/0樓,無車位,1,PS107735HB,2025-10-01 16:06:00
5375-鳥松都計內方正農地,高雄市鳥松區大同路,,土地,78.95,,,0樓/0樓,無車位,1,PS108767HB,2025-10-01 16:06:00
高屏大橋旁曹公段農地2,高雄市大樹區瓦厝街,,土地,133.35,,,0樓/0樓,無車位,1,PS110033HB,2025-10-01 16:06:00
5424-科工館高級商辦大樓,高雄市三民區九如一路,30.4年,辦公,338.51,275.64,9房3廳2衛,3樓/23樓,其他,9,PS110824HB,2025-10-01 16:06:00
仁武甲種工業地,高雄市仁武區竹工二巷,,土地,1101.1,,,0樓/0樓,無車位,30,PS111688HB,2025-10-01 16:06:00
漢民捷座大三房平車,高雄市小港區漢民路,9.9年,大樓,62.22,35.79,3房2廳2衛,12樓/15樓,坡道平面車位,1,PS112676HB,2025-10-01 16:06:00
漢民商圈輕鬆爬公寓二樓,高雄市小港區平治街,41.8年,公寓,22.13,22.13,3房2廳2衛,2樓/5樓,無車位,498,PS113233HB,2025-10-01 16:06:00
鳳山國中捷運站翻新美3房,高雄市鳳山區杭州西街,30.4年,大樓,28.79,22.34,3房2廳2衛,3樓/16樓,無車位,758,PS115678HB,2025-10-01 16:06:00
大坪頂特商區全新華廈(A1),高雄市小港區高坪七十六街,0.7年,華廈,28.55,19.34,2房2廳2衛,6樓/6樓,無車位,953,PS116500HB,2025-10-01 16:06:10
高醫黃金地段超值三樓美宅,高雄市三民區十全一路,47.6年,公寓,23.02,20.31,3房2廳2衛,3樓/4樓,無車位,738,PS116663HB,2025-10-01 16:06:10
5584-工業國前後路美地水電,高雄市燕巢區安林六街,,土地,225.05,,,0樓/0樓,無車位,2,PS116735HB,2025-10-01 16:06:10
仁武仁慈公園新生路雙車豪墅,高雄市仁武區新生路,33.1年,別墅/透天,42.02,42.02,5房2廳4衛,1-3樓/3樓,無車位,2,PS118722HB,2025-10-01 16:06:10
道明-大面寬可停數車店面別墅,高雄市苓雅區樂仁路,50.8年,別墅/透天,80.7,80.7,6房4廳4衛,1-3樓/3樓,無車位,6,PS119709HB,2025-10-01 16:06:10
前鎮巷全翻新精緻車庫透天,高雄市前鎮區前鎮巷,51.8年,別墅/透天,21.08,21.08,4房2廳3衛,1-3樓/3樓,其他,1,PS119956HB,2025-10-01 16:06:10
翁園國小旁三房華廈,高雄市大寮區翁園路,30.2年,華廈,28.41,20.79,3房1廳2衛,6樓/6樓,無車位,536,PS119966HB,2025-10-01 16:06:10
大社陽台景觀套房,高雄市大社區翠屏路,31.7年,大樓,12.36,8.05,1房1廳1衛,14樓/19樓,無車位,258,PS120820HB,2025-10-01 16:06:10
近仁武航太園區農地G,高雄市仁武區觀音湖段,,土地,165.26,,,0樓/0樓,無車位,2,PS121291HB,2025-10-01 16:06:10
漢神百貨商圈優質套房,高雄市苓雅區成功一路,43.0年,大樓,10.24,7.3,1房1廳1衛,5樓/12樓,無車位,298,PS121410HB,2025-10-01 16:06:10
R12後驛站全新景觀三房車位,高雄市三民區博愛一路,0.5年,大樓,42.49,20.37,3房2廳2衛,18樓/35樓,其他,1,PS122053HB,2025-10-01 16:06:10
大社廣積中正璟苑雅緻華廈,高雄市大社區中正路,1.1年,華廈,30.78,23.14,3房2廳2衛,5樓/6樓,無車位,1,PS122220HB,2025-10-01 16:06:10
大樹新鎮工業廠房,高雄市大樹區九曲路,5.7年,廠房,48.48,48.48,,1樓/0樓,無車位,2,PS123311HB,2025-10-01 16:06:10
燕巢72米大面寬芭樂一般農地,高雄市燕巢區瓊東段,,土地,525.15,,,0樓/0樓,無車位,2,1912699CT,2025-10-01 16:06:10
仁武高中/航太園區/臨12米路傳統格局透天,高雄市仁武區文東路二段,29.4年,其它,49.95,49.33,5房2廳3衛,1-3樓/3樓,無車位,1,2032540CT,2025-10-01 16:06:10
岡山省道金店面,高雄市岡山區岡山北路,46.4年,別墅/透天,32.55,32.55,4房2廳2衛,1-2樓/2樓,其他,1,2033410CT,2025-10-01 16:06:10
路竹東安路311農地,高雄市路竹區東安路,,土地,311.1,,,0樓/0樓,無車位,550,KB08190GH,2025-10-01 16:06:10
岡山市中心建地,高雄市岡山區岡山段,,土地,60.5,,,0樓/0樓,無車位,1,KB08709GH,2025-10-01 16:06:10
銳揚天鵝堡6米7寬大店面,高雄市楠梓區惠義街,2.4年,店面,47.11,29.84,1廳2衛,1樓/13樓,無車位,2,PB02015GH,2025-10-01 16:06:10
近草衙道優質店住,高雄市小港區中安路,37.8年,別墅/透天,52.63,50.06,4房1廳3衛,1-3樓/3樓,無車位,1,PB03398GH,2025-10-01 16:06:10
專約?鳥松高碼社區～低總價透天,高雄市鳥松區高碼二巷,49.6年,別墅/透天,25.65,25.65,3房2廳2衛,1-2樓/2樓,無車位,798,PB03682GH,2025-10-01 16:06:18
文山特區樓中樓4房+平車大樓,高雄市鳳山區文湖街,35.5年,大樓,78.08,58.71,4房2廳4衛,9-10樓/13樓,坡道平面車位,2,PB03750GH,2025-10-01 16:06:18
三民翻新鬧區金店面,高雄市三民區天祥一路,46.1年,店面,63.57,63.57,3房3廳3衛,1-4樓/4樓,無車位,3,PB03826GH,2025-10-01 16:06:18
陸軍官校亮麗優質三房,高雄市鳳山區鳳東路,29.4年,大樓,28.92,22.47,3房2廳2衛,14樓/16樓,無車位,698,PB04325GH,2025-10-01 16:06:18
忠孝二路店住透天,高雄市苓雅區忠孝二路,58.0年,店面,39.2,39.2,6房2廳4衛,1-3樓/3樓,無車位,3,PS96875HB,2025-10-01 16:06:18
楠梓德民路第一排日月光四房車位,高雄市楠梓區德民路,28.9年,大樓,44.47,27.93,4房2廳2衛,22樓/23樓,坡道機械車位,1,SB04592GH,2025-10-01 16:06:18
聯上A1兩房兩平車,高雄市鳥松區忠義路,10.2年,華廈,42.02,13.19,2房2廳1衛,1樓/7樓,其他,1,SS54441HB,2025-10-01 16:06:18
加昌國小森林公園電梯大四房,高雄市楠梓區樂群路,34.0年,大樓,42.39,35.34,4房2廳2衛,5樓/7樓,無車位,850,SS58093HB,2025-10-01 16:06:18
華友聯Next21M,高雄市左營區勵志中街,1.7年,大樓,31.76,15.53,2房1廳1衛,11樓/18樓,其他,1,SS58660HB,2025-10-01 16:06:18
國泰花園超大面寬極品一樓,高雄市苓雅區尚義街,51.8年,公寓,53.42,53.42,3房2廳2衛,1樓/4樓,無車位,2,SS58755HB,2025-10-01 16:06:18
漢神巨蛋R14捷運四房,高雄市左營區新莊一路,25.9年,大樓,41.02,30.94,4房2廳2衛,10樓/23樓,無車位,1,SS59317HB,2025-10-01 16:06:18
高雄港企業廣場商辦大樓,高雄市前鎮區佛中路,34.6年,大樓,53.9,41.31,,6樓/14樓,無車位,788,SS62154HB,2025-10-01 16:06:18
仰德灣河畔精緻1+1房平車,高雄市鹽埕區七賢二路,2.5年,大樓,41.26,21.03,2房1廳1衛,12樓/29樓,其他,1,SS62251HB,2025-10-01 16:06:18
東方大學整新5套房店住,高雄市湖內區民生街,49.5年,別墅/透天,24.92,24.92,5房2廳5衛,1-2樓/2樓,無車位,799,FS185781HB,2025-10-01 16:06:18
近高雄科大建工商圈電梯平車套房,高雄市三民區建工路,31.6年,華廈,19.17,10.23,1房2廳1衛,2樓/6樓,其他,699,GS131307HB,2025-10-01 16:06:18
文化中心信義捷運景觀住辦,高雄市苓雅區高雄市中正二路,45.5年,大樓,42.26,37.36,4房2廳2衛,10樓/12樓,無車位,898,KS173858HB,2025-10-01 16:06:18
★農十六大世紀美三房平車,高雄市鼓山區南屏路,18.8年,大樓,44.38,25.49,3房2廳2衛,18樓/19樓,坡道平面車位,2,KS174318HB,2025-10-01 16:06:18
阿蓮近高鐵蓮仁路農地,高雄市阿蓮區石案潭段,,土地,1049.68,,,0樓/0樓,無車位,2,KS174456HB,2025-10-01 16:06:18
建工商圈翻新精美大四房,高雄市三民區正興路,32.9年,大樓,44.81,35.57,4房2廳2衛,3樓/17樓,無車位,1,KS174605HB,2025-10-01 16:06:18
北高雄未來中心點橋頭捷運宅,高雄市橋頭區經武路,6.8年,大樓,49.78,27.34,3房2廳2衛,22樓/24樓,坡道平面車位,1,KS178462HB,2025-10-01 16:06:18
三多衛武營低總價透天,高雄市苓雅區武慶三路,60.4年,別墅/透天,20.96,20.96,2房1廳1衛,1-2樓/2樓,無車位,890,KS178558HB,2025-10-01 16:06:28
