標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
新港廟前金店面,嘉義縣新港鄉宮前村１鄰登雲路,34.6年,別墅/透天,22.51,22.51,2房3衛,1-3樓/3樓,無車位,1,FS199775HB,2025-09-28 12:41:14
大林鬧區全新住家,嘉義縣大林鎮西林里祥和路,0.6年,華廈,32.96,21.84,3房2廳2衛,5樓/5樓,無車位,1,FS200320HB,2025-09-28 12:41:14
吳鳳廟旁都計內農地(3),嘉義縣中埔鄉吳鳳廟段,,土地,89,,,0樓/0樓,無車位,415,FS200499HB,2025-09-28 12:41:14
吳鳳廟旁都計農地(多筆可選),嘉義縣中埔鄉隆興段,,土地,82.91,,,0樓/0樓,無車位,257,FS202858HB,2025-09-28 12:41:14
鹿草鄉公所商圈旁都計雙面路水電,嘉義縣鹿草鄉嘉義縣,,土地,297.06,,,0樓/0樓,無車位,1,FS203032HB,2025-09-28 12:41:14
水上簡約裝潢輕屋齡雙車墅,嘉義縣水上鄉江竹仔腳,6.6年,別墅/透天,57.05,57.05,4房3廳3衛,1-4樓/3樓,其他,1,GS140597HB,2025-09-28 12:41:14
嘉義台積電高鐵車庫透天,嘉義縣太保市嘉義縣,26.3年,別墅/透天,40.1,37.9,4房2廳3衛,1-3樓/3樓,無車位,788,KS180774HB,2025-09-28 12:41:14
嘉義太保重劃農地Ａ,嘉義縣太保市重劃農地,,土地,3597.33,,,0樓/0樓,無車位,53,FB04856GH,2025-09-28 12:41:14
嘉義縣大埔鄉建地,嘉義縣大埔鄉埔南段,,土地,166.46,,,0樓/0樓,無車位,499,HS77515HB,2025-09-28 12:41:14
台3線旁美農地-B1376,嘉義縣竹崎鄉沙坑段,,土地,12378.6,,,0樓/0樓,無車位,4,HS83195HB,2025-09-28 12:41:14
嘉義新港大崙農地,嘉義縣新港鄉大崙段大崙小段,,土地,905.38,,,0樓/0樓,無車位,299,JS97302HB,2025-09-28 12:41:14
六腳台19線前後路農地,嘉義縣六腳鄉竹子腳,,土地,522.42,,,0樓/0樓,無車位,960,FS157927HB,2025-09-28 12:41:14
N2鹿滿休閒美農地,嘉義縣竹崎鄉鹿滿,,土地,313.77,,,0樓/0樓,無車位,688,FS170266HB,2025-09-28 12:41:14
水上車站旁都計內美農地,嘉義縣水上鄉粗溪段粗溪小段,,土地,849.42,,,0樓/0樓,無車位,6,FS182813HB,2025-09-28 12:41:14
N5竹崎農會農地,嘉義縣竹崎鄉竹崎農會,,土地,1514.01,,,0樓/0樓,無車位,1,FS185255HB,2025-09-28 12:41:22
M9近大雅路都計景觀農地,嘉義縣番路鄉番路,,土地,1129.84,,,0樓/0樓,無車位,1,FS193380HB,2025-09-28 12:41:22
竹崎中山路黃金店住(專約),嘉義縣竹崎鄉中山路,43.6年,別墅/透天,49.81,48.07,2房2廳3衛,1-3樓/0樓,無車位,1,FS196931HB,2025-09-28 12:41:22
水上交流道旁方正建地,嘉義縣水上鄉下塗溝段,,土地,381.45,,,0樓/0樓,無車位,7,FS199936HB,2025-09-28 12:41:22
朴子國小旁車位三房華廈,嘉義縣朴子市山通路,31.4年,華廈,36.58,22.5,3房2廳2衛,3樓/7樓,坡道機械車位,998,FS200458HB,2025-09-28 12:41:22
竹崎街邊都計農地(二),嘉義縣竹崎鄉和平段,,土地,493,,,0樓/0樓,無車位,1,FS201282HB,2025-09-28 12:41:22
瑞里渡假民宿,嘉義縣梅山鄉科子林,,土地,3614.27,,,0樓/0樓,無車位,6,FS205189HB,2025-09-28 12:41:22
布袋過溝自建透天厝,嘉義縣布袋鎮建興段,,土地,15.01,,6房2廳4衛,1-3樓/3樓,無車位,486,FS205265HB,2025-09-28 12:41:22
大林民生北路正20米路計內農地,嘉義縣大林鎮嘉義縣,,土地,605,,,0樓/0樓,無車位,1,FS205411HB,2025-09-28 12:41:22
竹崎竹民路旁大筆俗建地,嘉義縣竹崎鄉番子潭段,,土地,924.14,,,0樓/0樓,無車位,3,FS206229HB,2025-09-28 12:41:22
文化路尾孝親房大面寬透天,嘉義縣民雄鄉集福路,43.7年,別墅/透天,33.79,31.02,6房2廳2衛,1-3樓/3樓,其他,498,FS206582HB,2025-09-28 12:41:22
民雄商業區建地,嘉義縣民雄鄉東榮段,,土地,76.53,,,0樓/0樓,無車位,7,FS206682HB,2025-09-28 12:41:22
嘉義溪口鄉美農地,嘉義縣溪口鄉柴林腳,,土地,788.92,,,0樓/0樓,無車位,538,KS117649HB,2025-09-28 12:41:22
鹿草大面寬建地,嘉義縣鹿草鄉下潭,,土地,164.05,,,0樓/0樓,無車位,754,ES53089HB,2025-09-28 12:41:22
水上大崙國小6分農地,嘉義縣水上鄉大崙段重劃小段,,土地,1815,,,0樓/0樓,無車位,2,HS71719HB,2025-09-28 12:41:22
嘉南第一景潭景套房A,嘉義縣番路鄉平?,32.5年,大樓,14.6,11.75,1房1廳1衛,10樓/18樓,無車位,248,HS74733HB,2025-09-28 12:41:22
水上溪安大面寬建地,嘉義縣水上鄉溪安段,,土地,210.56,,,0樓/0樓,無車位,1,HS76687HB,2025-09-28 12:41:22
江厝店大面寬農地,嘉義縣民雄鄉牛斗山段,,土地,668.83,,,0樓/0樓,無車位,421,HS79980HB,2025-09-28 12:41:22
嘉義文化路尾車庫美別墅,嘉義縣民雄鄉頭橋,20.8年,別墅/透天,47.47,47.47,4房2廳3衛,1-3樓/3樓,其他,1,HS80903HB,2025-09-28 12:41:22
和睦都計農地-B1358,嘉義縣中埔鄉和睦段,,土地,1109.72,,,0樓/0樓,無車位,3,HS81959HB,2025-09-28 12:41:22
後庄低總價開心農場(E),嘉義縣中埔鄉和睦段,,土地,111.87,,,0樓/0樓,無車位,498,HS83363HB,2025-09-28 12:41:33
民雄正大路旁都計內農地,嘉義縣民雄鄉新庄,,土地,1007.85,,,0樓/0樓,無車位,1,FS178756HB,2025-09-28 12:41:33
六腳鄉六家派出所旁方正建地,嘉義縣六腳鄉六腳段六嘉小段,,土地,174.16,,,0樓/0樓,無車位,836,FS183194HB,2025-09-28 12:41:33
水上森森庭院日式別墅,嘉義縣水上鄉頂過溝,1.2年,別墅/透天,81.52,81.52,4房3廳4衛,1樓/0樓,其他,3,FS185556HB,2025-09-28 12:41:33
大林交流道旁農地A,嘉義縣大林鎮下埤投,,土地,3257,,,0樓/0樓,無車位,2,FS186319HB,2025-09-28 12:41:33
鹿草後堀休閒農地,嘉義縣鹿草鄉嘉義縣,,土地,506.69,,,0樓/0樓,無車位,268,FS192324HB,2025-09-28 12:41:33
獨角仙附近農牧用地,嘉義縣中埔鄉石石弄段,,土地,2742.47,,,0樓/0樓,無車位,1,FS194072HB,2025-09-28 12:41:33
民雄正台一線店面,嘉義縣民雄鄉鎮北村建國路一段,26.8年,別墅/透天,55.74,47.44,5房2廳5衛,1-4樓/4樓,無車位,1,FS198146HB,2025-09-28 12:41:33
太保市商圈旁透天,嘉義縣太保市太保,44.9年,別墅/透天,26.19,26.19,2房2廳2衛,1-2樓/0樓,無車位,598,FS198161HB,2025-09-28 12:41:33
嘉義新港投資建地,嘉義縣新港鄉水仙段,,土地,183.83,,,0樓/0樓,無車位,238,GS104550HB,2025-09-28 12:41:33
新港省道旁大面寬溫室農地,嘉義縣新港鄉大客,,土地,1260.52,,,0樓/0樓,無車位,1,FB04901GH,2025-09-28 12:41:33
鹿草近馬稠後大筆農地,嘉義縣鹿草鄉山子腳段山腳小段,,土地,1555.46,,,0樓/0樓,無車位,1,HS67319HB,2025-09-28 12:41:33
中正大學三角窗建地,嘉義縣民雄鄉三興路,,土地,78.91,,,0樓/0樓,無車位,1,HS67346HB,2025-09-28 12:41:33
嘉義梅山台三線旁農地A,嘉義縣梅山鄉大草埔段,,土地,542.99,,,0樓/0樓,無車位,840,HS79394HB,2025-09-28 12:41:33
嘉義梅山台三線旁農地B,嘉義縣梅山鄉大草埔段,,土地,710.57,,,0樓/0樓,無車位,1,HS79417HB,2025-09-28 12:41:33
竹崎俯瞰山景美地-B1328,嘉義縣竹崎鄉內埔子段,,土地,114.95,,,0樓/0樓,無車位,460,HS81149HB,2025-09-28 12:41:33
鹿草雙面路方正農地(2),嘉義縣鹿草鄉後堀段後堀小段,,土地,901.15,,,0樓/0樓,無車位,558,HS85087HB,2025-09-28 12:41:33
近民和國小方正農地,嘉義縣番路鄉番路,,土地,758.6,,,0樓/0樓,無車位,668,HS85238HB,2025-09-28 12:41:33
文化路尾美三房,嘉義縣民雄鄉牛稠溪,34.3年,華廈,38.65,28.96,3房2廳2衛,2樓/5樓,無車位,688,HS85524HB,2025-09-28 12:41:33
嘉義縣六腳段六南小段農地A,嘉義縣六腳鄉六腳段六南小段,,土地,705.13,,,0樓/0樓,無車位,705,HS85738HB,2025-09-28 12:41:33
朴子建地63.82坪,嘉義縣朴子市內厝段,,土地,63.83,,,0樓/0樓,無車位,898,FS188442HB,2025-09-28 12:41:42
梅山太興知名露營區,嘉義縣梅山鄉生毛樹段,,土地,3462.11,,,0樓/0樓,無車位,1,FS189522HB,2025-09-28 12:41:42
湖子內旁大面寬美透天,嘉義縣水上鄉成功街,45.6年,別墅/透天,27.26,27.26,4房3廳3衛,1-2樓/0樓,無車位,898,FS192839HB,2025-09-28 12:41:42
南靖國小農地附廠房,嘉義縣水上鄉十一指厝,,土地,1332,,,0樓/0樓,無車位,3,FS193056HB,2025-09-28 12:41:42
灣橋鐵道公園美農地,嘉義縣竹崎鄉灣橋,,土地,1017,,,0樓/0樓,無車位,1,FS197372HB,2025-09-28 12:41:42
H4五間厝建地,嘉義縣竹崎鄉五間厝,,土地,36.17,,,0樓/0樓,無車位,470,FS198308HB,2025-09-28 12:41:42
東勢寮台積電旁建地,嘉義縣太保市新東勢寮段,,土地,267.69,,,0樓/0樓,無車位,9,FS199960HB,2025-09-28 12:41:42
後庄商圈電梯店住(A),嘉義縣中埔鄉永樂新村,0.8年,店面,66.85,61.95,4房2廳5衛,1-5樓/0樓,無車位,2,FS201290HB,2025-09-28 12:41:42
新港新民路雙面臨路農地C,嘉義縣新港鄉西庄段西庄小段,,土地,852.14,,,0樓/0樓,無車位,1,FS203547HB,2025-09-28 12:41:42
大林麗景山莊美透天,嘉義縣大林鎮中興路二段,30.6年,別墅/透天,45.61,41.44,4房2廳3衛,1-3樓/0樓,無車位,758,FS205448HB,2025-09-28 12:41:42
太保市近高鐵站農地豪宅,嘉義縣太保市春珠,16.4年,別墅/透天,208.9,208.9,10房3廳5衛,1-3樓/0樓,無車位,12,PS119535HB,2025-09-28 12:41:42
六腳鄉潭子段美農地,嘉義縣六腳鄉嘉義縣,,土地,1043.93,,,0樓/0樓,無車位,521,FS87071HB,2025-09-28 12:41:42
新港新民路正路邊農地,嘉義縣新港鄉太保市,,土地,1275.95,,,0樓/0樓,無車位,2,FS94359HB,2025-09-28 12:41:42
太保市都內農地,嘉義縣太保市過溝里,8.2年,土地,1185.2,24.96,,0樓/0樓,無車位,3,HS63525HB,2025-09-28 12:41:42
中埔市區旁農地-B1240,嘉義縣中埔鄉隆恩段,,土地,939.57,,,0樓/0樓,無車位,1,HS73003HB,2025-09-28 12:41:42
太保小坪數工業用地,嘉義縣太保市嘉義縣,,土地,168.64,,,0樓/0樓,無車位,1,HS78283HB,2025-09-28 12:41:42
義竹鄉約6.6分魚塭,嘉義縣義竹鄉安溪寮段平溪小段,,土地,2014.95,,,0樓/0樓,無車位,833,HS81875HB,2025-09-28 12:41:42
㊣麻魚寮市場全新雙車庫別墅,嘉義縣太保市民生路,1.2年,別墅/透天,57.65,53.62,5房3廳5衛,1-3樓/3樓,其他,1,HS82487HB,2025-09-28 12:41:42
永樂市場全新電梯店住,嘉義縣中埔鄉和美,0.8年,店面,65.89,65.89,4房2廳5衛,1-4樓/4樓,無車位,2,HS84339HB,2025-09-28 12:41:42
太保新埤美農地,嘉義縣太保市新埤段新埤小段,,土地,638.28,,,0樓/0樓,無車位,1,HS84845HB,2025-09-28 12:41:42
太保埔心近大條路農地,嘉義縣太保市埔心段埔心小段,,土地,976.77,,,0樓/0樓,無車位,1,HS85276HB,2025-09-28 12:41:51
中埔都計內大面積農地Ⅱ,嘉義縣中埔鄉嘉義縣,,土地,3738.03,,,0樓/0樓,無車位,28,ZB06175GH,2025-09-28 12:41:51
梅山瑞豐,嘉義縣梅山鄉生毛樹段,,土地,8811.22,,,0樓/0樓,無車位,1,FS138030HB,2025-09-28 12:41:51
詩情花園旁都計農地B,嘉義縣中埔鄉吳鳳廟,,土地,1195.76,,,0樓/0樓,無車位,2,FS176951HB,2025-09-28 12:41:51
朴子夜市旁輕屋齡透天別墅,嘉義縣朴子市新民街,8.3年,別墅/透天,58.88,54.56,5房2廳4衛,1-3樓/3樓,其他,2,FS184724HB,2025-09-28 12:41:51
故宮南院旁雙面路方正農地,嘉義縣朴子市小榔段仁和小段,,土地,1291.98,,,0樓/0樓,無車位,2,FS185905HB,2025-09-28 12:41:51
民雄30米路上美農地,嘉義縣民雄鄉新庄段,,土地,185.8,,,0樓/0樓,無車位,1,FS186181HB,2025-09-28 12:41:51
竹崎正內山公路旁買地送厝,嘉義縣竹崎鄉覆?金段,,土地,49.61,,,0樓/0樓,無車位,600,FS188173HB,2025-09-28 12:41:51
太保縣府特區珍稀2房+平車,嘉義縣太保市縣府三街,6.6年,華廈,35.66,16.29,2房2廳2衛,3樓/8樓,坡道平面車位,1,FS194132HB,2025-09-28 12:41:51
六腳鄉三義農地,嘉義縣六腳鄉三姓寮段三姓小段,,土地,1445.04,,,0樓/0樓,無車位,768,FS199411HB,2025-09-28 12:41:51
六腳港尾寮三角窗建地,嘉義縣六腳鄉港尾寮新段,,土地,518.87,,,0樓/0樓,無車位,4,FS200408HB,2025-09-28 12:41:51
嘉義高鐵精美三房,嘉義縣太保市新安一街,26.3年,華廈,30.33,24.19,3房2廳2衛,5樓/5樓,無車位,698,FS202382HB,2025-09-28 12:41:51
新港文昌國小旁店住,嘉義縣新港鄉古民街,38.2年,店面,44.14,44.14,4房3廳3衛,1-3樓/0樓,無車位,1,FS202840HB,2025-09-28 12:41:51
文化路尾輕屋齡三車墅,嘉義縣民雄鄉竹子腳,3.7年,別墅/透天,51.42,44.18,4房2廳3衛,1-3樓/3樓,其他,1,FS203260HB,2025-09-28 12:41:51
鹿草雙面路3分方正農地,嘉義縣鹿草鄉嘉義縣,,土地,901.15,,,0樓/0樓,無車位,558,FS206048HB,2025-09-28 12:41:51
財經大陽台美2房,嘉義縣太保市北新里中山路一段,30.1年,大樓,43.09,25.07,2房1廳1衛,12樓/0樓,無車位,668,FB05351GH,2025-09-28 12:41:51
民生社區旁建地,嘉義縣水上鄉崎子頭,47.1年,土地,162.32,69.91,,0樓/0樓,無車位,1,HS62136HB,2025-09-28 12:41:51
中埔休閒農地(一)-B0529,嘉義縣中埔鄉頂埔段,,土地,745.36,,,0樓/0樓,無車位,198,HS72710HB,2025-09-28 12:41:51
菁埔大路邊農地,嘉義縣民雄鄉菁埔,,土地,813.73,,,0樓/0樓,無車位,1,HS78053HB,2025-09-28 12:41:51
新民路旁大面寬別墅,嘉義縣水上鄉成功街,45.8年,別墅/透天,26.87,26.87,3房3廳4衛,1-2樓/0樓,無車位,1,FS181480HB,2025-09-28 12:41:51
中埔國小都計農地,嘉義縣中埔鄉嘉135-3,,土地,703,,,0樓/0樓,無車位,1,FS187679HB,2025-09-28 12:42:00
社口國小旁農地,嘉義縣中埔鄉隆恩段,,土地,710.16,,,0樓/0樓,無車位,798,FS188028HB,2025-09-28 12:42:00
中山新村別墅,嘉義縣中埔鄉中山新?,43.2年,別墅/透天,30.05,30.05,5房2廳5衛,1-2樓/2樓,其他,1,FS190984HB,2025-09-28 12:42:00
太保溪南農地,嘉義縣太保市溪南段溪南小段,,土地,406.56,,,0樓/0樓,無車位,828,FS194198HB,2025-09-28 12:42:00
正嘉朴公路旁商業區建地,嘉義縣太保市龍潭段,,土地,54.66,,,0樓/0樓,無車位,1,FS196609HB,2025-09-28 12:42:00
布袋15米路乙種工業建地,嘉義縣布袋鎮建龍段,,土地,142.47,,,0樓/0樓,無車位,1,FS198342HB,2025-09-28 12:42:00
C24寬士村優質車位平房,嘉義縣水上鄉崎子頭,47.7年,別墅/透天,15.13,15.13,2房2廳1衛,1樓/1樓,其他,538,FS202722HB,2025-09-28 12:42:00
奮起湖老街旁度假平房,嘉義縣竹崎鄉糞箕湖段,,土地,34.03,,,0樓/0樓,無車位,1,FS203181HB,2025-09-28 12:42:00
鹿草路邊大面寬漂亮建地,嘉義縣鹿草鄉嘉義縣,,土地,146.11,,,0樓/0樓,無車位,803,FS88535HB,2025-09-28 12:42:00
中埔6.6分臨路投資農地,嘉義縣中埔鄉金蘭段,,土地,2023.53,,,0樓/0樓,無車位,7,HS75658HB,2025-09-28 12:42:00
民雄農工9年屋雙車別墅,嘉義縣民雄鄉鴨母?,10.1年,別墅/透天,51.66,45.37,4房2廳3衛,1-4樓/4樓,無車位,1,HS80162HB,2025-09-28 12:42:00
高跟鞋教堂旁稀有透天,嘉義縣布袋鎮新西一街,32.3年,別墅/透天,34.31,34.31,4房2廳3衛,1-3樓/3樓,無車位,498,HS83048HB,2025-09-28 12:42:00
梅山太興茶園,嘉義縣梅山鄉大坪段,,土地,858.19,,,0樓/0樓,無車位,230,JB02701GH,2025-09-28 12:42:00
嘉義中埔山坡地,嘉義縣中埔鄉石&#30822;,,土地,2742.47,,,0樓/0樓,無車位,1,JS86317HB,2025-09-28 12:42:00
朴子大槺榔三角窗大面寬農地,嘉義縣朴子市大榔段大葛小,,土地,1090.51,,,0樓/0樓,無車位,2,FS167356HB,2025-09-28 12:42:00
水上柳子林建地,嘉義縣水上鄉柳鄉段,,土地,51.88,,,0樓/0樓,無車位,468,FS167984HB,2025-09-28 12:42:00
E4新故鄉電梯4房,嘉義縣民雄鄉頭橋,31.8年,華廈,37.94,31.47,4房2廳2衛,4樓/7樓,無車位,698,FS188507HB,2025-09-28 12:42:00
朴子市中心學區華廈,嘉義縣朴子市大同路,29.8年,華廈,34.43,24.54,3房2廳2衛,2樓/8樓,無車位,920,FS196102HB,2025-09-28 12:42:00
朴子雙溪口建地,嘉義縣朴子市溪口段,,土地,109.56,,,0樓/0樓,無車位,1,FS198914HB,2025-09-28 12:42:00
六美派出所旁建地,嘉義縣六腳鄉港尾寮新段,,土地,86.21,,,0樓/0樓,無車位,1,FS205828HB,2025-09-28 12:42:00
縣府套房,嘉義縣朴子市吉祥七街,20.7年,套房,6.83,5.46,1房1衛,4樓/5樓,無車位,198,FS206194HB,2025-09-28 12:42:10
中埔星巴克小筆農地,嘉義縣中埔鄉田寮田寮段,,土地,212.66,,,0樓/0樓,無車位,398,HS77808HB,2025-09-28 12:42:10
同濟中學旁角窗大面寬建地,嘉義縣大林鎮中興路二段,,土地,106.31,,,0樓/0樓,無車位,1,HS80385HB,2025-09-28 12:42:10
柳子林社區漂亮雙車墅,嘉義縣水上鄉柳子林,30.9年,別墅/透天,51.45,43.49,5房2廳3衛,1-4樓/4樓,無車位,1,HS81153HB,2025-09-28 12:42:10
竹崎老街秘境農地,嘉義縣竹崎鄉昇平段,,土地,1092.58,,,0樓/0樓,無車位,970,HS82352HB,2025-09-28 12:42:10
民雄國中旁6房美透天,嘉義縣民雄鄉福權,29.3年,別墅/透天,54.56,50.43,6房3廳4衛,1-4樓/4樓,無車位,1,HS82358HB,2025-09-28 12:42:10
後庄低總價開心農場(D),嘉義縣中埔鄉和睦段,,土地,111.87,,,0樓/0樓,無車位,498,HS83361HB,2025-09-28 12:42:10
水上近國一雙車庫別墅,嘉義縣水上鄉頂塗溝,3.7年,別墅/透天,39.45,39.45,3房2廳3衛,1-3樓/3樓,無車位,1,HS84425HB,2025-09-28 12:42:10
中埔近後庄都計內農地,嘉義縣中埔鄉王爺段,,土地,291.7,,,0樓/0樓,無車位,1,HS84820HB,2025-09-28 12:42:10
嘉義高鐵美農地2.1分,嘉義縣太保市新埤段新埤小段,,土地,623.76,,,0樓/0樓,無車位,1,JB07046GH,2025-09-28 12:42:10
竹村國小旁有水電農地,嘉義縣朴子市鴨母寮,,土地,1037.88,,,0樓/0樓,無車位,780,FS172879HB,2025-09-28 12:42:10
六腳近朴子市區農地,嘉義縣六腳鄉六腳段六嘉小段,,土地,940.17,,,0樓/0樓,無車位,488,FS181026HB,2025-09-28 12:42:10
C1民生社區田字別墅,嘉義縣水上鄉民生社區,45.8年,別墅/透天,26.87,26.87,3房3廳4衛,1-2樓/2樓,其他,1,FS182280HB,2025-09-28 12:42:10
正阿里山公路雙面路美農地,嘉義縣中埔鄉隆恩段,,土地,1985.01,,,0樓/0樓,無車位,5,FS191581HB,2025-09-28 12:42:10
社口大面寬農地B-3854坪,嘉義縣中埔鄉社口段,,土地,3854.76,,,0樓/0樓,無車位,1,FS192464HB,2025-09-28 12:42:10
民雄台一線優質店住,嘉義縣民雄鄉鎮北村建國路一段,26.8年,店面,55.74,47.44,5房2廳5衛,1-4樓/4樓,無車位,1,FS193404HB,2025-09-28 12:42:10
柳子林雙車庫店住,嘉義縣水上鄉柳子林,45.7年,店面,45.98,45.98,5房1廳4衛,1-2樓/0樓,無車位,888,FS194318HB,2025-09-28 12:42:10
水上民生社區建地,嘉義縣水上鄉和平街,,土地,320,,,0樓/0樓,無車位,6,FS197123HB,2025-09-28 12:42:10
緊臨北港鎮旁美農地,嘉義縣六腳鄉崙子段崙陽小段,,土地,1232.99,,,0樓/0樓,無車位,870,FS197179HB,2025-09-28 12:42:10
吳鳳科大旁大地坪別墅,嘉義縣民雄鄉建國路二段,44.7年,別墅/透天,41.18,41.18,4房1廳3衛,1-2樓/2樓,其他,880,FS197448HB,2025-09-28 12:42:10
全聯庭院別墅,嘉義縣朴子市竹圍里明智路,48.5年,別墅/透天,30.83,30.83,4房2廳2衛,1-2樓/2樓,無車位,888,FS200857HB,2025-09-28 12:42:18
民雄菁埔稀有大地坪別墅,嘉義縣民雄鄉菁埔,33.9年,別墅/透天,25.03,25.03,2房2廳2衛,1-2樓/2樓,其他,980,FS201223HB,2025-09-28 12:42:18
大義路車庫別墅,嘉義縣中埔鄉司公?,43.8年,別墅/透天,33.1,32.13,3房3廳4衛,1-2樓/2樓,其他,1,FS203084HB,2025-09-28 12:42:18
旺萊山旁正12米路休閒農地,嘉義縣民雄鄉陳厝寮段,,土地,222,,,0樓/0樓,無車位,350,FS203300HB,2025-09-28 12:42:18
民雄菁埔大地坪平房,嘉義縣民雄鄉菁埔,33.9年,別墅/透天,25.03,25.03,2房2廳2衛,1樓/0樓,無車位,980,FS206411HB,2025-09-28 12:42:18
民雄福權4房優美透天,嘉義縣民雄鄉福權,29.3年,別墅/透天,45.29,42.34,4房2廳3衛,1-3樓/0樓,其他,980,FB05479GH,2025-09-28 12:42:18
鹿草雙面路方正農地B,嘉義縣鹿草鄉嘉義縣,,土地,901.15,,,0樓/0樓,無車位,558,HS58023HB,2025-09-28 12:42:18
嘉南第一景套房B,嘉義縣番路鄉番路,32.5年,套房,12.79,10.25,1房1廳1衛,8樓/18樓,無車位,260,HS62478HB,2025-09-28 12:42:18
水上大地坪別墅,嘉義縣水上鄉水上村民有街,39.6年,別墅/透天,32.77,31.63,4房3廳3衛,1-3樓/0樓,無車位,758,HS74648HB,2025-09-28 12:42:18
大埔美三間田字型透天,嘉義縣大林鎮三塊厝,45.2年,別墅/透天,82.33,82.33,,1-2樓/2樓,無車位,808,HS75817HB,2025-09-28 12:42:18
竹崎和平村農建地,嘉義縣竹崎鄉?子科段,,土地,1863.7,28,,0樓/0樓,無車位,2,HS76724HB,2025-09-28 12:42:18
民雄台林橋林子尾農地,嘉義縣民雄鄉林子尾段重建小段,,土地,683.95,,,0樓/0樓,無車位,1,HS80691HB,2025-09-28 12:42:18
新港文青慢旅居,嘉義縣新港鄉月眉潭,65.1年,別墅/透天,17.97,17.97,4房2廳5衛,1-2樓/2樓,無車位,648,HS82785HB,2025-09-28 12:42:18
新港菜公厝方正美農地,嘉義縣新港鄉菜公厝段咬竹小段,,土地,896.01,,,0樓/0樓,無車位,888,HS83681HB,2025-09-28 12:42:18
太保藏富車庫別墅A6,嘉義縣太保市後潭,0.3年,別墅/透天,61.92,61.92,4房3廳5衛,1-3樓/3樓,無車位,1,HS86207HB,2025-09-28 12:42:18
豆讚咖啡旁休閒農地-B1207,嘉義縣中埔鄉三層崎段,,土地,685.16,,,0樓/0樓,無車位,288,HS86311HB,2025-09-28 12:42:18
朴子龜仔港農地5.2分,嘉義縣朴子市龜子港段順安小段,,土地,1524.6,,,0樓/0樓,無車位,838,JB06761GH,2025-09-28 12:42:18
溪口合法雞舍,嘉義縣溪口鄉溪口小段,9.7年,其它,182.43,182.43,4房,1樓/0樓,無車位,1,JB06799GH,2025-09-28 12:42:18
朴子牛挑灣俗農地(A),嘉義縣朴子市南勢竹,,土地,781.06,,,0樓/0樓,無車位,406,FS171119HB,2025-09-28 12:42:18
湖山畫境浪漫滿屋,嘉義縣番路鄉李厝,31.7年,別墅/透天,67.54,62.22,4房2廳3衛,1-4樓/0樓,其他,888,FS180107HB,2025-09-28 12:42:18
福樂國小電梯3房+車位,嘉義縣民雄鄉福南,31.1年,大樓,38.56,27.98,3房2廳2衛,11樓/11樓,升降平面車位,838,FS183519HB,2025-09-28 12:42:27
民雄交流道旁農地,嘉義縣民雄鄉嘉77鄉道,,土地,896.91,,,0樓/0樓,無車位,717,FS188323HB,2025-09-28 12:42:27
航空研發園區農地2791.4坪,嘉義縣民雄鄉鴨母&#22356;,,土地,2791.47,,,0樓/0樓,無車位,7,FS190752HB,2025-09-28 12:42:27
社口國小旁雙面路農地710坪,嘉義縣中埔鄉隆恩段,,土地,710.16,,,0樓/0樓,無車位,888,FS194424HB,2025-09-28 12:42:27
中埔社口平坦農地,嘉義縣中埔鄉社口段,,土地,786.5,,,0樓/0樓,無車位,398,FS196154HB,2025-09-28 12:42:27
竹崎丙建-186.9坪,嘉義縣竹崎鄉奮起湖,,土地,186.95,,,0樓/0樓,無車位,1,FS198542HB,2025-09-28 12:42:27
中埔社口2甲大地坪平坦農地,嘉義縣中埔鄉嘉義縣,,土地,7741.58,,,0樓/0樓,無車位,3,FS200330HB,2025-09-28 12:42:27
天下第一觀朴子學區房,嘉義縣朴子市山通路,31.1年,大樓,36.55,25.52,3房2廳2衛,6樓/13樓,坡道平面車位,858,FS202563HB,2025-09-28 12:42:27
民雄全新車位美3房,嘉義縣民雄鄉大崎段,1.0年,華廈,45.91,21.08,3房2廳2衛,5樓/8樓,其他,988,FB05952GH,2025-09-28 12:42:27
義竹正163縣道農地,嘉義縣義竹鄉頭竹圍段竹圍小段,,土地,588.67,,,0樓/0樓,無車位,420,HS66746HB,2025-09-28 12:42:27
中埔鄉頂六建地,嘉義縣中埔鄉護生段,,土地,317.02,,,0樓/0樓,無車位,1,HS76206HB,2025-09-28 12:42:27
鳳凰城樓中樓精美三房A,嘉義縣水上鄉後寮,29.8年,華廈,22.62,19.14,3房2廳2衛,5樓/0樓,無車位,568,HS82624HB,2025-09-28 12:42:27
獨立山古道正路邊2.6分俗,嘉義縣竹崎鄉嘉義縣,,土地,786.5,,,0樓/0樓,無車位,438,FS121132HB,2025-09-28 12:42:27
P3中埔景觀休閒農地,嘉義縣中埔鄉石&#30822;,,土地,2742.47,,,0樓/0樓,無車位,1,FS170145HB,2025-09-28 12:42:27
民雄文化路旁都計農地,嘉義縣民雄鄉興中小段,,土地,3859.9,,,0樓/0樓,無車位,8,FS179931HB,2025-09-28 12:42:27
東石獨棟豪宅建地,嘉義縣東石鄉港墘厝段龍港小段,,土地,105.61,,,0樓/0樓,無車位,369,FS185094HB,2025-09-28 12:42:27
